reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,button_press_onset,stim_onset,session_n,run_n
7.0,811.0,8520.0,0.0,5.0,10.0,82.0,0.5166409015655518,0.01593399047851562,9,5
7.0,811.0,8520.0,1.0,6.0,10.0,76.0,6.428502082824708,5.93202304840088,9,5
7.0,811.0,8520.0,2.0,7.0,10.0,82.0,17.054083824157715,16.613327980041504,9,5
7.0,811.0,8520.0,3.0,8.0,10.0,76.0,24.6688711643219,24.12900710105896,9,5
7.0,811.0,8520.0,4.0,9.0,10.0,76.0,40.84140014648437,40.32649707794189,9,5
7.0,811.0,8520.0,5.0,10.0,10.0,82.0,49.030043840408325,48.57545304298401,9,5
7.0,811.0,8520.0,6.0,11.0,10.0,76.0,59.29183506965637,58.82422709465027,9,5
7.0,811.0,8520.0,7.0,12.0,10.0,82.0,67.99461007118224,67.48957800865172,9,5
7.0,811.0,8520.0,8.0,13.0,10.0,76.0,73.88143825531007,73.43837618827821,9,5
7.0,811.0,8520.0,9.0,14.0,10.0,82.0,86.45088624954224,85.88684821128845,9,5
7.0,811.0,8520.0,10.0,15.0,10.0,82.0,92.19591307640077,91.6360890865326,9,5
7.0,811.0,8520.0,11.0,16.0,10.0,82.0,102.14050817489624,101.40138220787048,9,5
7.0,811.0,8520.0,12.0,17.0,10.0,76.0,108.85630226135252,108.40041112899779,9,5
7.0,811.0,8520.0,13.0,18.0,10.0,76.0,118.3962640762329,117.86573410034178,9,5
7.0,811.0,8520.0,14.0,19.0,10.0,82.0,124.12484908103943,123.64797520637512,9,5
7.0,811.0,8520.0,15.0,20.0,10.0,76.0,132.19964623451233,131.64756608009338,9,5
7.0,811.0,8520.0,16.0,21.0,10.0,82.0,140.71443510055542,140.2799460887909,9,5
7.0,811.0,8520.0,17.0,22.0,10.0,82.0,150.29225492477417,149.72889399528503,9,5
7.0,811.0,8520.0,18.0,23.0,10.0,82.0,159.5609872341156,159.12716913223267,9,5
7.0,811.0,8520.0,19.0,0.0,11.0,76.0,165.45085787773132,164.92622900009155,9,5
7.0,811.0,8520.0,20.0,1.0,11.0,82.0,172.39957427978516,171.97517013549805,9,5
7.0,811.0,8520.0,21.0,2.0,11.0,76.0,182.25713801383972,181.79119300842285,9,5
7.0,811.0,8520.0,22.0,3.0,11.0,76.0,188.12508320808413,187.606409072876,9,5
