onset	duration	trial_type	rt	accuracy	epoch_length	epoch_trial	epoch_number
1.639986038208007812e-02	1.488229990005493164e+00	0.000000000000000000e+00	6.285951137542724609e-01	1.000000000000000000e+00	2.300000000000000000e+01	2.000000000000000000e+01	8.000000000000000000e+00
8.365661859512329102e+00	1.499504089355468750e+00	1.000000000000000000e+00	4.882578849792480469e-01	1.000000000000000000e+00	2.300000000000000000e+01	2.100000000000000000e+01	8.000000000000000000e+00
1.639788389205932617e+01	1.500043153762817383e+00	2.000000000000000000e+00	5.847558975219726562e-01	1.000000000000000000e+00	2.300000000000000000e+01	2.200000000000000000e+01	8.000000000000000000e+00
2.709673404693603516e+01	1.499074935913085938e+00	3.000000000000000000e+00	5.024321079254150391e-01	1.000000000000000000e+00	2.900000000000000000e+01	0.000000000000000000e+00	9.000000000000000000e+00
3.799474191665649414e+01	1.499887943267822266e+00	4.000000000000000000e+00	6.191220283508300781e-01	1.000000000000000000e+00	2.900000000000000000e+01	1.000000000000000000e+00	9.000000000000000000e+00
4.775991296768188477e+01	1.499667882919311523e+00	5.000000000000000000e+00	6.295859813690185547e-01	0.000000000000000000e+00	2.900000000000000000e+01	2.000000000000000000e+00	9.000000000000000000e+00
5.739260387420654297e+01	1.487413167953491211e+00	6.000000000000000000e+00	6.169080734252929688e-01	1.000000000000000000e+00	2.900000000000000000e+01	3.000000000000000000e+00	9.000000000000000000e+00
6.525784993171691895e+01	1.487334012985229492e+00	7.000000000000000000e+00	5.672290325164794922e-01	0.000000000000000000e+00	2.900000000000000000e+01	4.000000000000000000e+00	9.000000000000000000e+00
7.315740394592285156e+01	1.498695135116577148e+00	8.000000000000000000e+00	5.256259441375732422e-01	0.000000000000000000e+00	2.900000000000000000e+01	5.000000000000000000e+00	9.000000000000000000e+00
8.080488204956054688e+01	1.488549947738647461e+00	9.000000000000000000e+00	4.747869968414306641e-01	0.000000000000000000e+00	2.900000000000000000e+01	6.000000000000000000e+00	9.000000000000000000e+00
9.053717899322509766e+01	1.500586986541748047e+00	1.000000000000000000e+01	5.221130847930908203e-01	1.000000000000000000e+00	2.900000000000000000e+01	7.000000000000000000e+00	9.000000000000000000e+00
9.838594794273376465e+01	1.488065958023071289e+00	1.100000000000000000e+01	5.693981647491455078e-01	1.000000000000000000e+00	2.900000000000000000e+01	8.000000000000000000e+00	9.000000000000000000e+00
1.069348549842834473e+02	1.499927043914794922e+00	1.200000000000000000e+01	5.691320896148681641e-01	0.000000000000000000e+00	2.900000000000000000e+01	9.000000000000000000e+00	9.000000000000000000e+00
1.159667260646820068e+02	1.488270998001098633e+00	1.300000000000000000e+01	4.908521175384521484e-01	0.000000000000000000e+00	2.900000000000000000e+01	1.000000000000000000e+01	9.000000000000000000e+00
1.258156778812408447e+02	1.500102996826171875e+00	1.400000000000000000e+01	5.777049064636230469e-01	1.000000000000000000e+00	2.900000000000000000e+01	1.100000000000000000e+01	9.000000000000000000e+00
1.341477549076080322e+02	1.487734079360961914e+00	1.500000000000000000e+01	nan	nan	2.900000000000000000e+01	1.200000000000000000e+01	9.000000000000000000e+00
1.444626450538635254e+02	1.488699913024902344e+00	1.600000000000000000e+01	4.561009407043457031e-01	0.000000000000000000e+00	2.900000000000000000e+01	1.300000000000000000e+01	9.000000000000000000e+00
1.526291840076446533e+02	1.499227046966552734e+00	1.700000000000000000e+01	5.263400077819824219e-01	1.000000000000000000e+00	2.900000000000000000e+01	1.400000000000000000e+01	9.000000000000000000e+00
1.639432010650634766e+02	1.488099813461303711e+00	1.800000000000000000e+01	6.129319667816162109e-01	1.000000000000000000e+00	2.900000000000000000e+01	1.500000000000000000e+01	9.000000000000000000e+00
1.722922179698944092e+02	1.500375986099243164e+00	1.900000000000000000e+01	4.968769550323486328e-01	0.000000000000000000e+00	2.900000000000000000e+01	1.600000000000000000e+01	9.000000000000000000e+00
1.804412109851837158e+02	1.500422000885009766e+00	2.000000000000000000e+01	5.934879779815673828e-01	1.000000000000000000e+00	2.900000000000000000e+01	1.700000000000000000e+01	9.000000000000000000e+00
1.887066428661346436e+02	1.487699985504150391e+00	2.100000000000000000e+01	6.359710693359375000e-01	1.000000000000000000e+00	2.900000000000000000e+01	1.800000000000000000e+01	9.000000000000000000e+00
