reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,button_press_onset,stim_onset,session_n,run_n
3.0,813.0,7510.0,0.0,5.0,36.0,82.0,0.3779501914978027,0.016286134719848633,9,5
3.0,813.0,7510.0,1.0,6.0,36.0,82.0,8.77178430557251,8.36512017250061,9,5
3.0,813.0,7510.0,2.0,7.0,36.0,82.0,16.78851890563965,16.397025108337402,9,5
3.0,813.0,7510.0,3.0,8.0,36.0,76.0,27.51914024353027,27.096207141876217,9,5
3.0,813.0,7510.0,4.0,9.0,36.0,82.0,38.35766911506653,37.99393916130066,9,5
3.0,813.0,7510.0,5.0,10.0,36.0,82.0,48.20648384094238,47.77612805366516,9,5
3.0,813.0,7510.0,6.0,11.0,36.0,82.0,57.78719425201417,57.40803813934327,9,5
3.0,813.0,7510.0,7.0,12.0,36.0,76.0,65.73190689086914,65.29027795791626,9,5
3.0,813.0,7510.0,8.0,13.0,36.0,76.0,73.66566705703737,73.20593810081483,9,5
3.0,813.0,7510.0,9.0,14.0,36.0,82.0,81.25334811210632,80.85462713241577,9,5
3.0,813.0,7510.0,10.0,15.0,36.0,76.0,91.14016699790955,90.6034619808197,9,5
3.0,813.0,7510.0,11.0,0.0,37.0,82.0,98.82703399658202,98.45267009735106,9,5
3.0,813.0,7510.0,12.0,1.0,37.0,76.0,107.65868306159972,107.00105500221251,9,5
3.0,813.0,7510.0,13.0,2.0,37.0,82.0,116.41615009307861,116.0332260131836,9,5
3.0,813.0,7510.0,14.0,3.0,37.0,76.0,126.47997522354126,125.89847707748413,9,5
3.0,813.0,7510.0,15.0,4.0,37.0,82.0,134.64870691299438,134.23009204864502,9,5
3.0,813.0,7510.0,16.0,0.0,38.0,76.0,145.0603609085083,144.54596996307373,9,5
3.0,813.0,7510.0,17.0,1.0,38.0,82.0,153.1963241100311,152.72825217247006,9,5
3.0,813.0,7510.0,18.0,2.0,38.0,76.0,164.53989911079407,164.043035030365,9,5
3.0,813.0,7510.0,19.0,3.0,38.0,76.0,172.8406722545624,172.39176011085513,9,5
3.0,813.0,7510.0,20.0,4.0,38.0,76.0,180.92036008834845,180.54036808013922,9,5
3.0,813.0,7510.0,21.0,5.0,38.0,82.0,189.34100508689878,188.80577611923215,9,5
3.0,813.0,7510.0,22.0,6.0,38.0,76.0,197.3018581867218,196.5545310974121,9,5
3.0,813.0,7510.0,23.0,7.0,38.0,82.0,205.064688205719,204.33734607696533,9,5
3.0,813.0,7510.0,24.0,8.0,38.0,,,212.98561811447144,9,5
3.0,813.0,7510.0,25.0,9.0,38.0,82.0,222.18009901046753,221.7346031665802,9,5
3.0,813.0,7510.0,26.0,10.0,38.0,76.0,230.13277411460876,229.45036602020264,9,5
3.0,813.0,7510.0,27.0,0.0,39.0,82.0,239.10962605476377,238.49887800216672,9,5
3.0,813.0,7510.0,28.0,1.0,39.0,82.0,247.84439802169797,247.214485168457,9,5
3.0,813.0,7510.0,29.0,2.0,39.0,82.0,257.05007934570307,256.57966613769526,9,5
3.0,813.0,7510.0,30.0,3.0,39.0,82.0,265.237900018692,264.66197395324707,9,5
3.0,813.0,7510.0,31.0,4.0,39.0,76.0,273.52965712547297,273.01119399070734,9,5
3.0,813.0,7510.0,32.0,5.0,39.0,82.0,282.9371671676636,282.50880002975464,9,5
3.0,813.0,7510.0,33.0,6.0,39.0,82.0,292.80710506439203,292.35820102691645,9,5
3.0,813.0,7510.0,34.0,7.0,39.0,76.0,301.0117630958557,300.4899091720581,9,5
3.0,813.0,7510.0,35.0,8.0,39.0,76.0,308.72036290168757,308.15585994720453,9,5
3.0,813.0,7510.0,36.0,9.0,39.0,82.0,317.17822098732,316.67165398597723,9,5
3.0,813.0,7510.0,37.0,10.0,39.0,76.0,326.05779099464417,325.5696671009064,9,5
3.0,813.0,7510.0,38.0,11.0,39.0,76.0,333.7438912391663,333.30247116088873,9,5
3.0,813.0,7510.0,39.0,0.0,40.0,76.0,342.17331910133356,341.65180611610407,9,5
3.0,813.0,7510.0,40.0,1.0,40.0,82.0,350.7610368728638,350.2002949714661,9,5
3.0,813.0,7510.0,41.0,2.0,40.0,82.0,360.1479341983795,359.6981430053711,9,5
3.0,813.0,7510.0,42.0,3.0,40.0,82.0,370.0745100975036,369.56382799148554,9,5
3.0,813.0,7510.0,43.0,4.0,40.0,,,377.8622579574585,9,5
3.0,813.0,7510.0,44.0,5.0,40.0,82.0,388.2991142272949,387.87781715393066,9,5
3.0,813.0,7510.0,45.0,6.0,40.0,76.0,397.69480895996094,397.1270890235901,9,5
3.0,813.0,7510.0,46.0,7.0,40.0,82.0,407.75937724113464,407.2914161682129,9,5
3.0,813.0,7510.0,47.0,8.0,40.0,76.0,416.76030707359314,416.2232041358948,9,5
3.0,813.0,7510.0,48.0,9.0,40.0,82.0,427.8036279678345,427.3720531463623,9,5
3.0,813.0,7510.0,49.0,10.0,40.0,76.0,435.70356798172,435.1713700294495,9,5
3.0,813.0,7510.0,50.0,11.0,40.0,82.0,445.46627092361445,445.052540063858,9,5
3.0,813.0,7510.0,51.0,12.0,40.0,76.0,453.6600439548493,453.1184120178223,9,5
3.0,813.0,7510.0,52.0,13.0,40.0,82.0,461.54967212676996,460.80064201354975,9,5
3.0,813.0,7510.0,53.0,14.0,40.0,82.0,470.57857203483576,469.99882602691645,9,5
3.0,813.0,7510.0,54.0,15.0,40.0,82.0,480.81722187995916,480.29776096344,9,5
3.0,813.0,7510.0,55.0,16.0,40.0,82.0,488.8941447734832,488.4630589485168,9,5
3.0,813.0,7510.0,56.0,17.0,40.0,76.0,499.88140320777893,499.3117380142212,9,5
3.0,813.0,7510.0,57.0,18.0,40.0,82.0,507.81123590469355,507.3938770294189,9,5
3.0,813.0,7510.0,58.0,19.0,40.0,82.0,515.6061320304871,515.1266670227051,9,5
3.0,813.0,7510.0,59.0,20.0,40.0,82.0,526.5098280906676,525.9411001205443,9,5
