reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,button_press_onset,stim_onset,session_n,run_n
3.0,813.0,7510.0,0.0,0.0,0.0,76.0,0.5429391860961913,0.017152070999145508,9,1
3.0,813.0,7510.0,1.0,1.0,0.0,82.0,8.773728132247925,8.36585807800293,9,1
3.0,813.0,7510.0,2.0,2.0,0.0,76.0,16.82248020172119,16.3979651927948,9,1
3.0,813.0,7510.0,3.0,3.0,0.0,82.0,27.53806734085083,27.096371173858643,9,1
3.0,813.0,7510.0,4.0,4.0,0.0,76.0,38.45765709877014,37.994791984558105,9,1
3.0,813.0,7510.0,5.0,0.0,1.0,76.0,48.198440313339226,47.77709317207336,9,1
3.0,813.0,7510.0,6.0,1.0,1.0,82.0,57.85892319679261,57.40873908996583,9,1
3.0,813.0,7510.0,7.0,2.0,1.0,76.0,65.72375917434691,65.29085516929625,9,1
3.0,813.0,7510.0,8.0,3.0,1.0,82.0,73.6894121170044,73.20700311660767,9,1
3.0,813.0,7510.0,9.0,4.0,1.0,82.0,81.49328207969666,80.854984998703,9,1
3.0,813.0,7510.0,10.0,5.0,1.0,82.0,91.07789301872253,90.60410213470459,9,1
3.0,813.0,7510.0,11.0,6.0,1.0,76.0,99.0375611782074,98.45243716239929,9,1
3.0,813.0,7510.0,12.0,7.0,1.0,76.0,107.52941179275513,107.00134801864624,9,1
3.0,813.0,7510.0,13.0,8.0,1.0,76.0,116.5360779762268,116.03357911109924,9,1
3.0,813.0,7510.0,14.0,9.0,1.0,76.0,126.35286927223207,125.89864110946657,9,1
3.0,813.0,7510.0,15.0,10.0,1.0,76.0,134.68549513816833,134.23148107528687,9,1
3.0,813.0,7510.0,16.0,0.0,2.0,76.0,144.94731211662295,144.54683804512027,9,1
3.0,813.0,7510.0,17.0,1.0,2.0,82.0,153.10282325744626,152.72877621650693,9,1
3.0,813.0,7510.0,18.0,2.0,2.0,76.0,164.46652221679688,164.04335021972656,9,1
3.0,813.0,7510.0,19.0,3.0,2.0,76.0,172.85410404205322,172.39203906059265,9,1
3.0,813.0,7510.0,20.0,4.0,2.0,82.0,181.02100586891174,180.540776014328,9,1
3.0,813.0,7510.0,21.0,5.0,2.0,82.0,189.3757452964783,188.80651807785037,9,1
3.0,813.0,7510.0,22.0,6.0,2.0,82.0,197.1683440208435,196.53800106048584,9,1
3.0,813.0,7510.0,23.0,7.0,2.0,82.0,204.79828405380246,204.3207411766052,9,1
3.0,813.0,7510.0,24.0,8.0,2.0,82.0,213.42486095428467,212.9693591594696,9,1
3.0,813.0,7510.0,25.0,0.0,3.0,82.0,222.24970006942743,221.71842908859247,9,1
3.0,813.0,7510.0,26.0,1.0,3.0,76.0,229.943391084671,229.45060706138608,9,1
3.0,813.0,7510.0,27.0,2.0,3.0,82.0,238.93296909332275,238.49890112876892,9,1
