reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,button_press_onset,stim_onset,session_n,run_n
8.0,811.0,8530.0,0.0,0.0,0.0,76.0,0.543194055557251,0.016479969024658203,7,1
8.0,811.0,8530.0,1.0,1.0,0.0,76.0,15.727897882461546,15.081893920898436,7,1
8.0,811.0,8530.0,2.0,2.0,0.0,82.0,22.711230039596558,22.114022970199585,7,1
8.0,811.0,8530.0,3.0,3.0,0.0,76.0,35.739782094955444,35.044594049453735,7,1
8.0,811.0,8530.0,4.0,4.0,0.0,82.0,42.950626850128174,42.377346992492676,7,1
8.0,811.0,8530.0,5.0,5.0,0.0,76.0,53.212167978286736,52.64248394966125,7,1
8.0,811.0,8530.0,6.0,6.0,0.0,76.0,65.56082010269165,64.99114799499512,7,1
8.0,811.0,8530.0,7.0,7.0,0.0,76.0,75.79816603660585,75.17172598838808,7,1
8.0,811.0,8530.0,8.0,8.0,0.0,82.0,85.71679115295412,85.20368003845216,7,1
8.0,811.0,8530.0,9.0,9.0,0.0,76.0,97.2623519897461,96.63572597503662,7,1
8.0,811.0,8530.0,10.0,10.0,0.0,76.0,103.48525786399841,102.84110689163208,7,1
8.0,811.0,8530.0,11.0,11.0,0.0,82.0,109.58893179893494,109.08444499969482,7,1
8.0,811.0,8530.0,12.0,12.0,0.0,82.0,115.8598029613495,115.33252096176149,7,1
8.0,811.0,8530.0,13.0,13.0,0.0,82.0,123.59005308151242,123.03172802925107,7,1
8.0,811.0,8530.0,14.0,14.0,0.0,76.0,133.19785284996033,132.53049397468567,7,1
8.0,811.0,8530.0,15.0,15.0,0.0,82.0,140.13279271125793,139.58000588417053,7,1
8.0,811.0,8530.0,16.0,16.0,0.0,76.0,145.89552998542786,145.41145300865173,7,1
8.0,811.0,8530.0,17.0,17.0,0.0,82.0,152.75906491279602,152.26054787635803,7,1
8.0,811.0,8530.0,18.0,18.0,0.0,76.0,158.85482382774356,158.25913596153262,7,1
8.0,811.0,8530.0,19.0,19.0,0.0,76.0,171.83535289764404,171.17384696006775,7,1
8.0,811.0,8530.0,20.0,20.0,0.0,82.0,180.48205399513242,179.9064390659332,7,1
8.0,811.0,8530.0,21.0,21.0,0.0,76.0,186.37882113456726,185.82234001159668,7,1
8.0,811.0,8530.0,22.0,22.0,0.0,76.0,194.87338185310364,194.3206548690796,7,1
8.0,811.0,8530.0,23.0,23.0,0.0,76.0,205.25196981430054,204.60245394706726,7,1
