onset	duration	trial_type	rt	accuracy	epoch_length	epoch_trial	epoch_number
1.770591735839843750e-02	1.497602939605712891e+00	0.000000000000000000e+00	3.441591262817382812e-01	1.000000000000000000e+00	3.000000000000000000e+01	2.300000000000000000e+01	1.000000000000000000e+01
7.766644954681396484e+00	1.497854948043823242e+00	1.000000000000000000e+00	5.618290901184082031e-01	0.000000000000000000e+00	3.000000000000000000e+01	2.400000000000000000e+01	1.000000000000000000e+01
1.808165001869201660e+01	1.498013019561767578e+00	2.000000000000000000e+00	5.057380199432373047e-01	0.000000000000000000e+00	3.000000000000000000e+01	2.500000000000000000e+01	1.000000000000000000e+01
2.621360802650451660e+01	1.497809886932373047e+00	3.000000000000000000e+00	5.234260559082031250e-01	1.000000000000000000e+00	3.000000000000000000e+01	2.600000000000000000e+01	1.000000000000000000e+01
3.736181187629699707e+01	1.498582124710083008e+00	4.000000000000000000e+00	5.219609737396240234e-01	1.000000000000000000e+00	3.000000000000000000e+01	2.700000000000000000e+01	1.000000000000000000e+01
4.629378104209899902e+01	1.498742818832397461e+00	5.000000000000000000e+00	5.025589466094970703e-01	1.000000000000000000e+00	3.000000000000000000e+01	2.800000000000000000e+01	1.000000000000000000e+01
5.604293894767761230e+01	1.498608112335205078e+00	6.000000000000000000e+00	5.480649471282958984e-01	1.000000000000000000e+00	3.000000000000000000e+01	2.900000000000000000e+01	1.000000000000000000e+01
6.422499203681945801e+01	1.497781991958618164e+00	7.000000000000000000e+00	5.168108940124511719e-01	0.000000000000000000e+00	2.200000000000000000e+01	0.000000000000000000e+00	1.100000000000000000e+01
7.347422885894775391e+01	1.497491121292114258e+00	8.000000000000000000e+00	5.374760627746582031e-01	1.000000000000000000e+00	2.200000000000000000e+01	1.000000000000000000e+00	1.100000000000000000e+01
8.132260608673095703e+01	1.498359918594360352e+00	9.000000000000000000e+00	5.068030357360839844e-01	0.000000000000000000e+00	2.200000000000000000e+01	2.000000000000000000e+00	1.100000000000000000e+01
8.900467991828918457e+01	1.498430967330932617e+00	1.000000000000000000e+01	5.273931026458740234e-01	0.000000000000000000e+00	2.200000000000000000e+01	3.000000000000000000e+00	1.100000000000000000e+01
9.666986703872680664e+01	1.498585939407348633e+00	1.100000000000000000e+01	5.152409076690673828e-01	0.000000000000000000e+00	2.200000000000000000e+01	4.000000000000000000e+00	1.100000000000000000e+01
1.044528758525848389e+02	1.498136043548583984e+00	1.200000000000000000e+01	5.786938667297363281e-01	1.000000000000000000e+00	2.200000000000000000e+01	5.000000000000000000e+00	1.100000000000000000e+01
1.123351409435272217e+02	1.497824907302856445e+00	1.300000000000000000e+01	6.494798660278320312e-01	1.000000000000000000e+00	2.200000000000000000e+01	6.000000000000000000e+00	1.100000000000000000e+01
1.230329570770263672e+02	1.498935937881469727e+00	1.400000000000000000e+01	5.951418876647949219e-01	0.000000000000000000e+00	2.200000000000000000e+01	7.000000000000000000e+00	1.100000000000000000e+01
1.316822729110717773e+02	1.497881174087524414e+00	1.500000000000000000e+01	5.926480293273925781e-01	0.000000000000000000e+00	2.200000000000000000e+01	8.000000000000000000e+00	1.100000000000000000e+01
1.393315420150756836e+02	1.497732877731323242e+00	1.600000000000000000e+01	6.141750812530517578e-01	1.000000000000000000e+00	2.200000000000000000e+01	9.000000000000000000e+00	1.100000000000000000e+01
1.486966340541839600e+02	1.498109817504882812e+00	1.700000000000000000e+01	6.107389926910400391e-01	0.000000000000000000e+00	2.200000000000000000e+01	1.000000000000000000e+01	1.100000000000000000e+01
1.566116290092468262e+02	1.498558998107910156e+00	1.800000000000000000e+01	5.645589828491210938e-01	1.000000000000000000e+00	2.200000000000000000e+01	1.100000000000000000e+01	1.100000000000000000e+01
1.648939919471740723e+02	1.497746944427490234e+00	1.900000000000000000e+01	5.788879394531250000e-01	0.000000000000000000e+00	2.200000000000000000e+01	1.200000000000000000e+01	1.100000000000000000e+01
1.734430480003356934e+02	1.498693943023681641e+00	2.000000000000000000e+01	6.455368995666503906e-01	0.000000000000000000e+00	2.200000000000000000e+01	1.300000000000000000e+01	1.100000000000000000e+01
1.811749880313873291e+02	1.497900962829589844e+00	2.100000000000000000e+01	6.533939838409423828e-01	0.000000000000000000e+00	2.200000000000000000e+01	1.400000000000000000e+01	1.100000000000000000e+01
1.906742539405822754e+02	1.497663974761962891e+00	2.200000000000000000e+01	5.989620685577392578e-01	0.000000000000000000e+00	2.200000000000000000e+01	1.500000000000000000e+01	1.100000000000000000e+01
2.005224468708038330e+02	1.497636079788208008e+00	2.300000000000000000e+01	5.294401645660400391e-01	1.000000000000000000e+00	2.200000000000000000e+01	1.600000000000000000e+01	1.100000000000000000e+01
2.088715078830718994e+02	1.498815059661865234e+00	2.400000000000000000e+01	6.020429134368896484e-01	0.000000000000000000e+00	2.200000000000000000e+01	1.700000000000000000e+01	1.100000000000000000e+01
2.170196459293365479e+02	1.498634099960327148e+00	2.500000000000000000e+01	6.358418464660644531e-01	1.000000000000000000e+00	2.200000000000000000e+01	1.800000000000000000e+01	1.100000000000000000e+01
2.257687420845031738e+02	1.497886896133422852e+00	2.600000000000000000e+01	5.937738418579101562e-01	1.000000000000000000e+00	2.200000000000000000e+01	1.900000000000000000e+01	1.100000000000000000e+01
2.341182680130004883e+02	1.497513055801391602e+00	2.700000000000000000e+01	5.746290683746337891e-01	0.000000000000000000e+00	2.200000000000000000e+01	2.000000000000000000e+01	1.100000000000000000e+01
2.419164199829101562e+02	1.498251914978027344e+00	2.800000000000000000e+01	5.874838829040527344e-01	0.000000000000000000e+00	2.200000000000000000e+01	2.100000000000000000e+01	1.100000000000000000e+01
2.516984930038452148e+02	1.498385906219482422e+00	2.900000000000000000e+01	5.918700695037841797e-01	0.000000000000000000e+00	2.800000000000000000e+01	0.000000000000000000e+00	1.200000000000000000e+01
2.618641440868377686e+02	1.497615814208984375e+00	3.000000000000000000e+01	5.971779823303222656e-01	0.000000000000000000e+00	2.800000000000000000e+01	1.000000000000000000e+00	1.200000000000000000e+01
2.704132289886474609e+02	1.497610092163085938e+00	3.100000000000000000e+01	6.307651996612548828e-01	0.000000000000000000e+00	2.800000000000000000e+01	2.000000000000000000e+00	1.200000000000000000e+01
2.794615190029144287e+02	1.497729063034057617e+00	3.200000000000000000e+01	6.170749664306640625e-01	0.000000000000000000e+00	2.800000000000000000e+01	3.000000000000000000e+00	1.200000000000000000e+01
2.889608168601989746e+02	1.497224092483520508e+00	3.300000000000000000e+01	5.746350288391113281e-01	1.000000000000000000e+00	2.800000000000000000e+01	4.000000000000000000e+00	1.200000000000000000e+01
2.989756228923797607e+02	1.497596025466918945e+00	3.400000000000000000e+01	5.623149871826171875e-01	1.000000000000000000e+00	2.800000000000000000e+01	5.000000000000000000e+00	1.200000000000000000e+01
3.088402369022369385e+02	1.499147176742553711e+00	3.500000000000000000e+01	5.946080684661865234e-01	0.000000000000000000e+00	2.800000000000000000e+01	6.000000000000000000e+00	1.200000000000000000e+01
3.201553890705108643e+02	1.497695922851562500e+00	3.600000000000000000e+01	6.161201000213623047e-01	1.000000000000000000e+00	2.800000000000000000e+01	7.000000000000000000e+00	1.200000000000000000e+01
3.282374279499053955e+02	1.498131990432739258e+00	3.700000000000000000e+01	6.048200130462646484e-01	0.000000000000000000e+00	2.800000000000000000e+01	8.000000000000000000e+00	1.200000000000000000e+01
3.381197180747985840e+02	1.498578786849975586e+00	3.800000000000000000e+01	5.842630863189697266e-01	0.000000000000000000e+00	2.800000000000000000e+01	9.000000000000000000e+00	1.200000000000000000e+01
3.461520140171051025e+02	1.497285842895507812e+00	3.900000000000000000e+01	6.057019233703613281e-01	1.000000000000000000e+00	2.800000000000000000e+01	1.000000000000000000e+01	1.200000000000000000e+01
3.551837360858917236e+02	1.498640775680541992e+00	4.000000000000000000e+01	5.606892108917236328e-01	1.000000000000000000e+00	2.800000000000000000e+01	1.100000000000000000e+01	1.200000000000000000e+01
3.629001469612121582e+02	1.497529983520507812e+00	4.100000000000000000e+01	6.160430908203125000e-01	1.000000000000000000e+00	2.800000000000000000e+01	1.200000000000000000e+01	1.200000000000000000e+01
3.731980979442596436e+02	1.497661113739013672e+00	4.200000000000000000e+01	5.998530387878417969e-01	0.000000000000000000e+00	2.800000000000000000e+01	1.300000000000000000e+01	1.200000000000000000e+01
3.840468389987945557e+02	1.497762918472290039e+00	4.300000000000000000e+01	6.256308555603027344e-01	1.000000000000000000e+00	2.800000000000000000e+01	1.400000000000000000e+01	1.200000000000000000e+01
3.948783409595489502e+02	1.497877120971679688e+00	4.400000000000000000e+01	7.339611053466796875e-01	0.000000000000000000e+00	2.800000000000000000e+01	1.500000000000000000e+01	1.200000000000000000e+01
4.035938708782196045e+02	1.497869014739990234e+00	4.500000000000000000e+01	5.373611450195312500e-01	1.000000000000000000e+00	2.800000000000000000e+01	1.600000000000000000e+01	1.200000000000000000e+01
4.121102368831634521e+02	1.497598171234130859e+00	4.600000000000000000e+01	6.404929161071777344e-01	1.000000000000000000e+00	2.800000000000000000e+01	1.700000000000000000e+01	1.200000000000000000e+01
4.204935810565948486e+02	1.496109008789062500e+00	4.700000000000000000e+01	6.120400428771972656e-01	1.000000000000000000e+00	2.800000000000000000e+01	1.800000000000000000e+01	1.200000000000000000e+01
