onset	duration	trial_type	rt	accuracy	epoch_length	epoch_trial	epoch_number
1.817917823791503906e-02	1.499151945114135742e+00	0.000000000000000000e+00	2.910969257354736328e-01	1.000000000000000000e+00	2.700000000000000000e+01	1.600000000000000000e+01	5.000000000000000000e+00
1.018401002883911133e+01	1.496981143951416016e+00	1.000000000000000000e+00	5.669379234313964844e-01	0.000000000000000000e+00	2.700000000000000000e+01	1.700000000000000000e+01	5.000000000000000000e+00
1.809901714324951172e+01	1.499037981033325195e+00	2.000000000000000000e+00	5.297582149505615234e-01	1.000000000000000000e+00	2.700000000000000000e+01	1.800000000000000000e+01	5.000000000000000000e+00
2.618131804466247559e+01	1.497643947601318359e+00	3.000000000000000000e+00	5.479969978332519531e-01	1.000000000000000000e+00	2.700000000000000000e+01	1.900000000000000000e+01	5.000000000000000000e+00
3.403091907501220703e+01	1.497795104980468750e+00	4.000000000000000000e+00	5.802209377288818359e-01	1.000000000000000000e+00	2.700000000000000000e+01	2.000000000000000000e+01	5.000000000000000000e+00
4.432930302619934082e+01	1.497833967208862305e+00	5.000000000000000000e+00	6.066548824310302734e-01	1.000000000000000000e+00	2.700000000000000000e+01	2.100000000000000000e+01	5.000000000000000000e+00
5.206091213226318359e+01	1.498373985290527344e+00	6.000000000000000000e+00	5.187020301818847656e-01	1.000000000000000000e+00	2.700000000000000000e+01	2.200000000000000000e+01	5.000000000000000000e+00
6.337607097625732422e+01	1.498233079910278320e+00	7.000000000000000000e+00	5.720510482788085938e-01	0.000000000000000000e+00	2.700000000000000000e+01	2.300000000000000000e+01	5.000000000000000000e+00
7.112505817413330078e+01	1.497318983078002930e+00	8.000000000000000000e+00	5.888350009918212891e-01	0.000000000000000000e+00	2.700000000000000000e+01	2.400000000000000000e+01	5.000000000000000000e+00
7.964084315299987793e+01	1.497364997863769531e+00	9.000000000000000000e+00	6.545779705047607422e-01	1.000000000000000000e+00	2.700000000000000000e+01	2.500000000000000000e+01	5.000000000000000000e+00
8.857232713699340820e+01	1.498375892639160156e+00	1.000000000000000000e+01	5.961170196533203125e-01	1.000000000000000000e+00	2.700000000000000000e+01	2.600000000000000000e+01	5.000000000000000000e+00
9.835376715660095215e+01	1.499243974685668945e+00	1.100000000000000000e+01	5.972199440002441406e-01	1.000000000000000000e+00	3.200000000000000000e+01	0.000000000000000000e+00	6.000000000000000000e+00
1.064865801334381104e+02	1.497875928878784180e+00	1.200000000000000000e+01	6.030969619750976562e-01	1.000000000000000000e+00	3.200000000000000000e+01	1.000000000000000000e+00	6.000000000000000000e+00
1.173847789764404297e+02	1.497703075408935547e+00	1.300000000000000000e+01	5.664830207824707031e-01	1.000000000000000000e+00	3.200000000000000000e+01	2.000000000000000000e+00	6.000000000000000000e+00
1.250670430660247803e+02	1.497627019882202148e+00	1.400000000000000000e+01	6.121368408203125000e-01	1.000000000000000000e+00	3.200000000000000000e+01	3.000000000000000000e+00	6.000000000000000000e+00
1.329492151737213135e+02	1.497741937637329102e+00	1.500000000000000000e+01	6.425859928131103516e-01	0.000000000000000000e+00	3.200000000000000000e+01	4.000000000000000000e+00	6.000000000000000000e+00
1.410985729694366455e+02	1.497343063354492188e+00	1.600000000000000000e+01	6.440401077270507812e-01	0.000000000000000000e+00	3.200000000000000000e+01	5.000000000000000000e+00	6.000000000000000000e+00
1.494470701217651367e+02	1.497426986694335938e+00	1.700000000000000000e+01	5.770590305328369141e-01	1.000000000000000000e+00	3.200000000000000000e+01	6.000000000000000000e+00	6.000000000000000000e+00
1.577785730361938477e+02	1.498781919479370117e+00	1.800000000000000000e+01	5.434169769287109375e-01	0.000000000000000000e+00	3.200000000000000000e+01	7.000000000000000000e+00	6.000000000000000000e+00
1.674103710651397705e+02	1.498918056488037109e+00	1.900000000000000000e+01	5.513958930969238281e-01	1.000000000000000000e+00	3.200000000000000000e+01	8.000000000000000000e+00	6.000000000000000000e+00
1.751437470912933350e+02	1.497251033782958984e+00	2.000000000000000000e+01	5.685408115386962891e-01	1.000000000000000000e+00	3.200000000000000000e+01	9.000000000000000000e+00	6.000000000000000000e+00
1.836917951107025146e+02	1.497683048248291016e+00	2.100000000000000000e+01	6.514389514923095703e-01	1.000000000000000000e+00	3.200000000000000000e+01	1.000000000000000000e+01	6.000000000000000000e+00
1.935737271308898926e+02	1.497648954391479492e+00	2.200000000000000000e+01	6.091470718383789062e-01	0.000000000000000000e+00	3.200000000000000000e+01	1.100000000000000000e+01	6.000000000000000000e+00
