reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,button_press_onset,stim_onset,session_n,run_n
5.0,860.0,7530.0,0.0,0.0,0.0,82.0,0.6434800624847412,0.018187999725341797,7,1
5.0,860.0,7530.0,1.0,1.0,0.0,82.0,6.459263801574707,5.906142950057983,7,1
5.0,860.0,7530.0,2.0,2.0,0.0,76.0,13.245934009552002,12.726845979690552,7,1
5.0,860.0,7530.0,3.0,3.0,0.0,82.0,20.859692096710205,20.415451049804688,7,1
5.0,860.0,7530.0,4.0,4.0,0.0,76.0,27.92568421363831,27.436979055404667,7,1
5.0,860.0,7530.0,5.0,5.0,0.0,76.0,34.861313819885254,34.358640909194946,7,1
5.0,860.0,7530.0,6.0,6.0,0.0,82.0,40.77796483039856,40.179518938064575,7,1
5.0,860.0,7530.0,7.0,7.0,0.0,76.0,46.551565885543816,46.016685962676995,7,1
5.0,860.0,7530.0,8.0,8.0,0.0,82.0,52.462382078170776,51.83668398857117,7,1
5.0,860.0,7530.0,9.0,9.0,0.0,82.0,63.645143985748284,63.17212796211242,7,1
5.0,860.0,7530.0,10.0,10.0,0.0,82.0,73.89768624305727,73.40143108367921,7,1
5.0,860.0,7530.0,11.0,11.0,0.0,82.0,81.64847493171692,81.05668997764587,7,1
5.0,860.0,7530.0,12.0,12.0,0.0,82.0,88.50626516342163,87.94469404220581,7,1
5.0,860.0,7530.0,13.0,13.0,0.0,82.0,96.9387629032135,96.40037393569946,7,1
5.0,860.0,7530.0,14.0,14.0,0.0,82.0,103.19049215316772,102.59913802146912,7,1
5.0,860.0,7530.0,15.0,15.0,0.0,82.0,113.2211968898773,112.59459590911864,7,1
5.0,860.0,7530.0,16.0,16.0,0.0,76.0,120.6737687587738,119.98342895507812,7,1
5.0,860.0,7530.0,17.0,17.0,0.0,76.0,130.62334895133972,130.00671195983887,7,1
5.0,860.0,7530.0,18.0,18.0,0.0,82.0,141.82695078849792,141.26410293579102,7,1
5.0,860.0,7530.0,19.0,19.0,0.0,82.0,148.12872195243835,147.61863493919373,7,1
5.0,860.0,7530.0,20.0,20.0,0.0,76.0,157.03321576118472,156.4911758899689,7,1
5.0,860.0,7530.0,21.0,21.0,0.0,,,163.5626809597015,7,1
5.0,860.0,7530.0,22.0,22.0,0.0,82.0,174.23276805877686,173.7059509754181,7,1
5.0,860.0,7530.0,23.0,23.0,0.0,76.0,183.4625129699707,182.87891387939453,7,1
5.0,860.0,7530.0,24.0,24.0,0.0,82.0,190.52239274978638,189.9672498703003,7,1
5.0,860.0,7530.0,25.0,25.0,0.0,76.0,202.26079607009882,201.74139809608454,7,1
5.0,860.0,7530.0,26.0,26.0,0.0,76.0,208.20467710494995,207.6122589111328,7,1
5.0,860.0,7530.0,27.0,27.0,0.0,82.0,214.12663698196408,213.54971599578855,7,1
5.0,860.0,7530.0,28.0,28.0,0.0,76.0,222.25612807273865,221.65514302253723,7,1
5.0,860.0,7530.0,29.0,29.0,0.0,76.0,237.93055796623227,237.4165880680084,7,1
5.0,860.0,7530.0,30.0,30.0,0.0,82.0,244.2787380218506,243.8211328983307,7,1
5.0,860.0,7530.0,31.0,31.0,0.0,76.0,251.5993499755859,251.1431789398193,7,1
5.0,860.0,7530.0,32.0,32.0,0.0,76.0,257.67817902564997,257.14662909507746,7,1
5.0,860.0,7530.0,33.0,33.0,0.0,82.0,265.15988302230835,264.6684150695801,7,1
5.0,860.0,7530.0,34.0,34.0,0.0,82.0,276.22640800476074,275.64309096336365,7,1
5.0,860.0,7530.0,35.0,0.0,1.0,82.0,282.0816340446473,281.59637188911444,7,1
5.0,860.0,7530.0,36.0,1.0,1.0,76.0,291.6741681098938,291.1376450061798,7,1
5.0,860.0,7530.0,37.0,2.0,1.0,76.0,297.58108186721796,296.97413587570185,7,1
5.0,860.0,7530.0,38.0,3.0,1.0,82.0,305.96389317512507,305.4298250675201,7,1
5.0,860.0,7530.0,39.0,4.0,1.0,82.0,313.14540600776667,312.5349230766296,7,1
5.0,860.0,7530.0,40.0,5.0,1.0,76.0,321.2700672149658,320.7407720088959,7,1
5.0,860.0,7530.0,41.0,6.0,1.0,76.0,330.33795905113215,329.83034706115717,7,1
5.0,860.0,7530.0,42.0,7.0,1.0,82.0,336.83761215209967,336.2346789836884,7,1
5.0,860.0,7530.0,43.0,8.0,1.0,82.0,345.0636010169983,344.4846420288086,7,1
5.0,860.0,7530.0,44.0,9.0,1.0,82.0,351.0851922035218,350.59422707557684,7,1
5.0,860.0,7530.0,45.0,10.0,1.0,76.0,361.74104905128485,361.2021079063416,7,1
5.0,860.0,7530.0,46.0,11.0,1.0,76.0,367.8945691585541,367.33937907218933,7,1
5.0,860.0,7530.0,47.0,12.0,1.0,82.0,373.7665810585022,373.2762179374695,7,1
5.0,860.0,7530.0,48.0,13.0,1.0,76.0,383.4903290271759,382.99570894241333,7,1
5.0,860.0,7530.0,49.0,14.0,1.0,76.0,391.5849750041963,391.0232679843904,7,1
5.0,860.0,7530.0,50.0,15.0,1.0,76.0,398.54872202873224,397.8771979808807,7,1
5.0,860.0,7530.0,51.0,16.0,1.0,76.0,406.44742798805237,405.9329550266266,7,1
5.0,860.0,7530.0,52.0,17.0,1.0,76.0,413.19526100158686,412.77083492279047,7,1
5.0,860.0,7530.0,53.0,18.0,1.0,82.0,419.97311496734613,419.3924748897552,7,1
5.0,860.0,7530.0,54.0,19.0,1.0,76.0,431.70287013053894,431.18410897254944,7,1
5.0,860.0,7530.0,55.0,20.0,1.0,76.0,439.8065631389618,439.2722671031952,7,1
5.0,860.0,7530.0,56.0,21.0,1.0,82.0,447.1414699554443,446.57777905464167,7,1
5.0,860.0,7530.0,57.0,22.0,1.0,82.0,452.8092608451842,452.2308609485625,7,1
5.0,860.0,7530.0,58.0,23.0,1.0,76.0,458.3450341224669,457.85189509391773,7,1
5.0,860.0,7530.0,59.0,24.0,1.0,76.0,474.0576000213623,473.56281304359436,7,1
