trial, subj_id, LR_choice, reward,cumulative_reward, rt, total_trial_time, iti,id_choice, id_solution, id_choice_acc, cum_acc, stim_onset, stim_offset, abs_response_time
0.000000000000000000e+00,7.900000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+02,8.557050228118896484e-01,1.501083135604858398e+00,1.237776577795511868e+00,1.090000000000000000e+02,1.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.693391799926757812e-02,1.504565000534057617e+00,8.726410865783691406e-01
1.000000000000000000e+00,7.900000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.010000000000000000e+02,5.304601192474365234e-01,1.501185178756713867e+00,1.302097816419638843e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.765976905822753906e+00,4.265857934951782227e+00,3.296438932418823242e+00
2.000000000000000000e+00,7.900000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.020000000000000000e+02,6.016800403594970703e-01,1.501132011413574219e+00,1.147144413652216199e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.599743127822875977e+00,7.098738908767700195e+00,6.201426982879638672e+00
3.000000000000000000e+00,7.900000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.030000000000000000e+02,3.813481330871582031e-01,1.501173973083496094e+00,1.373597741138059103e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.265819072723388672e+00,9.764961957931518555e+00,8.647167921066284180e+00
4.000000000000000000e+00,7.900000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.040000000000000000e+02,4.972958564758300781e-01,1.501262903213500977e+00,1.311251080955242898e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.116575789451599121e+01,1.266521906852722168e+01,1.166305804252624512e+01
5.000000000000000000e+00,7.900000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.050000000000000000e+02,3.686990737915039062e-01,1.501233100891113281e+00,1.008418892747385165e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.399837493896484375e+01,1.548632192611694336e+01,1.436707496643066406e+01
6.000000000000000000e+00,7.900000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.060000000000000000e+02,4.605629444122314453e-01,1.501198053359985352e+00,1.317383311585520911e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.651433706283569336e+01,1.801426291465759277e+01,1.697490096092224121e+01
7.000000000000000000e+00,7.900000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.070000000000000000e+02,5.084600448608398438e-01,1.501183986663818359e+00,1.215783181105105637e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.936429691314697266e+01,2.085248208045959473e+01,1.987275910377502441e+01
8.000000000000000000e+00,7.900000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.080000000000000000e+02,6.172118186950683594e-01,1.500782012939453125e+00,1.147050714266919291e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.209657502174377441e+01,2.358446693420410156e+01,2.271378803253173828e+01
9.000000000000000000e+00,7.900000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.090000000000000000e+02,6.382730007171630859e-01,1.501223087310791016e+00,1.183514609105387416e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.476319909095764160e+01,2.625134396553039551e+01,2.540147399902343750e+01
1.000000000000000000e+01,7.900000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.100000000000000000e+02,4.393298625946044922e-01,1.501104116439819336e+00,1.072696869728707370e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.746225905418395996e+01,2.895031499862670898e+01,2.790159106254577637e+01
1.100000000000000000e+01,7.900000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.110000000000000000e+02,4.705219268798828125e-01,1.501096963882446289e+00,1.450150510899893108e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.004593396186828613e+01,3.154616904258728027e+01,3.051645803451538086e+01
1.200000000000000000e+01,7.900000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.120000000000000000e+02,5.563888549804687500e-01,1.501096010208129883e+00,1.148914984263664119e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.302889204025268555e+01,3.451727604866027832e+01,3.358528208732604980e+01
1.300000000000000000e+01,7.900000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.130000000000000000e+02,4.543299674987792969e-01,1.501157999038696289e+00,1.116892636761249946e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.569497489929199219e+01,3.719402098655700684e+01,3.614930701255798340e+01
1.400000000000000000e+01,7.900000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.140000000000000000e+02,5.471990108489990234e-01,1.501140117645263672e+00,1.358452536049279624e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.832785201072692871e+01,3.982777595520019531e+01,3.887505292892456055e+01
1.500000000000000000e+01,7.900000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.150000000000000000e+02,5.393109321594238281e-01,1.501137018203735352e+00,1.240548036973570190e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,4.121066999435424805e+01,4.269827198982238770e+01,4.174998307228088379e+01
1.600000000000000000e+01,7.900000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.160000000000000000e+02,4.413361549377441406e-01,1.501137971878051758e+00,1.039527318715968374e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,4.396059799194335938e+01,4.544839501380920410e+01,4.440193891525268555e+01
1.700000000000000000e+01,7.900000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.170000000000000000e+02,4.626889228820800781e-01,1.501202106475830078e+00,1.221235360104490741e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,4.651013398170471191e+01,4.800909709930419922e+01,4.697282409667968750e+01
1.800000000000000000e+01,7.900000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.180000000000000000e+02,5.215439796447753906e-01,1.501209020614624023e+00,1.135012202202409393e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,4.925989699363708496e+01,5.074721908569335938e+01,4.978144311904907227e+01
1.900000000000000000e+01,7.900000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.190000000000000000e+02,5.272049903869628906e-01,1.501129865646362305e+00,1.187277236563543115e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.190939092636108398e+01,5.339666390419006348e+01,5.243659806251525879e+01
