<><><><><><><><> 
FFA/LOC/PPA LOCALIZER 
Matlab version  9.6.0.1072779 (R2019a) 
Begin: 08-Nov-2019 13:13:32 
SubjID: 0999 
Run Number: 1 
TR: 2.000000 
Total Blocks: 15 
<><><><><><><><> 
<><><><><><><><> 
Script Start ::  08-Nov-2019 13:13:32 
Trial No.	Block	Face(1)/Object(2)/Scenes(3)/Scrambled(4)	Trial	TR	Stim No.	Presentation Time(s)	StimEndTime(s)	TrialEndTime(s)	Response	Correct?	RT(ms)	<><><><><><><><>
1	1	1	1	6	23	12.01	12.79	12.99	-1	1	776.96
2	1	1	2	6	44	12.81	13.79	13.99	-1	1	976.68
3	1	1	3	7	44	13.81	14.79	14.99	1	1	455.55
4	1	1	4	7	41	14.81	15.79	15.99	-1	1	977.52
5	1	1	5	8	41	15.81	16.79	16.99	1	1	467.74
6	1	1	6	8	75	16.81	17.79	17.99	-1	1	977.12
7	1	1	7	9	39	17.81	18.79	18.99	-1	1	977.14
8	1	1	8	9	40	18.81	19.79	19.99	-1	1	977.68
9	1	1	9	10	33	19.81	20.79	20.99	-1	1	977.91
10	1	1	10	10	47	20.81	21.79	21.99	-1	1	977.70
11	1	1	11	11	37	21.81	22.79	22.99	-1	1	977.93
12	1	1	12	11	18	22.81	23.79	23.99	-1	1	978.48
13	1	1	13	12	67	23.81	24.79	24.99	-1	1	978.12
14	1	1	14	12	13	24.81	25.79	25.99	-1	1	978.57
15	1	1	15	13	26	25.81	26.79	26.99	-1	1	977.99
16	1	1	16	13	72	26.81	27.79	27.99	-1	1	978.49
17	2	2	1	17	75	33.82	34.79	34.99	-1	1	968.86
18	2	2	2	17	8	34.81	35.79	35.99	-1	1	979.53
19	2	2	3	18	16	35.81	36.79	36.99	-1	1	978.41
20	2	2	4	18	52	36.81	37.79	37.99	-1	1	980.30
21	2	2	5	19	13	37.81	38.79	38.99	-1	1	980.12
22	2	2	6	19	69	38.81	39.79	39.99	-1	1	980.24
23	2	2	7	20	68	39.81	40.79	40.99	-1	1	980.09
24	2	2	8	20	68	40.81	41.79	41.99	-1	0	980.42
25	2	2	9	21	15	41.81	42.79	42.99	-1	1	979.08
