<><><><><><><><> 
FFA/LOC/PPA LOCALIZER 
Matlab version  9.6.0.1072779 (R2019a) 
Begin: 01-Oct-2020 15:46:25 
SubjID: 0999 
Run Number: 1 
TR: 2.000000 
Total Blocks: 15 
<><><><><><><><> 
<><><><><><><><> 
Script Start ::  01-Oct-2020 15:46:26 
Trial No.	Block	Face(1)/Object(2)/Scenes(3)/Scrambled(4)	Trial	TR	Stim No.	Presentation Time(s)	StimEndTime(s)	TrialEndTime(s)	Response	Correct?	RT(ms)	<><><><><><><><>
1	1	1	1	6	1	12.01	12.80	13.00	-1	1	784.68
2	1	1	2	6	15	12.82	13.80	14.00	1	0	37.32
3	1	1	3	7	15	13.81	14.80	15.00	-1	0	983.14
4	1	1	4	7	35	14.81	15.80	16.00	1	0	112.36
5	1	1	5	8	68	15.82	16.80	17.00	-1	1	976.26
6	1	1	6	8	36	16.82	17.80	18.00	-1	1	977.24
7	1	1	7	9	46	17.81	18.80	19.00	-1	1	983.45
8	1	1	8	9	4	18.81	19.80	20.00	-1	1	980.95
9	1	1	9	10	65	19.81	20.80	21.00	-1	1	982.52
10	1	1	10	10	50	20.81	21.80	22.00	-1	1	981.18
11	1	1	11	11	75	21.81	22.80	23.00	-1	1	983.15
12	1	1	12	11	62	22.81	23.80	24.00	-1	1	984.33
13	1	1	13	12	76	23.81	24.80	25.00	-1	1	984.35
14	1	1	14	12	66	24.81	25.80	26.00	-1	1	984.17
15	1	1	15	13	66	25.81	26.80	27.00	1	1	740.73
16	1	1	16	13	26	26.81	27.80	28.00	-1	1	985.27
17	2	2	1	17	64	33.83	34.80	35.00	-1	1	969.44
18	2	2	2	17	26	34.81	35.80	36.00	-1	1	983.66
19	2	2	3	18	71	35.81	36.80	37.00	-1	1	983.71
20	2	2	4	18	18	36.81	37.80	38.00	-1	1	985.52
21	2	2	5	19	43	37.81	38.80	39.00	-1	1	984.03
22	2	2	6	19	43	38.81	39.80	40.00	1	1	844.01
23	2	2	7	20	23	39.81	40.80	41.00	-1	1	985.75
24	2	2	8	20	80	40.81	41.80	42.00	-1	1	985.84
25	2	2	9	21	73	41.81	42.80	43.00	-1	1	984.90
26	2	2	10	21	6	42.81	43.80	44.00	-1	1	984.86
27	2	2	11	22	20	43.81	44.80	45.00	-1	1	986.87
28	2	2	12	22	39	44.81	45.80	46.00	-1	1	986.04
29	2	2	13	23	29	45.81	46.80	47.00	-1	1	987.34
30	2	2	14	23	29	46.81	47.80	48.00	1	1	416.71
31	2	2	15	24	46	47.81	48.80	49.00	-1	1	985.21
32	2	2	16	24	13	48.81	49.80	50.00	-1	1	986.65
33	3	3	1	28	48	55.82	56.80	57.00	-1	1	979.94
34	3	3	2	28	43	56.82	57.80	58.00	-1	1	979.55
