onset	duration	trial_type	rt	accuracy	epoch_length	epoch_trial	epoch_number
1.664185523986816406e-02	1.499554157257080078e+00	0.000000000000000000e+00	4.651207923889160156e-01	1.000000000000000000e+00	1.800000000000000000e+01	1.400000000000000000e+01	1.500000000000000000e+01
8.364616870880126953e+00	1.500844001770019531e+00	1.000000000000000000e+00	5.858440399169921875e-01	0.000000000000000000e+00	1.800000000000000000e+01	1.500000000000000000e+01	1.500000000000000000e+01
1.639666485786437988e+01	1.500133991241455078e+00	2.000000000000000000e+00	6.374490261077880859e-01	0.000000000000000000e+00	1.800000000000000000e+01	1.600000000000000000e+01	1.500000000000000000e+01
2.709578084945678711e+01	1.498859167098999023e+00	3.000000000000000000e+00	4.331209659576416016e-01	0.000000000000000000e+00	1.800000000000000000e+01	1.700000000000000000e+01	1.500000000000000000e+01
3.799364900588989258e+01	1.500511884689331055e+00	4.000000000000000000e+00	4.579241275787353516e-01	1.000000000000000000e+00	8.000000000000000000e+00	0.000000000000000000e+00	1.600000000000000000e+01
4.777569198608398438e+01	1.500124931335449219e+00	5.000000000000000000e+00	5.363259315490722656e-01	1.000000000000000000e+00	8.000000000000000000e+00	1.000000000000000000e+00	1.600000000000000000e+01
5.740744686126708984e+01	1.499948978424072266e+00	6.000000000000000000e+00	5.312678813934326172e-01	0.000000000000000000e+00	8.000000000000000000e+00	2.000000000000000000e+00	1.600000000000000000e+01
6.528977584838867188e+01	1.500104188919067383e+00	7.000000000000000000e+00	4.736659526824951172e-01	1.000000000000000000e+00	8.000000000000000000e+00	3.000000000000000000e+00	1.600000000000000000e+01
7.320491099357604980e+01	1.487196922302246094e+00	8.000000000000000000e+00	4.802691936492919922e-01	0.000000000000000000e+00	8.000000000000000000e+00	4.000000000000000000e+00	1.600000000000000000e+01
8.083814692497253418e+01	1.499922990798950195e+00	9.000000000000000000e+00	4.538600444793701172e-01	1.000000000000000000e+00	8.000000000000000000e+00	5.000000000000000000e+00	1.600000000000000000e+01
9.058633589744567871e+01	1.500138998031616211e+00	1.000000000000000000e+01	3.835361003875732422e-01	1.000000000000000000e+00	8.000000000000000000e+00	6.000000000000000000e+00	1.600000000000000000e+01
9.843498301506042480e+01	1.495297908782958984e+00	1.100000000000000000e+01	6.464018821716308594e-01	1.000000000000000000e+00	8.000000000000000000e+00	7.000000000000000000e+00	1.600000000000000000e+01
1.069790430068969727e+02	1.499574899673461914e+00	1.200000000000000000e+01	5.660099983215332031e-01	1.000000000000000000e+00	1.000000000000000000e+01	0.000000000000000000e+00	1.700000000000000000e+01
1.160113079547882080e+02	1.500093936920166016e+00	1.300000000000000000e+01	4.874110221862792969e-01	1.000000000000000000e+00	1.000000000000000000e+01	1.000000000000000000e+00	1.700000000000000000e+01
1.258766670227050781e+02	1.500037908554077148e+00	1.400000000000000000e+01	3.889691829681396484e-01	0.000000000000000000e+00	1.000000000000000000e+01	2.000000000000000000e+00	1.700000000000000000e+01
1.342085769176483154e+02	1.500828981399536133e+00	1.500000000000000000e+01	4.238359928131103516e-01	0.000000000000000000e+00	1.000000000000000000e+01	3.000000000000000000e+00	1.700000000000000000e+01
1.445236618518829346e+02	1.500226020812988281e+00	1.600000000000000000e+01	5.454769134521484375e-01	0.000000000000000000e+00	1.000000000000000000e+01	4.000000000000000000e+00	1.700000000000000000e+01
1.527059998512268066e+02	1.499868154525756836e+00	1.700000000000000000e+01	4.778008460998535156e-01	0.000000000000000000e+00	1.000000000000000000e+01	5.000000000000000000e+00	1.700000000000000000e+01
1.640211880207061768e+02	1.499406814575195312e+00	1.800000000000000000e+01	6.542911529541015625e-01	0.000000000000000000e+00	1.000000000000000000e+01	6.000000000000000000e+00	1.700000000000000000e+01
1.723700640201568604e+02	1.500133991241455078e+00	1.900000000000000000e+01	4.730548858642578125e-01	0.000000000000000000e+00	1.000000000000000000e+01	7.000000000000000000e+00	1.700000000000000000e+01
1.805192148685455322e+02	1.499983072280883789e+00	2.000000000000000000e+01	nan	nan	1.000000000000000000e+01	8.000000000000000000e+00	1.700000000000000000e+01
1.887838120460510254e+02	1.500100851058959961e+00	2.100000000000000000e+01	4.449379444122314453e-01	1.000000000000000000e+00	1.000000000000000000e+01	9.000000000000000000e+00	1.700000000000000000e+01
1.965164940357208252e+02	1.500434875488281250e+00	2.200000000000000000e+01	5.158798694610595703e-01	1.000000000000000000e+00	1.200000000000000000e+01	0.000000000000000000e+00	1.800000000000000000e+01
2.042986369132995605e+02	1.499886035919189453e+00	2.300000000000000000e+01	4.347178936004638672e-01	1.000000000000000000e+00	1.200000000000000000e+01	1.000000000000000000e+00	1.800000000000000000e+01
2.129305589199066162e+02	1.500284910202026367e+00	2.400000000000000000e+01	4.206480979919433594e-01	1.000000000000000000e+00	1.200000000000000000e+01	2.000000000000000000e+00	1.800000000000000000e+01
2.216797039508819580e+02	1.500142097473144531e+00	2.500000000000000000e+01	4.309170246124267578e-01	0.000000000000000000e+00	1.200000000000000000e+01	3.000000000000000000e+00	1.800000000000000000e+01
2.293950569629669189e+02	1.499866962432861328e+00	2.600000000000000000e+01	4.413249492645263672e-01	0.000000000000000000e+00	1.200000000000000000e+01	4.000000000000000000e+00	1.800000000000000000e+01
2.384439258575439453e+02	1.486483097076416016e+00	2.700000000000000000e+01	5.103259086608886719e-01	0.000000000000000000e+00	1.200000000000000000e+01	5.000000000000000000e+00	1.800000000000000000e+01
2.471425788402557373e+02	1.499189138412475586e+00	2.800000000000000000e+01	4.363520145416259766e-01	1.000000000000000000e+00	1.200000000000000000e+01	6.000000000000000000e+00	1.800000000000000000e+01
2.565080389976501465e+02	1.500282049179077148e+00	2.900000000000000000e+01	5.105237960815429688e-01	0.000000000000000000e+00	1.200000000000000000e+01	7.000000000000000000e+00	1.800000000000000000e+01
2.645900828838348389e+02	1.500082969665527344e+00	3.000000000000000000e+01	4.462549686431884766e-01	1.000000000000000000e+00	1.200000000000000000e+01	8.000000000000000000e+00	1.800000000000000000e+01
2.729390349388122559e+02	1.499567985534667969e+00	3.100000000000000000e+01	5.151197910308837891e-01	0.000000000000000000e+00	1.200000000000000000e+01	9.000000000000000000e+00	1.800000000000000000e+01
2.824375920295715332e+02	1.500053882598876953e+00	3.200000000000000000e+01	5.212261676788330078e-01	0.000000000000000000e+00	1.200000000000000000e+01	1.000000000000000000e+01	1.800000000000000000e+01
2.922871439456939697e+02	1.498708963394165039e+00	3.300000000000000000e+01	4.543540477752685547e-01	0.000000000000000000e+00	1.200000000000000000e+01	1.100000000000000000e+01	1.800000000000000000e+01
3.004181258678436279e+02	1.487215995788574219e+00	3.400000000000000000e+01	4.500150680541992188e-01	1.000000000000000000e+00	1.100000000000000000e+01	0.000000000000000000e+00	1.900000000000000000e+01
3.080671019554138184e+02	1.499945878982543945e+00	3.500000000000000000e+01	4.749250411987304688e-01	0.000000000000000000e+00	1.100000000000000000e+01	1.000000000000000000e+00	1.900000000000000000e+01
3.165833129882812500e+02	1.499405860900878906e+00	3.600000000000000000e+01	3.835270404815673828e-01	1.000000000000000000e+00	1.100000000000000000e+01	2.000000000000000000e+00	1.900000000000000000e+01
3.254812958240509033e+02	1.487012147903442383e+00	3.700000000000000000e+01	5.521259307861328125e-01	0.000000000000000000e+00	1.100000000000000000e+01	3.000000000000000000e+00	1.900000000000000000e+01
3.331969568729400635e+02	1.499535083770751953e+00	3.800000000000000000e+01	5.774779319763183594e-01	0.000000000000000000e+00	1.100000000000000000e+01	4.000000000000000000e+00	1.900000000000000000e+01
3.415457408428192139e+02	1.500920057296752930e+00	3.900000000000000000e+01	4.284231662750244141e-01	1.000000000000000000e+00	1.100000000000000000e+01	5.000000000000000000e+00	1.900000000000000000e+01
3.500946478843688965e+02	1.499839067459106445e+00	4.000000000000000000e+01	4.930939674377441406e-01	0.000000000000000000e+00	1.100000000000000000e+01	6.000000000000000000e+00	1.900000000000000000e+01
3.595929319858551025e+02	1.500081062316894531e+00	4.100000000000000000e+01	7.466590404510498047e-01	1.000000000000000000e+00	1.100000000000000000e+01	7.000000000000000000e+00	1.900000000000000000e+01
3.694579818248748779e+02	1.500878095626831055e+00	4.200000000000000000e+01	3.990750312805175781e-01	0.000000000000000000e+00	1.100000000000000000e+01	8.000000000000000000e+00	1.900000000000000000e+01
3.777408268451690674e+02	1.499515056610107422e+00	4.300000000000000000e+01	4.703178405761718750e-01	0.000000000000000000e+00	1.100000000000000000e+01	9.000000000000000000e+00	1.900000000000000000e+01
3.877389628887176514e+02	1.500112056732177734e+00	4.400000000000000000e+01	4.107902050018310547e-01	0.000000000000000000e+00	1.100000000000000000e+01	1.000000000000000000e+01	1.900000000000000000e+01
3.969879169464111328e+02	1.500241041183471680e+00	4.500000000000000000e+01	5.113461017608642578e-01	0.000000000000000000e+00	1.600000000000000000e+01	0.000000000000000000e+00	2.000000000000000000e+01
4.071533410549163818e+02	1.499491930007934570e+00	4.600000000000000000e+01	4.457530975341796875e-01	0.000000000000000000e+00	1.600000000000000000e+01	1.000000000000000000e+00	2.000000000000000000e+01
4.160855300426483154e+02	1.500385999679565430e+00	4.700000000000000000e+01	4.713659286499023438e-01	0.000000000000000000e+00	1.600000000000000000e+01	2.000000000000000000e+00	2.000000000000000000e+01
4.272342278957366943e+02	1.499943971633911133e+00	4.800000000000000000e+01	6.762828826904296875e-01	0.000000000000000000e+00	1.600000000000000000e+01	3.000000000000000000e+00	2.000000000000000000e+01
4.350325620174407959e+02	1.499956846237182617e+00	4.900000000000000000e+01	6.116101741790771484e-01	0.000000000000000000e+00	1.600000000000000000e+01	4.000000000000000000e+00	2.000000000000000000e+01
4.449143979549407959e+02	1.499758005142211914e+00	5.000000000000000000e+01	4.806840419769287109e-01	0.000000000000000000e+00	1.600000000000000000e+01	5.000000000000000000e+00	2.000000000000000000e+01
4.529803559780120850e+02	1.499352931976318359e+00	5.100000000000000000e+01	5.013229846954345703e-01	1.000000000000000000e+00	1.600000000000000000e+01	6.000000000000000000e+00	2.000000000000000000e+01
4.606627738475799561e+02	1.498999118804931641e+00	5.200000000000000000e+01	4.578418731689453125e-01	0.000000000000000000e+00	1.600000000000000000e+01	7.000000000000000000e+00	2.000000000000000000e+01
4.698608968257904053e+02	1.499845027923583984e+00	5.300000000000000000e+01	4.816911220550537109e-01	0.000000000000000000e+00	1.600000000000000000e+01	8.000000000000000000e+00	2.000000000000000000e+01
4.801596980094909668e+02	1.499868869781494141e+00	5.400000000000000000e+01	4.120769500732421875e-01	1.000000000000000000e+00	1.600000000000000000e+01	9.000000000000000000e+00	2.000000000000000000e+01
4.883248548507690430e+02	1.500012159347534180e+00	5.500000000000000000e+01	4.206590652465820312e-01	1.000000000000000000e+00	1.600000000000000000e+01	1.000000000000000000e+01	2.000000000000000000e+01
4.991739199161529541e+02	1.498759984970092773e+00	5.600000000000000000e+01	4.963519573211669922e-01	0.000000000000000000e+00	1.600000000000000000e+01	1.100000000000000000e+01	2.000000000000000000e+01
5.072559068202972412e+02	1.500017166137695312e+00	5.700000000000000000e+01	4.761350154876708984e-01	1.000000000000000000e+00	1.600000000000000000e+01	1.200000000000000000e+01	2.000000000000000000e+01
5.149882378578186035e+02	1.500023126602172852e+00	5.800000000000000000e+01	6.624910831451416016e-01	1.000000000000000000e+00	1.600000000000000000e+01	1.300000000000000000e+01	2.000000000000000000e+01
5.258030929565429688e+02	1.499809026718139648e+00	5.900000000000000000e+01	4.531660079956054688e-01	0.000000000000000000e+00	1.600000000000000000e+01	1.400000000000000000e+01	2.000000000000000000e+01
