trial, subj_id, LR_choice, reward,cumulative_reward, rt, total_trial_time, iti,id_choice, id_solution, id_choice_acc, cum_acc, stim_onset, stim_offset, abs_response_time
0.000000000000000000e+00,8.600000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.010000000000000000e+02,6.604383710073307157e-01,1.501356735010631382e+00,1.017220259416097061e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.537404397502541542e-02,1.516978857980575413e+00,6.958137129549868405e-01
1.000000000000000000e+00,8.600000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.020000000000000000e+02,5.419940389692783356e-01,1.501338219037279487e+00,1.064392152930726976e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.583962214004714042e+00,4.067057962005492300e+00,3.125958426971919835e+00
2.000000000000000000e+00,8.600000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.030000000000000000e+02,5.358909140340983868e-01,1.501319620001595467e+00,1.065011306551859604e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.183746747963596135e+00,6.666903281002305448e+00,5.719641942007001489e+00
3.000000000000000000e+00,8.600000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.040000000000000000e+02,5.592930400162003934e-01,1.501314227993134409e+00,1.114138573706010993e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,7.783245239988900721e+00,9.266674045997206122e+00,8.342542418977245688e+00
4.000000000000000000e+00,8.600000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.050000000000000000e+02,5.492130120401270688e-01,1.501360377005767077e+00,1.210034502706886173e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.042013712198240682e+01,1.191712171898689121e+01,1.096935199195286259e+01
5.000000000000000000e+00,8.600000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.060000000000000000e+02,5.486096709500998259e-01,1.500885658955667168e+00,1.046357552521330447e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.318286257999716327e+01,1.466663269099080935e+01,1.373147230199538171e+01
6.000000000000000000e+00,8.600000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.070000000000000000e+02,5.138605199754238129e-01,1.501339470036327839e+00,1.461143060709518604e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.575543330598156899e+01,1.724996107199694961e+01,1.626929432898759842e+01
7.000000000000000000e+00,8.600000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.080000000000000000e+02,6.001429699826985598e-01,1.500186101009603590e+00,1.141289171012320303e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.875372621999122202e+01,2.025064600998302922e+01,1.935387098399223760e+01
8.000000000000000000e+00,8.600000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.090000000000000000e+02,6.242520040250383317e-01,1.501312009990215302e+00,1.444410187343793561e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.144982907798839733e+01,2.293321928899968043e+01,2.207408547698287293e+01
9.000000000000000000e+00,8.600000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.100000000000000000e+02,5.455108809983357787e-01,1.501330972998403013e+00,1.297059862381716444e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.443358442198950797e+01,2.591662721597822383e+01,2.497910148795926943e+01
