reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,button_press_onset,stim_onset,session_n,run_n
5.0,813.0,7530.0,0.0,20.0,8.0,82.0,0.6449949741363525,0.016399860382080078,10,4
5.0,813.0,7530.0,1.0,21.0,8.0,76.0,8.853919744491577,8.365661859512329,10,4
5.0,813.0,7530.0,2.0,22.0,8.0,82.0,16.9826397895813,16.397883892059326,10,4
5.0,813.0,7530.0,3.0,0.0,9.0,76.0,27.599166154861447,27.09673404693603,10,4
5.0,813.0,7530.0,4.0,1.0,9.0,82.0,38.61386394500733,37.9947419166565,10,4
5.0,813.0,7530.0,5.0,2.0,9.0,76.0,48.3894989490509,47.759912967681885,10,4
5.0,813.0,7530.0,6.0,3.0,9.0,76.0,58.00951194763183,57.392603874206536,10,4
5.0,813.0,7530.0,7.0,4.0,9.0,76.0,65.8250789642334,65.25784993171692,10,4
5.0,813.0,7530.0,8.0,5.0,9.0,76.0,73.68302989006041,73.15740394592284,10,4
5.0,813.0,7530.0,9.0,6.0,9.0,76.0,81.27966904640198,80.80488204956055,10,4
5.0,813.0,7530.0,10.0,7.0,9.0,76.0,91.05929207801817,90.53717899322508,10,4
5.0,813.0,7530.0,11.0,8.0,9.0,76.0,98.95534610748291,98.38594794273376,10,4
5.0,813.0,7530.0,12.0,9.0,9.0,82.0,107.50398707389832,106.93485498428345,10,4
5.0,813.0,7530.0,13.0,10.0,9.0,76.0,116.45757818222046,115.966726064682,10,4
5.0,813.0,7530.0,14.0,11.0,9.0,82.0,126.39338278770445,125.81567788124083,10,4
5.0,813.0,7530.0,15.0,12.0,9.0,,,134.14775490760803,10,4
5.0,813.0,7530.0,16.0,13.0,9.0,82.0,144.91874599456787,144.46264505386353,10,4
5.0,813.0,7530.0,17.0,14.0,9.0,76.0,153.15552401542664,152.62918400764465,10,4
5.0,813.0,7530.0,18.0,15.0,9.0,82.0,164.5561330318451,163.94320106506348,10,4
5.0,813.0,7530.0,19.0,16.0,9.0,76.0,172.78909492492676,172.2922179698944,10,4
5.0,813.0,7530.0,20.0,17.0,9.0,76.0,181.03469896316525,180.4412109851837,10,4
5.0,813.0,7530.0,21.0,18.0,9.0,82.0,189.34261393547058,188.70664286613464,10,4
5.0,813.0,7530.0,22.0,19.0,9.0,76.0,197.0244152545929,196.43882608413696,10,4
5.0,813.0,7530.0,23.0,20.0,9.0,76.0,204.79601502418518,204.20418906211853,10,4
5.0,813.0,7530.0,24.0,21.0,9.0,76.0,213.42875981330872,212.83680486679077,10,4
5.0,813.0,7530.0,25.0,22.0,9.0,82.0,222.09650802612302,221.5853130817413,10,4
5.0,813.0,7530.0,26.0,23.0,9.0,76.0,229.96936988830564,229.30055785179135,10,4
5.0,813.0,7530.0,27.0,24.0,9.0,82.0,238.89008593559262,238.3339269161224,10,4
5.0,813.0,7530.0,28.0,25.0,9.0,,,247.04890203475952,10,4
