onset	duration	trial_type	rt	accuracy	epoch_length	epoch_trial	epoch_number
1.648783683776855469e-02	1.499356985092163086e+00	0.000000000000000000e+00	nan	nan	1.000000000000000000e+01	6.000000000000000000e+00	1.600000000000000000e+01
8.365603923797607422e+00	1.499304056167602539e+00	1.000000000000000000e+00	3.194501399993896484e-01	0.000000000000000000e+00	1.000000000000000000e+01	7.000000000000000000e+00	1.600000000000000000e+01
1.639776682853698730e+01	1.500048160552978516e+00	2.000000000000000000e+00	2.900171279907226562e-01	1.000000000000000000e+00	1.000000000000000000e+01	8.000000000000000000e+00	1.600000000000000000e+01
2.709631395339965820e+01	1.499336004257202148e+00	3.000000000000000000e+00	3.142378330230712891e-01	1.000000000000000000e+00	1.000000000000000000e+01	9.000000000000000000e+00	1.600000000000000000e+01
3.799429082870483398e+01	1.500248193740844727e+00	4.000000000000000000e+00	3.270349502563476562e-01	1.000000000000000000e+00	1.000000000000000000e+01	0.000000000000000000e+00	1.700000000000000000e+01
4.777675080299377441e+01	1.499777078628540039e+00	5.000000000000000000e+00	2.922680377960205078e-01	0.000000000000000000e+00	1.000000000000000000e+01	1.000000000000000000e+00	1.700000000000000000e+01
5.740870499610900879e+01	1.500072002410888672e+00	6.000000000000000000e+00	3.282721042633056641e-01	1.000000000000000000e+00	1.000000000000000000e+01	2.000000000000000000e+00	1.700000000000000000e+01
6.529097294807434082e+01	1.500069856643676758e+00	7.000000000000000000e+00	3.495981693267822266e-01	1.000000000000000000e+00	1.000000000000000000e+01	3.000000000000000000e+00	1.700000000000000000e+01
7.320636487007141113e+01	1.499653100967407227e+00	8.000000000000000000e+00	4.279899597167968750e-01	1.000000000000000000e+00	1.000000000000000000e+01	4.000000000000000000e+00	1.700000000000000000e+01
8.085537886619567871e+01	1.500707149505615234e+00	9.000000000000000000e+00	4.246399402618408203e-01	1.000000000000000000e+00	1.000000000000000000e+01	5.000000000000000000e+00	1.700000000000000000e+01
9.060399293899536133e+01	1.499378919601440430e+00	1.000000000000000000e+01	4.280371665954589844e-01	1.000000000000000000e+00	1.000000000000000000e+01	6.000000000000000000e+00	1.700000000000000000e+01
9.845258498191833496e+01	1.499956846237182617e+00	1.100000000000000000e+01	3.560771942138671875e-01	0.000000000000000000e+00	1.000000000000000000e+01	7.000000000000000000e+00	1.700000000000000000e+01
1.070019500255584717e+02	1.500229835510253906e+00	1.200000000000000000e+01	4.362499713897705078e-01	0.000000000000000000e+00	1.000000000000000000e+01	8.000000000000000000e+00	1.700000000000000000e+01
1.160340080261230469e+02	1.499922990798950195e+00	1.300000000000000000e+01	4.442560672760009766e-01	1.000000000000000000e+00	1.000000000000000000e+01	9.000000000000000000e+00	1.700000000000000000e+01
1.258984718322753906e+02	1.500509977340698242e+00	1.400000000000000000e+01	4.924380779266357422e-01	0.000000000000000000e+00	1.800000000000000000e+01	0.000000000000000000e+00	1.800000000000000000e+01
1.342311048507690430e+02	1.500290155410766602e+00	1.500000000000000000e+01	5.335040092468261719e-01	0.000000000000000000e+00	1.800000000000000000e+01	1.000000000000000000e+00	1.800000000000000000e+01
1.445470228195190430e+02	1.499302148818969727e+00	1.600000000000000000e+01	4.843430519104003906e-01	0.000000000000000000e+00	1.800000000000000000e+01	2.000000000000000000e+00	1.800000000000000000e+01
1.527286698818206787e+02	1.499608993530273438e+00	1.700000000000000000e+01	5.235409736633300781e-01	1.000000000000000000e+00	1.800000000000000000e+01	3.000000000000000000e+00	1.800000000000000000e+01
1.640444488525390625e+02	1.498533010482788086e+00	1.800000000000000000e+01	4.197092056274414062e-01	1.000000000000000000e+00	1.800000000000000000e+01	4.000000000000000000e+00	1.800000000000000000e+01
1.723925788402557373e+02	1.500126123428344727e+00	1.900000000000000000e+01	4.982328414916992188e-01	0.000000000000000000e+00	1.800000000000000000e+01	5.000000000000000000e+00	1.800000000000000000e+01
1.805414719581604004e+02	1.499240875244140625e+00	2.000000000000000000e+01	5.118980407714843750e-01	1.000000000000000000e+00	1.800000000000000000e+01	6.000000000000000000e+00	1.800000000000000000e+01
1.888075790405273438e+02	1.499848842620849609e+00	2.100000000000000000e+01	4.686360359191894531e-01	1.000000000000000000e+00	1.800000000000000000e+01	7.000000000000000000e+00	1.800000000000000000e+01
1.965554289817810059e+02	1.500650882720947266e+00	2.200000000000000000e+01	4.877989292144775391e-01	1.000000000000000000e+00	1.800000000000000000e+01	8.000000000000000000e+00	1.800000000000000000e+01
2.043383719921112061e+02	1.500142812728881836e+00	2.300000000000000000e+01	4.485440254211425781e-01	1.000000000000000000e+00	1.800000000000000000e+01	9.000000000000000000e+00	1.800000000000000000e+01
