trial, subj_id, LR_choice, reward,cumulative_reward, rt, total_trial_time, iti,id_choice, id_solution, id_choice_acc, cum_acc, stim_onset, stim_offset, abs_response_time
0.000000000000000000e+00,8.130000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.010000000000000000e+02,2.940430641174316406e-01,1.501098871231079102e+00,1.352551874073622429e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.720499992370605469e-02,1.516580104827880859e+00,3.112509250640869141e-01
1.000000000000000000e+00,8.130000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.020000000000000000e+02,4.855089187622070312e-01,1.500810861587524414e+00,1.367721756245503517e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.899704933166503906e+00,4.400555133819580078e+00,3.385215044021606445e+00
2.000000000000000000e+00,8.130000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.030000000000000000e+02,5.357429981231689453e-01,1.501185894012451172e+00,1.462359796011433399e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.799404144287109375e+00,7.299448966979980469e+00,6.335150003433227539e+00
3.000000000000000000e+00,8.130000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.040000000000000000e+02,4.277279376983642578e-01,1.500590085983276367e+00,1.309254031668733997e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,8.782289981842041016e+00,1.028201413154602051e+01,9.210019111633300781e+00
4.000000000000000000e+00,8.130000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.050000000000000000e+02,5.258369445800781250e-01,1.501110792160034180e+00,1.454340078896678046e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.161609292030334473e+01,1.311558794975280762e+01,1.214193391799926758e+01
5.000000000000000000e+00,8.130000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.060000000000000000e+02,4.716310501098632812e-01,1.501205921173095703e+00,1.007819515919614384e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.459922599792480469e+01,1.609770298004150391e+01,1.507085895538330078e+01
6.000000000000000000e+00,8.130000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.070000000000000000e+02,4.156270027160644531e-01,1.501197099685668945e+00,1.178026062532550711e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.713101410865783691e+01,1.863186311721801758e+01,1.754664301872253418e+01
7.000000000000000000e+00,8.130000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.080000000000000000e+02,4.105610847473144531e-01,1.501116991043090820e+00,1.059635118814792332e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.983098793029785156e+01,2.133053112030029297e+01,2.024155092239379883e+01
8.000000000000000000e+00,8.130000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.090000000000000000e+02,4.596059322357177734e-01,1.501235008239746094e+00,1.057209195547514913e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.241396713256835938e+01,2.391357994079589844e+01,2.287357497215270996e+01
9.000000000000000000e+00,8.130000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.100000000000000000e+02,4.444320201873779297e-01,1.501111030578613281e+00,1.328891373489730965e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.499690294265747070e+01,2.649714612960815430e+01,2.544133806228637695e+01
