stim_onset, stim_duration, stim_greebles, trial_num, trial_type, rt, choice
10.0478749275	2.00811910629	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m5~55-v1.tif	Sex	nan	nan
20.0634570122	0.716346979141	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m5~55-v1.tif	Sex	0.706185102463	76
30.069947958	1.0422680378	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f1~15-v1.tif	Sex	1.03648090363	82
40.0767390728	0.783783912659	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f3~39-v1.tif	Sex	0.772487878799	82
50.0834410191	1.87485790253	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f3~310-v1.tif	Sex	1.87144303322	82
70.1147499084	2.00813603401	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f5~510-v1.tif	Family	nan	nan
80.1299090385	1.24469709396	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f2~23-v1.tif	Family	1.24015593529	76
90.1364710331	1.36643695831	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m2~210-v1.tif	Family	1.35829091072	82
100.143929005	1.19088101387	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f5~53-v1.tif	Family	1.18052315712	76
110.150284052	1.6539349556	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f2~24-v1.tif	Family	1.64691209793	82
130.173191071	2.00688791275	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f2~24-v1.tif	Family	nan	nan
140.188393116	1.14043092728	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f1~13-v1.tif	Family	1.13589596748	76
150.194503069	1.17039084435	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m4~44-v1.tif	Family	1.16336679459	76
160.200944901	1.38359308243	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f3~34-v1.tif	Family	1.37662506104	76
170.207633018	1.47582292557	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f4~44-v1.tif	Family	1.46880602837	76
190.239382982	2.00807309151	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f5~510-v1.tif	Sex	nan	nan
200.254446983	0.936726093292	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f3~32-v1.tif	Sex	0.932201147079	76
210.268973112	0.883219957352	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m5~55-v1.tif	Sex	0.874167203903	82
220.27640295	1.02789998055	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m5~54-v1.tif	Sex	1.02443790436	82
230.282392979	1.12112498283	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m2~210-v1.tif	Sex	1.1141140461	82
250.313117981	2.00819611549	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m3~31-v1.tif	Family	nan	nan
260.329395056	1.370251894	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f5~57-v1.tif	Family	1.36430287361	82
270.334971905	1.14264416695	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f3~38-v1.tif	Family	1.13340401649	82
280.342396021	2.03728699684	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m3~32-v1.tif	Family	2.03267288208	76
290.357584	2.63349103928	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m5~56-v1.tif	Family	2.62215900421	82
310.38056612	2.00698685646	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f3~32-v1.tif	Sex	nan	nan
320.395597935	0.641396045685	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f4~41-v1.tif	Sex	0.634523153305	76
330.401870966	1.50864696503	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m3~32-v1.tif	Sex	1.50287890434	82
340.408765078	1.1166369915	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m2~210-v1.tif	Sex	1.10961389542	82
350.415650129	1.8045759201	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m4~46-v1.tif	Sex	1.79659509659	82
370.438400984	2.00817704201	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m4~46-v1.tif	Sex	nan	nan
380.453136921	0.865931987762	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m2~25-v1.tif	Sex	0.860227108002	76
390.459602118	1.43400001526	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m2~22-v1.tif	Sex	1.42947006226	76
400.46628809	1.34158992767	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f4~41-v1.tif	Sex	1.33235406876	82
410.473419905	1.41699409485	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m1~110-v1.tif	Sex	1.40994215012	76
430.496539116	2.0071849823	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f1~15-v1.tif	Sex	nan	nan
440.510584116	1.15059995651	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m1~110-v1.tif	Sex	1.14581394196	82
450.517627954	1.45077705383	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m2~210-v1.tif	Sex	1.44372010231	82
460.524468899	0.824860095978	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f1~15-v1.tif	Sex	0.821475028992	76
470.531480074	1.19174790382	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m1~16-v1.tif	Sex	1.18827986717	82
