reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,onset,session_n,run_n
0.0,811.0,6510.0,0.0,12.0,5.0,76.0,0.42687392234802246,6,2
0.0,811.0,6510.0,1.0,13.0,5.0,82.0,12.266231060028076,6,2
0.0,811.0,6510.0,2.0,14.0,5.0,82.0,18.35130524635315,6,2
0.0,811.0,6510.0,3.0,0.0,6.0,76.0,29.380020141601562,6,2
0.0,811.0,6510.0,4.0,1.0,6.0,76.0,37.54469585418702,6,2
0.0,811.0,6510.0,5.0,2.0,6.0,82.0,43.09948205947877,6,2
0.0,811.0,6510.0,6.0,3.0,6.0,82.0,52.20309805870056,6,2
0.0,811.0,6510.0,7.0,4.0,6.0,76.0,60.219785213470466,6,2
0.0,811.0,6510.0,8.0,5.0,6.0,82.0,70.57143020629883,6,2
0.0,811.0,6510.0,9.0,6.0,6.0,82.0,79.11535501480103,6,2
0.0,811.0,6510.0,10.0,7.0,6.0,82.0,85.84203696250914,6,2
0.0,811.0,6510.0,11.0,8.0,6.0,82.0,92.32800602912903,6,2
0.0,811.0,6510.0,12.0,0.0,7.0,82.0,97.96279191970824,6,2
0.0,811.0,6510.0,13.0,1.0,7.0,82.0,103.72050714492796,6,2
0.0,811.0,6510.0,14.0,2.0,7.0,82.0,114.60841393470763,6,2
0.0,811.0,6510.0,15.0,3.0,7.0,82.0,122.8448770046234,6,2
0.0,811.0,6510.0,16.0,4.0,7.0,76.0,133.09759688377378,6,2
0.0,811.0,6510.0,17.0,5.0,7.0,76.0,143.2506320476532,6,2
0.0,811.0,6510.0,18.0,6.0,7.0,82.0,151.03421998023987,6,2
0.0,811.0,6510.0,19.0,7.0,7.0,76.0,156.9999589920044,6,2
0.0,811.0,6510.0,20.0,0.0,8.0,76.0,163.78754115104675,6,2
0.0,811.0,6510.0,21.0,1.0,8.0,76.0,169.55064320564267,6,2
0.0,811.0,6510.0,22.0,2.0,8.0,82.0,180.45444798469543,6,2
0.0,811.0,6510.0,23.0,3.0,8.0,82.0,187.06699681282043,6,2
0.0,811.0,6510.0,24.0,4.0,8.0,76.0,194.48583793640137,6,2
0.0,811.0,6510.0,25.0,5.0,8.0,82.0,202.1605098247528,6,2
0.0,811.0,6510.0,26.0,6.0,8.0,76.0,208.15629887580872,6,2
0.0,811.0,6510.0,27.0,7.0,8.0,76.0,221.7778141498566,6,2
0.0,811.0,6510.0,28.0,8.0,8.0,82.0,230.1965639591217,6,2
0.0,811.0,6510.0,29.0,0.0,9.0,76.0,237.55061197280884,6,2
0.0,811.0,6510.0,30.0,1.0,9.0,82.0,243.74647784233096,6,2
0.0,811.0,6510.0,31.0,2.0,9.0,82.0,250.8880209922791,6,2
0.0,811.0,6510.0,32.0,3.0,9.0,82.0,263.12874603271484,6,2
0.0,811.0,6510.0,33.0,0.0,10.0,76.0,273.2603552341461,6,2
0.0,811.0,6510.0,34.0,1.0,10.0,82.0,281.16803002357483,6,2
0.0,811.0,6510.0,35.0,2.0,10.0,82.0,287.09578108787537,6,2
0.0,811.0,6510.0,36.0,3.0,10.0,76.0,302.8704359531403,6,2
0.0,811.0,6510.0,37.0,4.0,10.0,82.0,312.10413813591,6,2
0.0,811.0,6510.0,38.0,5.0,10.0,82.0,317.61803293228144,6,2
0.0,811.0,6510.0,39.0,6.0,10.0,76.0,324.56672406196594,6,2
0.0,811.0,6510.0,40.0,7.0,10.0,76.0,333.1133482456207,6,2
0.0,811.0,6510.0,41.0,8.0,10.0,82.0,343.9163119792938,6,2
0.0,811.0,6510.0,42.0,0.0,11.0,76.0,352.23186612129217,6,2
0.0,811.0,6510.0,43.0,1.0,11.0,76.0,358.58858609199524,6,2
0.0,811.0,6510.0,44.0,2.0,11.0,82.0,365.53165698051447,6,2
0.0,811.0,6510.0,45.0,3.0,11.0,82.0,371.2973001003265,6,2
0.0,811.0,6510.0,46.0,4.0,11.0,76.0,377.69312500953674,6,2
0.0,811.0,6510.0,47.0,5.0,11.0,82.0,384.6719789505005,6,2
0.0,811.0,6510.0,48.0,6.0,11.0,76.0,392.12960910797113,6,2
0.0,811.0,6510.0,49.0,7.0,11.0,82.0,399.916375875473,6,2
0.0,811.0,6510.0,50.0,8.0,11.0,82.0,414.5710959434509,6,2
0.0,811.0,6510.0,51.0,9.0,11.0,82.0,422.1746940612793,6,2
0.0,811.0,6510.0,52.0,10.0,11.0,82.0,427.85645508766174,6,2
0.0,811.0,6510.0,53.0,11.0,11.0,82.0,435.8916180133819,6,2
0.0,811.0,6510.0,54.0,12.0,11.0,82.0,446.61826395988464,6,2
0.0,811.0,6510.0,55.0,13.0,11.0,76.0,457.64991497993464,6,2
0.0,811.0,6510.0,56.0,0.0,12.0,82.0,468.5199279785156,6,2
0.0,811.0,6510.0,57.0,1.0,12.0,76.0,476.55671000480646,6,2
0.0,811.0,6510.0,58.0,2.0,12.0,82.0,483.47852611541754,6,2
0.0,811.0,6510.0,59.0,3.0,12.0,82.0,491.9760990142823,6,2
