trial, subj_id, LR_choice, reward,cumulative_reward, rt, total_trial_time, iti,id_choice, id_solution, id_choice_acc, cum_acc, stim_onset, stim_offset, abs_response_time
0.000000000000000000e+00,8.130000000000000000e+02,nan,0.000000000000000000e+00,4.950000000000000000e+02,nan,6.249047040939331055e+00,1.440793877913341126e+00,nan,1.020000000000000000e+02,nan,nan,1.845884323120117188e-02,6.266783952713012695e+00,1.219026803970336914e+00
1.000000000000000000e+00,8.130000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,4.960000000000000000e+02,8.347671031951904297e-01,1.501157045364379883e+00,1.253146540265219100e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e-01,7.734054803848266602e+00,9.232220888137817383e+00,8.568823814392089844e+00
2.000000000000000000e+00,8.130000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,4.970000000000000000e+02,5.973019599914550781e-01,1.501130104064941406e+00,1.416910535907289104e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,6.666666666666666297e-01,1.051554179191589355e+01,1.201524782180786133e+01,1.111284494400024414e+01
3.000000000000000000e+00,8.130000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00,4.970000000000000000e+02,6.464629173278808594e-01,1.501152992248535156e+00,1.355334236006126902e+00,1.090000000000000000e+02,1.020000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e-01,1.346513891220092773e+01,1.496403789520263672e+01,1.411160278320312500e+01
4.000000000000000000e+00,8.130000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,4.980000000000000000e+02,7.315919399261474609e-01,1.501181125640869141e+00,1.451254482951123137e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,5.999999999999999778e-01,1.634782886505126953e+01,1.784791898727416992e+01,1.707942295074462891e+01
5.000000000000000000e+00,8.130000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,4.990000000000000000e+02,5.807559490203857422e-01,1.501133918762207031e+00,1.024514597510107095e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,6.666666666666666297e-01,1.933058881759643555e+01,2.083000278472900391e+01,1.991134691238403320e+01
6.000000000000000000e+00,8.130000000000000000e+02,8.200000000000000000e+01,0.000000000000000000e+00,4.990000000000000000e+02,8.254129886627197266e-01,1.501075029373168945e+00,1.260603133582522073e+00,1.090000000000000000e+02,1.020000000000000000e+02,0.000000000000000000e+00,5.714285714285713969e-01,2.188164591789245605e+01,2.337999296188354492e+01,2.270706081390380859e+01
7.000000000000000000e+00,8.130000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+02,5.078871250152587891e-01,1.501181125640869141e+00,1.297322210547281918e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,6.250000000000000000e-01,2.466297578811645508e+01,2.616249489784240723e+01,2.517086482048034668e+01
8.000000000000000000e+00,8.130000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.010000000000000000e+02,6.420459747314453125e-01,1.501181125640869141e+00,1.402533114065402708e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,6.666666666666666297e-01,2.747972083091735840e+01,2.897869992256164551e+01,2.812176990509033203e+01
9.000000000000000000e+00,8.130000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.020000000000000000e+02,5.707750320434570312e-01,1.501235008239746094e+00,1.158146736910717678e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,6.999999999999999556e-01,3.041282582283020020e+01,3.191117596626281738e+01,3.098360180854797363e+01
1.000000000000000000e+01,8.130000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.030000000000000000e+02,5.985658168792724609e-01,1.501177072525024414e+00,1.052422301860917564e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,7.272727272727272929e-01,3.309704589843750000e+01,3.459480285644531250e+01,3.369561386108398438e+01
1.100000000000000000e+01,8.130000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.040000000000000000e+02,6.690030097961425781e-01,1.501097917556762695e+00,1.089561315029745625e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,7.500000000000000000e-01,3.569430088996887207e+01,3.717709398269653320e+01,3.636330580711364746e+01
1.200000000000000000e+01,8.130000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.050000000000000000e+02,5.629160404205322266e-01,1.501111030578613281e+00,1.173340593244170504e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,7.692307692307692735e-01,3.829626083374023438e+01,3.979359793663024902e+01,3.885917997360229492e+01
1.300000000000000000e+01,8.130000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.060000000000000000e+02,4.182548522949218750e-01,1.501072883605957031e+00,1.330881994244979216e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,7.857142857142856984e-01,4.099387192726135254e+01,4.249339294433593750e+01,4.141212892532348633e+01
1.400000000000000000e+01,8.130000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.070000000000000000e+02,4.890630245208740234e-01,1.501064062118530273e+00,1.398142731702094466e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,8.000000000000000444e-01,4.386113286018371582e+01,4.535905480384826660e+01,4.435019898414611816e+01
1.500000000000000000e+01,8.130000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.080000000000000000e+02,4.608931541442871094e-01,1.501200199127197266e+00,1.448878869067026898e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,8.125000000000000000e-01,4.679293298721313477e+01,4.829239678382873535e+01,4.725382781028747559e+01
1.600000000000000000e+01,8.130000000000000000e+02,8.200000000000000000e+01,0.000000000000000000e+00,5.080000000000000000e+02,6.853060722351074219e-01,1.501194000244140625e+00,1.259392220956699227e+00,1.090000000000000000e+02,1.020000000000000000e+02,0.000000000000000000e+00,7.647058823529411242e-01,4.977645277976989746e+01,5.127466797828674316e+01,5.046176099777221680e+01
1.700000000000000000e+01,8.130000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.090000000000000000e+02,5.190000534057617188e-01,1.501136064529418945e+00,1.178862592504189788e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,7.777777777777777901e-01,5.255951380729675293e+01,5.405737996101379395e+01,5.307851481437683105e+01
1.800000000000000000e+01,8.130000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.100000000000000000e+02,5.289759635925292969e-01,1.501133918762207031e+00,1.398947500163023383e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,7.894736842105263275e-01,5.525933289527893066e+01,5.675795388221740723e+01,5.578831076622009277e+01
1.900000000000000000e+01,8.130000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.110000000000000000e+02,4.319739341735839844e-01,1.501153945922851562e+00,1.068318099258784182e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,8.000000000000000444e-01,5.819138884544372559e+01,5.969032382965087891e+01,5.862336492538452148e+01
2.000000000000000000e+01,8.130000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.120000000000000000e+02,4.757339954376220703e-01,1.501230001449584961e+00,1.306074533932296777e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,8.095238095238095344e-01,6.079139089584350586e+01,6.229061198234558105e+01,6.126712799072265625e+01
2.100000000000000000e+01,8.130000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.130000000000000000e+02,3.813018798828125000e-01,1.501122951507568359e+00,1.268074233736719236e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,8.181818181818182323e-01,6.362559890747070312e+01,6.512249588966369629e+01,6.400690293312072754e+01
2.200000000000000000e+01,8.130000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.140000000000000000e+02,4.877300262451171875e-01,1.501061916351318359e+00,1.218033627073705549e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,8.260869565217391353e-01,6.642303490638732910e+01,6.792257499694824219e+01,6.691076683998107910e+01
2.300000000000000000e+01,8.130000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.150000000000000000e+02,1.029520988464355469e+00,1.501141071319580078e+00,1.414895681541181727e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,8.333333333333333703e-01,6.917313480377197266e+01,7.067220592498779297e+01,7.020265793800354004e+01
2.400000000000000000e+01,8.130000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.160000000000000000e+02,5.182099342346191406e-01,1.501179933547973633e+00,1.094493283902723491e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,8.399999999999999689e-01,7.212327480316162109e+01,7.362143492698669434e+01,7.264148688316345215e+01
