stim_onset, stim_duration, stim_greebles, trial_num, trial_type, rt, choice
10.0480880737	2.00565004349	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m1~13-v1.tif	Family	nan	nan
20.0641291142	1.77203297615	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m2~22-v1.tif	Family	1.76168203354	76
30.0705239773	1.09803318977	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m2~22-v1.tif	Family	1.08921504021	76
40.0767381191	1.10018086433	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f5~510-v1.tif	Family	1.08861088753	82
50.0835881233	1.12442684174	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f2~25-v1.tif	Family	1.11740207672	82
70.1061701775	2.00570082664	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f2~24-v1.tif	Family	nan	nan
80.1214280128	2.64894318581	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f5~510-v1.tif	Family	2.63873815536	82
90.128319025	1.35735011101	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m4~44-v1.tif	Family	1.34850096703	82
100.134736061	1.049036026	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f1~14-v1.tif	Family	1.03972792625	76
110.141563177	2.85769796371	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f5~57-v1.tif	Family	2.85050606728	76
130.17196703	2.00808811188	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m1~11-v1.tif	Family	nan	nan
140.186384201	1.53237199783	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m4~49-v1.tif	Family	1.52883195877	82
150.30511713	2.25345492363	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f3~39-v1.tif	Family	2.2432320118	76
160.307728052	1.29134392738	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m2~25-v1.tif	Family	1.28546285629	76
170.315219164	1.69069981575	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m1~110-v1.tif	Family	1.67948698997	76
190.346219063	2.00706410408	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f2~23-v1.tif	Sex	nan	nan
200.361413002	1.78220701218	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m2~21-v1.tif	Sex	1.77742099762	82
210.367607117	2.81578302383	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m1~13-v1.tif	Sex	2.80999302864	82
220.374699116	1.65772390366	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m1~110-v1.tif	Sex	1.65074491501	82
230.381195068	1.84136390686	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m1~11-v1.tif	Sex	1.82984900475	82
250.41230917	2.00813794136	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m2~23-v1.tif	Family	nan	nan
260.426926136	2.01639199257	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m4~41-v1.tif	Family	2.00822782516	82
270.434828043	2.30695414543	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m3~33-v1.tif	Family	2.30109596252	76
280.440639019	2.09929299355	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f1~13-v1.tif	Family	2.09003710747	82
290.447654009	1.4667570591	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m3~32-v1.tif	Family	1.45965695381	76
310.470260143	2.00777101517	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m2~21-v1.tif	Family	nan	nan
320.485643148	1.32382893562	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f4~44-v1.tif	Family	1.31681394577	82
330.492176056	1.67420005798	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f4~42-v1.tif	Family	1.66492199898	82
340.499435186	2.24055290222	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m1~14-v1.tif	Family	2.23244094849	82
350.506633997	2.09876012802	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m1~11-v1.tif	Family	2.09399104118	82
370.528360128	2.00819087029	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m1~14-v1.tif	Family	nan	nan
380.543478012	1.59948301315	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m4~41-v1.tif	Family	1.59136605263	82
390.550114155	2.10802102089	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f5~53-v1.tif	Family	2.10250210762	76
400.557569027	0.982359170914	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f5~57-v1.tif	Family	0.976659059525	76
410.564608097	1.61592197418	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f1~13-v1.tif	Family	1.61016893387	76
430.594693184	2.00812697411	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f3~39-v1.tif	Sex	nan	nan
440.609871149	0.882467985153	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m4~44-v1.tif	Sex	0.872365951538	82
450.616605043	1.11577415466	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/f3~39-v1.tif	Sex	1.11229705811	76
460.623171091	1.24155402184	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m3~33-v1.tif	Sex	1.23350310326	82
470.630916119	1.16514396667	/Users/coax_lab/Desktop/loki_1/images/symm_greebles/m4~44-v1.tif	Sex	1.15929198265	82
