trial, subj_id, LR_choice, reward,cumulative_reward, rt, total_trial_time, iti,id_choice, id_solution, id_choice_acc, cum_acc, stim_onset, stim_offset, abs_response_time
0.000000000000000000e+00,8.110000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+02,6.970892550016287714e-01,1.501349920999928145e+00,1.358876357868050722e+00,1.090000000000000000e+02,1.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.363930799969239160e-02,1.516661453999404330e+00,7.307336569974722806e-01
1.000000000000000000e+00,8.110000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.010000000000000000e+02,6.881502510004793294e-01,1.500814532002550550e+00,1.123937321258595690e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e-01,2.933564418999594636e+00,4.416270735000580316e+00,3.621719373000814812e+00
2.000000000000000000e+00,8.110000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.020000000000000000e+02,5.962563660032174084e-01,1.500493086998176295e+00,1.438760481879495901e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,6.666666666666666297e-01,5.583492862999264617e+00,7.066428661997633753e+00,6.179751767998823198e+00
3.000000000000000000e+00,8.110000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.030000000000000000e+02,4.705222920019878075e-01,1.501329287999396911e+00,1.337731241405942795e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,7.500000000000000000e-01,8.549977136997767957e+00,1.003378788999907556e+01,9.020504080999671714e+00
4.000000000000000000e+00,8.110000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.040000000000000000e+02,4.949066720000701025e-01,1.501291789998504100e+00,1.236790642619575387e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,8.000000000000000444e-01,1.141656732000046759e+01,1.289980160599952796e+01,1.191147897300106706e+01
5.000000000000000000e+00,8.110000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.050000000000000000e+02,4.890781409994815476e-01,1.501348378002148820e+00,1.095980918381765035e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,8.333333333333333703e-01,1.418326365299799363e+01,1.566627071900074952e+01,1.467234589399959077e+01
6.000000000000000000e+00,8.110000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.060000000000000000e+02,4.630416520012659021e-01,1.501252135996764991e+00,1.083366005043773672e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,8.571428571428570953e-01,1.681648692099770415e+01,1.829983438899944304e+01,1.727953244099990116e+01
7.000000000000000000e+00,8.110000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.070000000000000000e+02,6.655132040032185614e-01,1.501320430001214845e+00,1.072475461544575515e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,8.750000000000000000e-01,1.943282790100056445e+01,2.091643087899865350e+01,2.009834525299811503e+01
8.000000000000000000e+00,8.110000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.080000000000000000e+02,5.160882300006051082e-01,1.501288099003431853e+00,1.242743026616877522e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,8.888888888888888395e-01,2.203288177200010978e+01,2.351600797299761325e+01,2.254897224700107472e+01
9.000000000000000000e+00,8.110000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.090000000000000000e+02,6.437827139998262282e-01,1.501320352999755414e+00,1.175332269169379495e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,9.000000000000000222e-01,2.481636392099971999e+01,2.629951108000022941e+01,2.546015106299819308e+01
