reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,button_press_onset,stim_onset,session_n,run_n
8.0,860.0,8530.0,0.0,4.0,6.0,,,0.01616811752319336,2,4
8.0,860.0,8530.0,1.0,5.0,6.0,76.0,6.426294088363647,5.807273149490356,2,4
8.0,860.0,8530.0,2.0,6.0,6.0,76.0,17.147168159484863,16.531052112579346,2,4
8.0,860.0,8530.0,3.0,7.0,6.0,82.0,23.34889817237854,22.664246082305908,2,4
8.0,860.0,8530.0,4.0,8.0,6.0,82.0,29.587717056274418,29.00481200218201,2,4
8.0,860.0,8530.0,5.0,9.0,6.0,76.0,35.102459192275994,34.52011108398437,2,4
8.0,860.0,8530.0,6.0,10.0,6.0,82.0,45.26625180244446,44.802042961120605,2,4
8.0,860.0,8530.0,7.0,11.0,6.0,76.0,52.22410607337951,51.75112414360046,2,4
8.0,860.0,8530.0,8.0,12.0,6.0,82.0,61.39377808570862,60.88316607475281,2,4
8.0,860.0,8530.0,9.0,13.0,6.0,82.0,74.89633703231812,74.34012794494629,2,4
8.0,860.0,8530.0,10.0,14.0,6.0,82.0,82.60111713409424,82.02997207641602,2,4
8.0,860.0,8530.0,11.0,15.0,6.0,82.0,89.23593592643738,88.58729100227356,2,4
8.0,860.0,8530.0,12.0,16.0,6.0,,,94.81965804100035,2,4
8.0,860.0,8530.0,13.0,0.0,7.0,82.0,102.575412273407,102.1020531654358,2,4
8.0,860.0,8530.0,14.0,1.0,7.0,82.0,109.43447613716125,108.8682370185852,2,4
8.0,860.0,8530.0,15.0,2.0,7.0,76.0,117.13918709754942,116.59179496765135,2,4
8.0,860.0,8530.0,16.0,3.0,7.0,82.0,132.41170501708984,131.98045802116394,2,4
8.0,860.0,8530.0,17.0,4.0,7.0,76.0,139.8033311367035,139.52227902412415,2,4
8.0,860.0,8530.0,18.0,5.0,7.0,82.0,146.98439502716062,146.62093901634213,2,4
8.0,860.0,8530.0,19.0,6.0,7.0,76.0,153.08015823364255,152.37803816795346,2,4
8.0,860.0,8530.0,20.0,7.0,7.0,82.0,165.67775702476501,165.17614912986755,2,4
8.0,860.0,8530.0,21.0,8.0,7.0,76.0,171.50247287750244,170.96661901474,2,4
8.0,860.0,8530.0,22.0,9.0,7.0,82.0,178.6062750816345,178.1084051132202,2,4
8.0,860.0,8530.0,23.0,10.0,7.0,76.0,187.70808696746826,187.13068199157715,2,4
8.0,860.0,8530.0,24.0,11.0,7.0,82.0,205.31966400146484,204.63781809806824,2,4
8.0,860.0,8530.0,25.0,12.0,7.0,76.0,212.7220952510834,212.10261511802676,2,4
8.0,860.0,8530.0,26.0,13.0,7.0,82.0,219.10005807876587,218.58491015434265,2,4
8.0,860.0,8530.0,27.0,14.0,7.0,76.0,230.53780317306519,230.0495400428772,2,4
8.0,860.0,8530.0,28.0,15.0,7.0,82.0,238.52240300178528,238.0904140472412,2,4
8.0,860.0,8530.0,29.0,16.0,7.0,82.0,246.89237189292902,246.3810470104217,2,4
8.0,860.0,8530.0,30.0,17.0,7.0,76.0,253.23100495338434,252.78846096992487,2,4
8.0,860.0,8530.0,31.0,18.0,7.0,82.0,258.9029920101166,258.4629089832306,2,4
8.0,860.0,8530.0,32.0,19.0,7.0,82.0,269.2766740322113,268.66941714286804,2,4
8.0,860.0,8530.0,33.0,20.0,7.0,76.0,275.2415730953217,274.7856380939484,2,4
8.0,860.0,8530.0,34.0,21.0,7.0,82.0,281.5962989330292,281.16759300231934,2,4
