reward_code,subj_id,condition,trial,epoch_trial,epoch_number,button_press,LR_solution,LR,reward,p_accuracy,rt,trial_end,iti_length,iti_end,stim_onset,session_n,run_n
8.0,860.0,8530.0,0.0,13.0,8.0,0.7675650119781494,82.0,,0.0,,,1.5086128711700442,4.109744627589134,5.618357498759178,0.016853809356689453,2,5
8.0,860.0,8530.0,1.0,14.0,8.0,6.057117938995361,76.0,82.0,0.0,0.0,0.4242298603057861,7.131287813186646,5.449120252463152,12.580408065649799,5.632880926132201,2,5
8.0,860.0,8530.0,2.0,15.0,8.0,13.209964990615843,76.0,76.0,1.0,1.0,0.6122250556945801,14.098274946212767,8.365993931848044,22.46426887806081,12.597735881805422,2,5
8.0,860.0,8530.0,3.0,16.0,8.0,22.93277192115784,76.0,82.0,0.0,0.0,0.4532909393310547,23.980284929275513,10.576537507862287,34.5568224371378,22.47947287559509,2,5
8.0,860.0,8530.0,4.0,17.0,8.0,35.15039587020874,76.0,76.0,0.0,1.0,0.5804460048675537,36.070218801498406,4.270997023858484,40.34121582535689,34.56994390487671,2,5
8.0,860.0,8530.0,5.0,18.0,8.0,40.907256841659546,82.0,82.0,4.0,1.0,0.5464751720428466,41.86064386367798,7.0162805244492805,48.87692438812726,40.36077380180359,2,5
8.0,860.0,8530.0,6.0,19.0,8.0,49.50431299209593,82.0,82.0,2.0,1.0,0.6118330955505371,50.39261293411255,9.433590106168472,59.82620304028102,48.892473936080926,2,5
8.0,860.0,8530.0,7.0,20.0,8.0,60.41090393066406,76.0,76.0,3.0,1.0,0.5695748329162597,61.341779947280884,5.630367459301889,66.97214740658278,59.84132289886474,2,5
8.0,860.0,8530.0,8.0,21.0,8.0,67.60446000099182,76.0,76.0,4.0,1.0,0.6140789985656737,68.49003601074219,4.0032074222448015,72.49324343298699,66.99037289619446,2,5
8.0,860.0,8530.0,9.0,22.0,8.0,73.11740779876709,82.0,82.0,3.0,1.0,0.611701011657715,74.00649499893187,4.537805835189418,78.54430083412129,72.50570487976074,2,5
8.0,860.0,8530.0,10.0,23.0,8.0,79.1752049922943,82.0,82.0,4.0,1.0,0.61153507232666,80.06419682502745,5.977920992943018,86.04211781797046,78.56366896629332,2,5
8.0,860.0,8530.0,11.0,24.0,8.0,86.64101696014403,76.0,76.0,2.0,1.0,0.5868959426879882,87.5546019077301,4.732343193750477,92.28694510148058,86.05411291122435,2,5
8.0,860.0,8530.0,12.0,25.0,8.0,92.79177999496461,82.0,82.0,0.0,1.0,0.488847017288208,93.80369091033936,9.918339339330553,103.72203024966991,92.302925825119,2,5
8.0,860.0,8530.0,13.0,26.0,8.0,104.43646383285522,76.0,76.0,0.0,1.0,0.7014582157135009,105.2353308200836,6.338001209787722,111.57333202987132,103.73500299453735,2,5
8.0,860.0,8530.0,14.0,0.0,9.0,112.13841891288756,82.0,76.0,0.0,0.0,0.5460309982299805,113.09197783470154,13.810611579758158,126.9025894144597,111.59238386154176,2,5
8.0,860.0,8530.0,15.0,1.0,9.0,127.40402889251709,76.0,76.0,3.0,1.0,0.4889378547668458,128.4149658679962,4.621410651641034,133.03637651963723,126.91508579254149,2,5
8.0,860.0,8530.0,16.0,2.0,9.0,133.65586590766904,76.0,76.0,1.0,1.0,0.6002688407897948,134.5560460090637,6.7536566784966094,141.3097026875603,133.0555908679962,2,5
8.0,860.0,8530.0,17.0,3.0,9.0,142.03973388671875,82.0,82.0,4.0,1.0,0.7174789905548096,142.8216979503632,4.1109582296527485,146.93265618001593,141.32224798202515,2,5
8.0,860.0,8530.0,18.0,4.0,9.0,147.45253586769104,76.0,76.0,3.0,1.0,0.5063560009002686,148.4459798336029,6.159056104055659,154.60503593765856,146.94616293907166,2,5
8.0,860.0,8530.0,19.0,5.0,9.0,155.30741381645205,76.0,82.0,0.0,0.0,0.687312126159668,156.1203429698944,10.32258167407516,166.44292464396958,154.6200919151306,2,5
8.0,860.0,8530.0,20.0,6.0,9.0,166.9940450191498,82.0,82.0,3.0,1.0,0.5338459014892577,167.9593508243561,6.1412177730768684,174.10056859743298,166.46019291877747,2,5
8.0,860.0,8530.0,21.0,7.0,9.0,174.76082396507263,76.0,76.0,3.0,1.0,0.6434221267700196,175.61678791046143,4.24990820382536,179.86669611428678,174.11739683151245,2,5
8.0,860.0,8530.0,22.0,8.0,9.0,180.50776481628415,82.0,82.0,1.0,1.0,0.6248021125793457,181.3834898471832,4.094716278493299,185.4782061256765,179.88295197486877,2,5
8.0,860.0,8530.0,23.0,9.0,9.0,186.09428191184998,76.0,76.0,0.0,1.0,0.6037468910217285,186.99058198928836,6.856578814766581,193.84716080405494,185.49051499366757,2,5
8.0,860.0,8530.0,24.0,10.0,9.0,194.49834299087524,76.0,82.0,0.0,0.0,0.6342890262603761,195.36464095115662,4.024642739755607,199.38928369091224,193.86404490470886,2,5
8.0,860.0,8530.0,25.0,11.0,9.0,199.96137499809265,82.0,82.0,2.0,1.0,0.5561568737030029,200.90489983558655,7.9120077583592865,208.81690759394584,199.40521192550656,2,5
8.0,860.0,8530.0,26.0,12.0,9.0,209.37181496620175,76.0,76.0,3.0,1.0,0.5435678958892822,210.32926082611084,5.041816934363999,215.37107776047483,208.82824301719666,2,5
8.0,860.0,8530.0,27.0,13.0,9.0,216.00453400611877,82.0,82.0,1.0,1.0,0.6183681488037108,216.8864669799805,5.950082236615486,222.83654921659598,215.38615584373477,2,5
8.0,860.0,8530.0,28.0,14.0,9.0,223.4533848762512,76.0,76.0,3.0,1.0,0.6017119884490967,224.35138702392575,14.245474630757265,238.596861654683,222.85166597366333,2,5
8.0,860.0,8530.0,29.0,15.0,9.0,239.30013680458066,82.0,82.0,0.0,1.0,0.6838490962982177,240.11660480499268,5.0140888835668616,245.13069368855955,238.61628484725955,2,5
8.0,860.0,8530.0,30.0,16.0,9.0,245.88110995292666,76.0,76.0,5.0,1.0,0.732387065887451,246.64866089820862,7.570268070426147,254.21892896863477,245.14872097969055,2,5
8.0,860.0,8530.0,31.0,17.0,9.0,254.82781600952146,82.0,82.0,4.0,1.0,0.5886621475219727,255.73902702331546,9.21326366323684,264.9522906865523,254.2391448020935,2,5
8.0,860.0,8530.0,32.0,18.0,9.0,265.5654468536377,82.0,82.0,0.0,1.0,0.5945219993591309,266.4706189632416,4.5120746692723595,270.98269363251393,264.97091698646545,2,5
8.0,860.0,8530.0,33.0,19.0,9.0,271.57434391975397,76.0,76.0,3.0,1.0,0.5793190002441407,272.4952039718628,6.046281601569841,278.5414855734326,270.9950180053711,2,5
8.0,860.0,8530.0,34.0,20.0,9.0,279.11822390556335,82.0,82.0,4.0,1.0,0.5576739311218262,280.06055879592896,7.092092535339717,287.15265133126866,278.56054496765137,2,5
8.0,860.0,8530.0,35.0,21.0,9.0,287.7769639492035,82.0,82.0,4.0,1.0,0.6088941097259521,288.6678538322448,7.851963035716661,296.5198168679615,287.1680588722229,2,5
8.0,860.0,8530.0,36.0,22.0,9.0,297.1065108776092,76.0,76.0,2.0,1.0,0.5735700130462646,298.0328869819641,4.138077364067108,302.1709643460312,296.5329339504242,2,5
8.0,860.0,8530.0,37.0,23.0,9.0,302.794469833374,76.0,76.0,3.0,1.0,0.612290859222412,303.68223881721497,10.245147245034286,313.92738606224924,302.1821708679199,2,5
8.0,860.0,8530.0,38.0,24.0,9.0,314.54211497306824,82.0,82.0,0.0,1.0,0.5953040122985841,315.44671988487244,5.909452012503941,321.3561718973764,313.94680595397944,2,5
8.0,860.0,8530.0,39.0,25.0,9.0,322.0689268112182,82.0,76.0,0.0,0.0,0.6973209381103516,322.87142181396484,9.483010903992783,332.35443271795765,321.3716039657593,2,5
8.0,860.0,8530.0,40.0,26.0,9.0,332.7905797958374,82.0,82.0,2.0,1.0,0.42169809341430653,333.8689908981324,10.29434439996372,344.1633352980961,332.3688750267028,2,5
8.0,860.0,8530.0,41.0,27.0,9.0,344.71338486671453,76.0,76.0,0.0,1.0,0.5368180274963378,345.6761419773102,4.838491061873113,350.5146330391833,344.17655801773066,2,5
8.0,860.0,8530.0,42.0,28.0,9.0,351.01103496551514,82.0,82.0,2.0,1.0,0.485605001449585,352.0254738330841,4.156277259722312,356.1817510928064,350.52543592453,2,5
8.0,860.0,8530.0,43.0,29.0,9.0,356.74710083007807,76.0,76.0,2.0,1.0,0.547516107559204,357.6993978023529,4.320315066093245,362.01971286844616,356.1995778083801,2,5
8.0,860.0,8530.0,44.0,30.0,9.0,362.68991088867193,76.0,76.0,3.0,1.0,0.6573328971862793,363.5323469638824,6.711254220584433,370.2436011844668,362.03257584571844,2,5
8.0,860.0,8530.0,45.0,31.0,9.0,370.96080398559565,82.0,82.0,3.0,1.0,0.7049579620361329,371.75644493103033,4.148391940654585,375.9048368716849,370.2558369636536,2,5
8.0,860.0,8530.0,46.0,32.0,9.0,376.47686290740967,76.0,76.0,1.0,1.0,0.5543551445007324,377.42180490493774,4.210679105045274,381.63248400998305,375.92250084877,2,5
8.0,860.0,8530.0,47.0,33.0,9.0,382.1485769748688,82.0,82.0,4.0,1.0,0.5016779899597167,383.14533400535583,8.200764413984011,391.34609841933985,381.6468908786774,2,5
8.0,860.0,8530.0,48.0,0.0,10.0,391.8362889289856,76.0,82.0,0.0,0.0,0.474545955657959,392.8613739013672,5.886420465913696,398.7477943672809,391.36173892021174,2,5
8.0,860.0,8530.0,49.0,1.0,10.0,399.311980009079,76.0,82.0,0.0,0.0,0.5520930290222168,400.2601759433746,10.439749750153934,410.6999256935285,398.7598838806152,2,5
8.0,860.0,8530.0,50.0,2.0,10.0,411.14762496948237,76.0,82.0,0.0,0.0,0.4307200908660889,412.2175459861755,6.956399180854728,419.1739451670302,410.7169020175933,2,5
8.0,860.0,8530.0,51.0,3.0,10.0,419.759316921234,82.0,82.0,4.0,1.0,0.568629026412964,420.6907148361206,6.954136800294169,427.6448516364148,419.1906728744506,2,5
8.0,860.0,8530.0,52.0,4.0,10.0,428.2670538425446,82.0,82.0,0.0,1.0,0.6032400131225586,429.1647579669952,5.312870364248304,434.47762833124347,427.6638078689575,2,5
8.0,860.0,8530.0,53.0,5.0,10.0,434.96314501762396,82.0,82.0,3.0,1.0,0.4658441543579101,435.99731183052063,6.173484972904581,442.1707968034252,434.49729585647583,2,5
8.0,860.0,8530.0,54.0,6.0,10.0,442.6916608810425,76.0,76.0,0.0,1.0,0.5038259029388428,443.6872198581696,9.991860432767911,453.6790802909375,442.1878678798676,2,5
8.0,860.0,8530.0,55.0,7.0,10.0,454.07370090484613,82.0,82.0,0.0,1.0,0.3802559375762939,455.1944668292999,7.1032692555181836,462.2977360848181,453.6934378147124,2,5
8.0,860.0,8530.0,56.0,8.0,10.0,462.92528796195984,82.0,76.0,0.0,0.0,0.6155560016632079,463.80960893630976,5.622889027446141,469.4324979637559,462.30972194671625,2,5
8.0,860.0,8530.0,57.0,9.0,10.0,470.06017780303966,82.0,76.0,4.0,0.0,0.6101741790771484,470.9498298168183,4.12248759348762,475.0723174103059,469.44999694824224,2,5
8.0,860.0,8530.0,58.0,10.0,10.0,475.84141087532043,76.0,,0.0,,,476.5910229682921,6.378806472231423,482.96982944052354,475.0909178256989,2,5
8.0,860.0,8530.0,59.0,11.0,10.0,483.56563997268677,82.0,76.0,0.0,0.0,0.5760729312896729,484.4897708892822,10.142913079068911,494.63268396835116,482.9895539283752,2,5
