stim_onset, stim_duration, trial_type, rt, accuracy, epoch_length,epoch_trial, epoch_number
3.334489394910633564e-02	1.500046594068408012e+00	0.000000000000000000e+00	6.291007190011441708e-01	0.000000000000000000e+00	8.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.566764497896656394e+00	1.500041333027184010e+00	1.000000000000000000e+00	4.156458401121199131e-01	1.000000000000000000e+00	8.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
5.100189815042540431e+00	1.500041241990402341e+00	2.000000000000000000e+00	5.651422049850225449e-01	1.000000000000000000e+00	8.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00
7.633605236886069179e+00	1.500029277056455612e+00	3.000000000000000000e+00	5.056948040146380663e-01	1.000000000000000000e+00	8.000000000000000000e+00	3.000000000000000000e+00	0.000000000000000000e+00
1.016702081100083888e+01	1.500048639951273799e+00	4.000000000000000000e+00	4.861570240464061499e-01	1.000000000000000000e+00	8.000000000000000000e+00	4.000000000000000000e+00	0.000000000000000000e+00
1.270044079190120101e+01	1.500045251101255417e+00	5.000000000000000000e+00	5.506073129363358021e-01	1.000000000000000000e+00	8.000000000000000000e+00	5.000000000000000000e+00	0.000000000000000000e+00
1.523386105685494840e+01	1.500050775008276105e+00	6.000000000000000000e+00	6.101745939813554287e-01	1.000000000000000000e+00	8.000000000000000000e+00	6.000000000000000000e+00	0.000000000000000000e+00
1.776731023704633117e+01	1.500017031794413924e+00	7.000000000000000000e+00	4.745895848609507084e-01	1.000000000000000000e+00	8.000000000000000000e+00	7.000000000000000000e+00	0.000000000000000000e+00
2.030070732603780925e+01	1.500039434991776943e+00	8.000000000000000000e+00	5.691665520425885916e-01	1.000000000000000000e+00	1.100000000000000000e+01	0.000000000000000000e+00	1.000000000000000000e+00
2.283412475488148630e+01	1.500040228012949228e+00	9.000000000000000000e+00	nan	nan	1.100000000000000000e+01	1.000000000000000000e+00	1.000000000000000000e+00
2.536753897694870830e+01	1.500008469913154840e+00	1.000000000000000000e+01	nan	nan	1.100000000000000000e+01	2.000000000000000000e+00	1.000000000000000000e+00
2.790091864205896854e+01	1.500046253902837634e+00	1.100000000000000000e+01	4.947189539670944214e-01	0.000000000000000000e+00	1.100000000000000000e+01	3.000000000000000000e+00	1.000000000000000000e+00
3.043434483883902431e+01	1.500039060134440660e+00	1.200000000000000000e+01	6.151320871431380510e-01	0.000000000000000000e+00	1.100000000000000000e+01	4.000000000000000000e+00	1.000000000000000000e+00
3.296775979991070926e+01	1.500045786146074533e+00	1.300000000000000000e+01	7.397690920624881983e-01	1.000000000000000000e+00	1.100000000000000000e+01	5.000000000000000000e+00	1.000000000000000000e+00
3.550116543401964009e+01	1.500061144819483161e+00	1.400000000000000000e+01	nan	nan	1.100000000000000000e+01	6.000000000000000000e+00	1.000000000000000000e+00
3.803460284299217165e+01	1.500041333027184010e+00	1.500000000000000000e+01	4.997761959675699472e-01	1.000000000000000000e+00	1.100000000000000000e+01	7.000000000000000000e+00	1.000000000000000000e+00
4.056801856006495655e+01	1.500047527952119708e+00	1.600000000000000000e+01	4.091713028028607368e-01	1.000000000000000000e+00	1.100000000000000000e+01	8.000000000000000000e+00	1.000000000000000000e+00
4.310143438796512783e+01	1.500048283021897078e+00	1.700000000000000000e+01	6.627638929057866335e-01	1.000000000000000000e+00	1.100000000000000000e+01	9.000000000000000000e+00	1.000000000000000000e+00
4.563485403405502439e+01	1.500051757786422968e+00	1.800000000000000000e+01	4.773694220930337906e-01	1.000000000000000000e+00	1.100000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+00
4.816826487006619573e+01	1.500056765973567963e+00	1.900000000000000000e+01	6.617503520101308823e-01	0.000000000000000000e+00	7.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00
5.070169346989132464e+01	1.500049601076170802e+00	2.000000000000000000e+01	6.392811750993132591e-01	0.000000000000000000e+00	7.000000000000000000e+00	1.000000000000000000e+00	2.000000000000000000e+00
5.323511462588794529e+01	1.500034600961953402e+00	2.100000000000000000e+01	4.847696679644286633e-01	0.000000000000000000e+00	7.000000000000000000e+00	2.000000000000000000e+00	2.000000000000000000e+00
5.576852311985567212e+01	1.500045591033995152e+00	2.200000000000000000e+01	nan	nan	7.000000000000000000e+00	3.000000000000000000e+00	2.000000000000000000e+00
5.830195153504610062e+01	1.500038175843656063e+00	2.300000000000000000e+01	6.567740370519459248e-01	1.000000000000000000e+00	7.000000000000000000e+00	4.000000000000000000e+00	2.000000000000000000e+00
6.083537279395386577e+01	1.500050093978643417e+00	2.400000000000000000e+01	nan	nan	7.000000000000000000e+00	5.000000000000000000e+00	2.000000000000000000e+00
6.336879098694771528e+01	1.500048621091991663e+00	2.500000000000000000e+01	5.277459297794848680e-01	0.000000000000000000e+00	7.000000000000000000e+00	6.000000000000000000e+00	2.000000000000000000e+00
6.590221034293062985e+01	1.500053423922508955e+00	2.600000000000000000e+01	7.212738930247724056e-01	0.000000000000000000e+00	9.000000000000000000e+00	0.000000000000000000e+00	3.000000000000000000e+00
6.843563035503029823e+01	1.500046396860852838e+00	2.700000000000000000e+01	6.668661709409207106e-01	1.000000000000000000e+00	9.000000000000000000e+00	1.000000000000000000e+00	3.000000000000000000e+00
7.096904883906245232e+01	1.500040707876905799e+00	2.800000000000000000e+01	5.163343970198184252e-01	1.000000000000000000e+00	9.000000000000000000e+00	2.000000000000000000e+00	3.000000000000000000e+00
7.350246330001391470e+01	1.500054283998906612e+00	2.900000000000000000e+01	5.438065859489142895e-01	1.000000000000000000e+00	9.000000000000000000e+00	3.000000000000000000e+00	3.000000000000000000e+00
7.603588807093910873e+01	1.500048330053687096e+00	3.000000000000000000e+01	6.963182189501821995e-01	1.000000000000000000e+00	9.000000000000000000e+00	4.000000000000000000e+00	3.000000000000000000e+00
7.856931104091927409e+01	1.500043818959966302e+00	3.100000000000000000e+01	4.498472539708018303e-01	1.000000000000000000e+00	9.000000000000000000e+00	5.000000000000000000e+00	3.000000000000000000e+00
8.110272500803694129e+01	1.500049823895096779e+00	3.200000000000000000e+01	4.973364991601556540e-01	1.000000000000000000e+00	9.000000000000000000e+00	6.000000000000000000e+00	3.000000000000000000e+00
8.363614796893671155e+01	1.500045872060582042e+00	3.300000000000000000e+01	4.918219461105763912e-01	1.000000000000000000e+00	9.000000000000000000e+00	7.000000000000000000e+00	3.000000000000000000e+00
8.616956574097275734e+01	1.500047540990635753e+00	3.400000000000000000e+01	nan	nan	9.000000000000000000e+00	8.000000000000000000e+00	3.000000000000000000e+00
8.870298709790222347e+01	1.500046922126784921e+00	3.500000000000000000e+01	6.268552029505372047e-01	1.000000000000000000e+00	1.100000000000000000e+01	0.000000000000000000e+00	4.000000000000000000e+00
9.123640600987710059e+01	1.500037682009860873e+00	3.600000000000000000e+01	4.273689719848334789e-01	1.000000000000000000e+00	1.100000000000000000e+01	1.000000000000000000e+00	4.000000000000000000e+00
9.376982366689480841e+01	1.500046750064939260e+00	3.700000000000000000e+01	6.168727099429816008e-01	1.000000000000000000e+00	1.100000000000000000e+01	2.000000000000000000e+00	4.000000000000000000e+00
9.630324432393535972e+01	1.500057674013078213e+00	3.800000000000000000e+01	4.643202759325504303e-01	1.000000000000000000e+00	1.100000000000000000e+01	3.000000000000000000e+00	4.000000000000000000e+00
