reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,onset,session_n,run_n
6.0,811.0,8510.0,0.0,0.0,0.0,82.0,0.5090692043304443,8,1
6.0,811.0,8510.0,1.0,1.0,0.0,76.0,7.600841999053956,8,1
6.0,811.0,8510.0,2.0,2.0,0.0,82.0,14.161814928054808,8,1
6.0,811.0,8510.0,3.0,3.0,0.0,82.0,21.589458227157593,8,1
6.0,811.0,8510.0,4.0,4.0,0.0,76.0,31.57312703132629,8,1
6.0,811.0,8510.0,5.0,5.0,0.0,76.0,40.27583193778992,8,1
6.0,811.0,8510.0,6.0,6.0,0.0,76.0,51.75632619857789,8,1
6.0,811.0,8510.0,7.0,7.0,0.0,76.0,57.69013714790344,8,1
6.0,811.0,8510.0,8.0,8.0,0.0,82.0,63.77279114723205,8,1
6.0,811.0,8510.0,9.0,9.0,0.0,82.0,71.35473394393921,8,1
6.0,811.0,8510.0,10.0,10.0,0.0,76.0,79.41342616081239,8,1
6.0,811.0,8510.0,11.0,11.0,0.0,76.0,85.63019800186157,8,1
6.0,811.0,8510.0,12.0,0.0,1.0,82.0,92.73101401329039,8,1
6.0,811.0,8510.0,13.0,1.0,1.0,76.0,101.40965509414671,8,1
6.0,811.0,8510.0,14.0,2.0,1.0,82.0,107.10362601280211,8,1
6.0,811.0,8510.0,15.0,3.0,1.0,76.0,114.50435328483579,8,1
6.0,811.0,8510.0,16.0,4.0,1.0,82.0,121.48089909553529,8,1
6.0,811.0,8510.0,17.0,5.0,1.0,82.0,127.33887314796448,8,1
6.0,811.0,8510.0,18.0,6.0,1.0,82.0,136.8455910682678,8,1
6.0,811.0,8510.0,19.0,7.0,1.0,76.0,142.86954522132874,8,1
6.0,811.0,8510.0,20.0,8.0,1.0,82.0,155.5580291748047,8,1
6.0,811.0,8510.0,21.0,9.0,1.0,82.0,165.81365203857422,8,1
6.0,811.0,8510.0,22.0,10.0,1.0,76.0,173.4063742160797,8,1
6.0,811.0,8510.0,23.0,0.0,2.0,76.0,180.07613706588745,8,1
6.0,811.0,8510.0,24.0,1.0,2.0,82.0,192.9947350025177,8,1
6.0,811.0,8510.0,25.0,2.0,2.0,82.0,200.3323571681976,8,1
6.0,811.0,8510.0,26.0,3.0,2.0,76.0,207.29129099845886,8,1
6.0,811.0,8510.0,27.0,4.0,2.0,76.0,216.6861002445221,8,1
6.0,811.0,8510.0,28.0,5.0,2.0,82.0,223.69475007057187,8,1
6.0,811.0,8510.0,29.0,6.0,2.0,76.0,231.2716653347015,8,1
6.0,811.0,8510.0,30.0,7.0,2.0,82.0,237.1661581993103,8,1
6.0,811.0,8510.0,31.0,8.0,2.0,82.0,243.23618340492246,8,1
6.0,811.0,8510.0,32.0,9.0,2.0,82.0,255.16672015190125,8,1
6.0,811.0,8510.0,33.0,10.0,2.0,82.0,261.26762104034424,8,1
6.0,811.0,8510.0,34.0,0.0,3.0,82.0,268.04418206214905,8,1
6.0,811.0,8510.0,35.0,1.0,3.0,82.0,277.374948978424,8,1
6.0,811.0,8510.0,36.0,2.0,3.0,82.0,294.4493930339813,8,1
6.0,811.0,8510.0,37.0,3.0,3.0,82.0,300.533203125,8,1
6.0,811.0,8510.0,38.0,4.0,3.0,82.0,306.0919599533081,8,1
6.0,811.0,8510.0,39.0,5.0,3.0,82.0,315.64054322242737,8,1
6.0,811.0,8510.0,40.0,6.0,3.0,82.0,323.6814980506897,8,1
6.0,811.0,8510.0,41.0,7.0,3.0,76.0,333.90518403053284,8,1
6.0,811.0,8510.0,42.0,8.0,3.0,82.0,341.4528241157532,8,1
6.0,811.0,8510.0,43.0,9.0,3.0,76.0,352.8925189971924,8,1
6.0,811.0,8510.0,44.0,10.0,3.0,82.0,359.1271281242371,8,1
6.0,811.0,8510.0,45.0,11.0,3.0,82.0,366.26489305496216,8,1
6.0,811.0,8510.0,46.0,12.0,3.0,82.0,376.42469215393066,8,1
6.0,811.0,8510.0,47.0,0.0,4.0,76.0,382.14453005790705,8,1
6.0,811.0,8510.0,48.0,1.0,4.0,82.0,393.8671061992645,8,1
6.0,811.0,8510.0,49.0,2.0,4.0,82.0,403.81181311607355,8,1
6.0,811.0,8510.0,50.0,3.0,4.0,82.0,410.5347380638122,8,1
6.0,811.0,8510.0,51.0,4.0,4.0,82.0,417.49919509887695,8,1
6.0,811.0,8510.0,52.0,5.0,4.0,82.0,428.5370740890503,8,1
6.0,811.0,8510.0,53.0,6.0,4.0,82.0,439.36067032814026,8,1
6.0,811.0,8510.0,54.0,7.0,4.0,,,8,1
6.0,811.0,8510.0,55.0,0.0,5.0,76.0,451.90505313873297,8,1
6.0,811.0,8510.0,56.0,1.0,5.0,76.0,458.6651871204377,8,1
6.0,811.0,8510.0,57.0,2.0,5.0,82.0,464.4676761627198,8,1
6.0,811.0,8510.0,58.0,3.0,5.0,76.0,470.4746022224427,8,1
6.0,811.0,8510.0,59.0,4.0,5.0,76.0,476.2662711143494,8,1
