reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,onset,session_n,run_n
6.0,811.0,8510.0,0.0,8.0,23.0,76.0,0.43827986717224127,8,5
6.0,811.0,8510.0,1.0,9.0,23.0,82.0,7.2052178382873535,8,5
6.0,811.0,8510.0,2.0,0.0,24.0,82.0,12.875817060470581,8,5
6.0,811.0,8510.0,3.0,1.0,24.0,76.0,21.02558279037476,8,5
6.0,811.0,8510.0,4.0,2.0,24.0,76.0,27.037410974502563,8,5
6.0,811.0,8510.0,5.0,3.0,24.0,82.0,32.593323945999146,8,5
6.0,811.0,8510.0,6.0,4.0,24.0,76.0,39.3388910293579,8,5
6.0,811.0,8510.0,7.0,5.0,24.0,82.0,50.02258610725403,8,5
6.0,811.0,8510.0,8.0,6.0,24.0,82.0,57.54540991783143,8,5
6.0,811.0,8510.0,9.0,7.0,24.0,82.0,69.72018384933472,8,5
6.0,811.0,8510.0,10.0,8.0,24.0,76.0,75.3268928527832,8,5
6.0,811.0,8510.0,11.0,9.0,24.0,82.0,82.39182782173158,8,5
6.0,811.0,8510.0,12.0,10.0,24.0,76.0,90.45051002502441,8,5
6.0,811.0,8510.0,13.0,11.0,24.0,82.0,103.18517684936522,8,5
6.0,811.0,8510.0,14.0,0.0,25.0,76.0,112.90590167045592,8,5
6.0,811.0,8510.0,15.0,1.0,25.0,76.0,119.79551100730896,8,5
6.0,811.0,8510.0,16.0,2.0,25.0,82.0,129.42349481582642,8,5
6.0,811.0,8510.0,17.0,3.0,25.0,76.0,137.118066072464,8,5
6.0,811.0,8510.0,18.0,4.0,25.0,76.0,143.7359390258789,8,5
6.0,811.0,8510.0,19.0,5.0,25.0,76.0,150.0315248966217,8,5
6.0,811.0,8510.0,20.0,6.0,25.0,76.0,157.98236989974976,8,5
6.0,811.0,8510.0,21.0,0.0,26.0,76.0,164.03110599517822,8,5
6.0,811.0,8510.0,22.0,1.0,26.0,82.0,179.99294996261594,8,5
6.0,811.0,8510.0,23.0,2.0,26.0,82.0,192.1505217552185,8,5
6.0,811.0,8510.0,24.0,3.0,26.0,76.0,199.27611303329468,8,5
6.0,811.0,8510.0,25.0,4.0,26.0,76.0,208.16474699974063,8,5
6.0,811.0,8510.0,26.0,5.0,26.0,82.0,213.91679096221924,8,5
6.0,811.0,8510.0,27.0,6.0,26.0,76.0,225.06925988197324,8,5
6.0,811.0,8510.0,28.0,0.0,27.0,82.0,233.27706384658816,8,5
6.0,811.0,8510.0,29.0,1.0,27.0,82.0,240.4717879295349,8,5
6.0,811.0,8510.0,30.0,2.0,27.0,82.0,246.41971302032468,8,5
6.0,811.0,8510.0,31.0,3.0,27.0,76.0,253.01140284538272,8,5
6.0,811.0,8510.0,32.0,4.0,27.0,76.0,265.5119879245758,8,5
6.0,811.0,8510.0,33.0,5.0,27.0,82.0,272.6860239505768,8,5
6.0,811.0,8510.0,34.0,6.0,27.0,82.0,280.74949312210083,8,5
6.0,811.0,8510.0,35.0,7.0,27.0,76.0,286.3252577781677,8,5
6.0,811.0,8510.0,36.0,8.0,27.0,76.0,293.164235830307,8,5
6.0,811.0,8510.0,37.0,9.0,27.0,82.0,300.8059170246124,8,5
6.0,811.0,8510.0,38.0,10.0,27.0,82.0,314.82067084312433,8,5
6.0,811.0,8510.0,39.0,11.0,27.0,76.0,321.0883417129516,8,5
6.0,811.0,8510.0,40.0,12.0,27.0,76.0,327.6511187553405,8,5
6.0,811.0,8510.0,41.0,13.0,27.0,76.0,335.8278818130494,8,5
6.0,811.0,8510.0,42.0,14.0,27.0,82.0,351.1446547508239,8,5
6.0,811.0,8510.0,43.0,0.0,28.0,82.0,357.71129608154297,8,5
6.0,811.0,8510.0,44.0,1.0,28.0,82.0,365.9569897651673,8,5
6.0,811.0,8510.0,45.0,2.0,28.0,76.0,371.86195421218866,8,5
6.0,811.0,8510.0,46.0,3.0,28.0,76.0,378.56276965141296,8,5
6.0,811.0,8510.0,47.0,4.0,28.0,82.0,389.49943494796753,8,5
6.0,811.0,8510.0,48.0,5.0,28.0,82.0,406.05718994140625,8,5
6.0,811.0,8510.0,49.0,6.0,28.0,82.0,414.54153680801386,8,5
6.0,811.0,8510.0,50.0,7.0,28.0,82.0,421.83533096313477,8,5
6.0,811.0,8510.0,51.0,8.0,28.0,76.0,430.1251556873321,8,5
6.0,811.0,8510.0,52.0,9.0,28.0,82.0,443.78356814384466,8,5
6.0,811.0,8510.0,53.0,10.0,28.0,82.0,455.22834610939026,8,5
6.0,811.0,8510.0,54.0,0.0,29.0,82.0,461.2442531585693,8,5
6.0,811.0,8510.0,55.0,1.0,29.0,82.0,469.1079239845276,8,5
6.0,811.0,8510.0,56.0,2.0,29.0,76.0,476.6336059570312,8,5
6.0,811.0,8510.0,57.0,3.0,29.0,82.0,491.0333528518677,8,5
6.0,811.0,8510.0,58.0,4.0,29.0,76.0,496.75596785545343,8,5
6.0,811.0,8510.0,59.0,5.0,29.0,82.0,507.2595558166504,8,5
