reward_code,subj_id,condition,trial,epoch_trial,epoch_number,button_press,LR_solution,LR,reward,p_accuracy,rt,trial_end,iti_length,iti_end,stim_onset,session_n,run_n
6.0,811.0,8510.0,0.0,3.0,18.0,0.4700450897216797,76.0,82.0,3.0,0.0,0.4561600685119629,1.5137648582458496,9.090354299440946,10.604119157686796,0.013880968093872072,8,4
6.0,811.0,8510.0,1.0,4.0,18.0,11.125746965408323,76.0,82.0,0.0,0.0,0.4969370365142823,12.12933588027954,5.193835033771143,17.32317091405068,10.628803014755247,8,4
6.0,811.0,8510.0,2.0,5.0,18.0,17.842576026916504,82.0,76.0,0.0,0.0,0.4976229667663574,18.843990087509155,5.160134139870671,24.004124227379826,17.344948053359985,8,4
6.0,811.0,8510.0,3.0,6.0,18.0,24.451437950134277,82.0,82.0,1.0,1.0,0.42449784278869623,25.526186943054203,6.67275330237212,32.19894024542632,24.02697396278381,8,4
6.0,811.0,8510.0,4.0,7.0,18.0,32.732199907302856,76.0,82.0,0.0,0.0,0.5066251754760743,33.725801944732666,7.63789683791865,41.36369878265131,32.22556686401367,8,4
6.0,811.0,8510.0,5.0,8.0,18.0,41.903775930404656,82.0,76.0,0.0,0.0,0.5121970176696777,42.89058899879456,7.634792871701693,50.525381870496254,41.39157795906067,8,4
6.0,811.0,8510.0,6.0,0.0,19.0,51.017592906951904,76.0,82.0,0.0,0.0,0.4606819152832031,52.056742906570435,6.327934129970986,58.38467703654142,50.55690503120423,8,4
6.0,811.0,8510.0,7.0,1.0,19.0,58.87945103645325,76.0,76.0,3.0,1.0,0.4733200073242188,59.905268907547,5.327414974182633,65.23268388172963,58.406118869781494,8,4
6.0,811.0,8510.0,8.0,2.0,19.0,65.65321588516235,82.0,82.0,2.0,1.0,0.3985540866851808,66.7543249130249,5.541147611144573,72.29547252416947,65.25465393066406,8,4
6.0,811.0,8510.0,9.0,3.0,19.0,72.74317002296446,82.0,82.0,0.0,1.0,0.42262411117553716,73.8198459148407,5.778748942120987,79.59859485696168,72.3205370903015,8,4
6.0,811.0,8510.0,10.0,4.0,19.0,80.14174294471742,76.0,76.0,2.0,1.0,0.5229341983795167,81.11881589889526,6.197126304076979,87.31594220297224,79.61880302429198,8,4
6.0,811.0,8510.0,11.0,5.0,19.0,87.87240195274354,76.0,82.0,0.0,0.0,0.5380339622497557,88.834862947464,4.757342670651117,93.59220561811512,87.33436298370361,8,4
6.0,811.0,8510.0,12.0,6.0,19.0,94.1492600440979,82.0,82.0,3.0,1.0,0.5316691398620604,95.11625695228577,5.55123144933607,100.66748840162184,93.61758208274838,8,4
6.0,811.0,8510.0,13.0,0.0,20.0,101.12302088737488,76.0,82.0,0.0,0.0,0.42405319213867193,102.1996250152588,4.941682320124444,107.14130733538325,100.69896292686462,8,4
6.0,811.0,8510.0,14.0,1.0,20.0,107.5847280025482,76.0,82.0,0.0,0.0,0.4200639724731445,108.66554307937623,7.1472901538050415,115.81283323318128,107.16466403007507,8,4
6.0,811.0,8510.0,15.0,2.0,20.0,116.30662798881531,76.0,76.0,5.0,1.0,0.4766590595245361,117.3302969932556,4.248637632859623,121.57893462611523,115.82997488975523,8,4
6.0,811.0,8510.0,16.0,3.0,20.0,122.13533997535703,82.0,82.0,2.0,1.0,0.5392279624938965,123.09632086753844,4.858757472381066,127.95507833991951,121.59610486030577,8,4
6.0,811.0,8510.0,17.0,4.0,20.0,128.4882369041443,76.0,76.0,3.0,1.0,0.5093450546264648,129.47892808914185,5.5039474533517065,134.98287554249356,127.97888803482056,8,4
6.0,811.0,8510.0,18.0,5.0,20.0,135.49013686180115,82.0,82.0,4.0,1.0,0.4798657894134522,136.51037287712097,11.640965465067946,148.15133834218892,135.01026487350464,8,4
6.0,811.0,8510.0,19.0,6.0,20.0,148.68561387062073,76.0,76.0,1.0,1.0,0.5098199844360352,149.67508792877197,6.357612570712156,156.03270049948412,148.17578697204587,8,4
6.0,811.0,8510.0,20.0,7.0,20.0,156.53740406036377,82.0,82.0,1.0,1.0,0.4792258739471436,157.55830597877502,4.852587689833601,162.41089366860862,156.0581760406494,8,4
6.0,811.0,8510.0,21.0,8.0,20.0,162.99924397468567,76.0,76.0,0.0,1.0,0.5588400363922118,163.94033288955686,5.390712913760531,169.33104580331738,162.4403989315033,8,4
6.0,811.0,8510.0,22.0,9.0,20.0,169.84603691101077,82.0,82.0,2.0,1.0,0.4897868633270264,170.84280991554257,4.161478557572224,175.0042884731148,169.3562469482422,8,4
6.0,811.0,8510.0,23.0,10.0,20.0,175.7068588733673,76.0,82.0,2.0,0.0,0.6848728656768799,176.52260494232178,4.098173728050483,180.62077867037226,175.02197694778442,8,4
6.0,811.0,8510.0,24.0,11.0,20.0,181.1545820236206,82.0,82.0,3.0,1.0,0.5171270370483398,182.13812804222107,6.127266548792381,188.26539459101346,180.6374509334564,8,4
6.0,811.0,8510.0,25.0,12.0,20.0,188.7592799663544,82.0,82.0,4.0,1.0,0.4723439216613769,189.7865290641785,8.807157730721698,198.59368679490018,188.28692889213562,8,4
6.0,811.0,8510.0,26.0,13.0,20.0,199.06700706481934,82.0,82.0,2.0,1.0,0.4480800628662109,200.11860489845276,4.042191945662164,204.1607968441149,198.61891698837277,8,4
6.0,811.0,8510.0,27.0,14.0,20.0,204.75569295883173,76.0,76.0,3.0,1.0,0.5709338188171386,205.6840469837189,5.677792076913177,211.36183906063206,204.1847810745239,8,4
6.0,811.0,8510.0,28.0,15.0,20.0,211.83175492286682,82.0,82.0,4.0,1.0,0.4483838081359863,212.88333392143247,6.977343373367062,219.86067729479953,211.38336491584772,8,4
6.0,811.0,8510.0,29.0,0.0,21.0,220.35451793670654,76.0,82.0,0.0,0.0,0.4719970226287841,221.38267302513123,6.147208848427473,227.5298818735587,219.88251304626462,8,4
