reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,onset,session_n,run_n
3.0,790.0,7510.0,0.0,1.0,18.0,82.0,0.28019905090332026,3,3
3.0,790.0,7510.0,1.0,2.0,18.0,82.0,10.626971960067749,3,3
3.0,790.0,7510.0,2.0,3.0,18.0,76.0,18.603625059127808,3,3
3.0,790.0,7510.0,3.0,4.0,18.0,76.0,26.775430202484134,3,3
3.0,790.0,7510.0,4.0,5.0,18.0,82.0,34.56931710243225,3,3
3.0,790.0,7510.0,5.0,6.0,18.0,76.0,44.887832164764404,3,3
3.0,790.0,7510.0,6.0,7.0,18.0,82.0,52.55262708663941,3,3
3.0,790.0,7510.0,7.0,8.0,18.0,76.0,63.96932506561279,3,3
3.0,790.0,7510.0,8.0,0.0,19.0,76.0,71.74115705490112,3,3
3.0,790.0,7510.0,9.0,1.0,19.0,76.0,80.14364504814147,3,3
3.0,790.0,7510.0,10.0,2.0,19.0,76.0,89.13632583618164,3,3
3.0,790.0,7510.0,11.0,3.0,19.0,,,3,3
3.0,790.0,7510.0,12.0,4.0,19.0,82.0,107.03697180747984,3,3
3.0,790.0,7510.0,13.0,5.0,19.0,76.0,117.91565418243407,3,3
3.0,790.0,7510.0,14.0,6.0,19.0,82.0,125.65742993354797,3,3
3.0,790.0,7510.0,15.0,7.0,19.0,76.0,133.6399850845337,3,3
3.0,790.0,7510.0,16.0,8.0,19.0,76.0,141.71775293350217,3,3
3.0,790.0,7510.0,17.0,9.0,19.0,82.0,149.94850206375122,3,3
3.0,790.0,7510.0,18.0,10.0,19.0,82.0,158.35131001472473,3,3
3.0,790.0,7510.0,19.0,11.0,19.0,82.0,167.99935674667358,3,3
3.0,790.0,7510.0,20.0,12.0,19.0,82.0,175.75679111480713,3,3
3.0,790.0,7510.0,21.0,13.0,19.0,82.0,184.2016999721527,3,3
3.0,790.0,7510.0,22.0,14.0,19.0,82.0,194.16628217697144,3,3
3.0,790.0,7510.0,23.0,15.0,19.0,76.0,202.21696209907532,3,3
3.0,790.0,7510.0,24.0,16.0,19.0,82.0,211.12374711036676,3,3
3.0,790.0,7510.0,25.0,0.0,20.0,82.0,220.9444649219513,3,3
3.0,790.0,7510.0,26.0,1.0,20.0,76.0,229.92424201965332,3,3
3.0,790.0,7510.0,27.0,2.0,20.0,82.0,239.96885013580328,3,3
3.0,790.0,7510.0,28.0,3.0,20.0,76.0,248.65956091880795,3,3
3.0,790.0,7510.0,29.0,4.0,20.0,82.0,257.34727191925043,3,3
3.0,790.0,7510.0,30.0,5.0,20.0,82.0,266.45583200454706,3,3
3.0,790.0,7510.0,31.0,6.0,20.0,82.0,274.7315950393677,3,3
3.0,790.0,7510.0,32.0,7.0,20.0,82.0,283.0554831027984,3,3
3.0,790.0,7510.0,33.0,0.0,21.0,82.0,291.2284908294678,3,3
3.0,790.0,7510.0,34.0,1.0,21.0,76.0,299.654993057251,3,3
3.0,790.0,7510.0,35.0,2.0,21.0,76.0,308.01465106010437,3,3
3.0,790.0,7510.0,36.0,3.0,21.0,82.0,317.8743069171905,3,3
3.0,790.0,7510.0,37.0,4.0,21.0,76.0,325.53000998497004,3,3
3.0,790.0,7510.0,38.0,5.0,21.0,76.0,334.93070292472845,3,3
3.0,790.0,7510.0,39.0,6.0,21.0,82.0,344.64153695106506,3,3
3.0,790.0,7510.0,40.0,7.0,21.0,76.0,352.3362069129944,3,3
3.0,790.0,7510.0,41.0,8.0,21.0,76.0,360.44608688354487,3,3
3.0,790.0,7510.0,42.0,9.0,21.0,82.0,371.30965304374695,3,3
3.0,790.0,7510.0,43.0,10.0,21.0,82.0,379.48385190963745,3,3
3.0,790.0,7510.0,44.0,11.0,21.0,76.0,388.1773028373718,3,3
3.0,790.0,7510.0,45.0,0.0,22.0,76.0,399.11597895622253,3,3
3.0,790.0,7510.0,46.0,1.0,22.0,82.0,408.53540205955505,3,3
3.0,790.0,7510.0,47.0,2.0,22.0,82.0,416.6492269039154,3,3
3.0,790.0,7510.0,48.0,3.0,22.0,76.0,424.3831849098205,3,3
3.0,790.0,7510.0,49.0,4.0,22.0,82.0,434.97968101501465,3,3
3.0,790.0,7510.0,50.0,5.0,22.0,82.0,442.82845091819763,3,3
3.0,790.0,7510.0,51.0,0.0,23.0,76.0,450.6224269866944,3,3
3.0,790.0,7510.0,52.0,1.0,23.0,76.0,461.8568527698517,3,3
3.0,790.0,7510.0,53.0,2.0,23.0,76.0,470.9476583003997,3,3
3.0,790.0,7510.0,54.0,3.0,23.0,82.0,479.5834798812867,3,3
3.0,790.0,7510.0,55.0,4.0,23.0,82.0,489.06412410736084,3,3
3.0,790.0,7510.0,56.0,5.0,23.0,82.0,497.3300001621246,3,3
3.0,790.0,7510.0,57.0,6.0,23.0,82.0,507.6506009101868,3,3
3.0,790.0,7510.0,58.0,7.0,23.0,76.0,517.6500070095061,3,3
3.0,790.0,7510.0,59.0,8.0,23.0,76.0,525.4450390338897,3,3
