reward_code,subj_id,condition,trial,epoch_trial,epoch_number,button_press,LR_solution,LR,reward,p_accuracy,rt,trial_end,iti_length,iti_end,stim_onset,session_n,run_n
3.0,790.0,7510.0,0.0,6.0,25.0,0.25381684303283686,76.0,82.0,0.0,0.0,0.23750901222229,1.5152139663696287,8.7780430033,10.29325696966963,0.016303062438964844,3,4
3.0,790.0,7510.0,1.0,7.0,25.0,10.784363031387327,76.0,76.0,0.0,1.0,0.4693489074707031,11.814311027526855,6.8306028319,18.644913859426858,10.315011024475096,3,4
3.0,790.0,7510.0,2.0,8.0,25.0,19.214087009429928,82.0,76.0,0.0,0.0,0.5339570045471193,20.18026995658874,9.2971715128,29.477441469388744,18.680109024047848,3,4
3.0,790.0,7510.0,3.0,9.0,25.0,29.961623907089237,82.0,82.0,0.0,1.0,0.4498841762542725,31.0113308429718,8.796708646499999,39.8080394894718,29.511733055114746,3,4
3.0,790.0,7510.0,4.0,0.0,26.0,40.2715539932251,82.0,82.0,0.0,1.0,0.4437398910522461,41.32619190216064,6.996471843800001,48.32266374596064,39.82779788970947,3,4
3.0,790.0,7510.0,5.0,1.0,26.0,48.89512896537781,82.0,82.0,0.0,1.0,0.5528910160064698,49.841734886169434,8.4826235838,58.32435846996943,48.342231035232544,3,4
3.0,790.0,7510.0,6.0,2.0,26.0,58.81094789505005,76.0,82.0,3.0,0.0,0.4525389671325684,59.85746693611145,7.9748496299,67.83231656601146,58.35840392112732,3,4
3.0,790.0,7510.0,7.0,3.0,26.0,68.34952306747437,76.0,82.0,4.0,0.0,0.4935669898986815,69.35559701919556,6.5102862759,75.86588329509556,67.855947971344,3,4
3.0,790.0,7510.0,8.0,4.0,26.0,76.4423780441284,76.0,82.0,2.0,0.0,0.5535709857940673,77.38824105262756,6.1189629448,83.50720399742757,75.88879799842834,3,4
3.0,790.0,7510.0,9.0,5.0,26.0,84.01224398612976,82.0,76.0,3.0,0.0,0.4742608070373536,85.03684496879578,7.186002986699999,92.22284795549578,83.5379819869995,3,4
3.0,790.0,7510.0,10.0,6.0,26.0,92.75593590736386,76.0,82.0,2.0,0.0,0.5037579536437987,93.75288295745847,6.5996902655,100.35257322295847,92.25217103958128,3,4
3.0,790.0,7510.0,11.0,7.0,26.0,100.89965891838072,82.0,76.0,2.0,0.0,0.5138518810272217,101.88506293296814,8.335805110399999,110.22086804336814,100.38580703735353,3,4
3.0,790.0,7510.0,12.0,8.0,26.0,110.75831294059752,82.0,76.0,3.0,0.0,0.5076198577880859,111.7493770122528,6.6296212335,118.3789982457528,110.25067591667175,3,4
3.0,790.0,7510.0,13.0,0.0,27.0,118.96409392356871,82.0,82.0,0.0,1.0,0.5647139549255372,119.89934992790224,6.737836669199999,126.63718659710223,118.39937591552734,3,4
3.0,790.0,7510.0,14.0,1.0,27.0,127.14780497550963,82.0,76.0,3.0,0.0,0.4832439422607421,128.16430401802063,6.2146412383,134.37894525632063,126.66455984115599,3,4
3.0,790.0,7510.0,15.0,2.0,27.0,134.90351700782776,82.0,82.0,0.0,1.0,0.4899771213531494,135.91348099708557,9.6231719091,145.53665290618557,134.4135339260101,3,4
3.0,790.0,7510.0,16.0,3.0,27.0,146.1302280426025,82.0,76.0,0.0,0.0,0.5677309036254883,147.06196498870847,6.5511363568,153.61310134550845,145.562490940094,3,4
3.0,790.0,7510.0,17.0,4.0,27.0,154.13389205932614,76.0,82.0,1.0,0.0,0.4889750480651856,155.14370298385617,8.316670306,163.46037328985616,153.64490890502927,3,4
3.0,790.0,7510.0,18.0,5.0,27.0,163.96063995361328,82.0,76.0,4.0,0.0,0.4681439399719238,164.9923210144043,6.6602143789,171.6525353933043,163.49249005317688,3,4
3.0,790.0,7510.0,19.0,6.0,27.0,172.26636290550235,76.0,82.0,2.0,0.0,0.5917418003082277,173.17493605613708,6.5329013534000016,179.7078374095371,171.67461800575256,3,4
3.0,790.0,7510.0,20.0,7.0,27.0,180.2390959262848,76.0,82.0,3.0,0.0,0.497972011566162,181.24007296562198,6.763984022100001,188.00405698772198,179.74111986160278,3,4
3.0,790.0,7510.0,21.0,8.0,27.0,188.55879402160642,82.0,76.0,4.0,0.0,0.5188679695129395,189.5394048690796,9.319084644400002,198.85848951347958,188.03992104530332,3,4
3.0,790.0,7510.0,22.0,9.0,27.0,199.41163706779483,82.0,76.0,3.0,0.0,0.5079278945922852,200.3878848552704,7.833443911,208.2213287662704,198.90367889404294,3,4
3.0,790.0,7510.0,23.0,0.0,28.0,208.9002339839936,82.0,82.0,0.0,1.0,0.647763967514038,209.75284290313724,7.401030339199998,217.15387324233723,208.25246286392206,3,4
3.0,790.0,7510.0,24.0,1.0,28.0,217.78084683418277,76.0,82.0,3.0,0.0,0.5952610969543457,218.68513298034668,7.5219071665,226.20704014684668,217.18557786941528,3,4
3.0,790.0,7510.0,25.0,2.0,28.0,226.74986100196838,76.0,82.0,2.0,0.0,0.5155301094055176,227.73320388793945,7.028919837999999,234.76212372593946,226.23432302474973,3,4
3.0,790.0,7510.0,26.0,3.0,28.0,235.30150103569028,82.0,76.0,0.0,0.0,0.5191118717193604,236.28200888633728,8.249659814899998,244.53166870123727,234.78238487243647,3,4
3.0,790.0,7510.0,27.0,4.0,28.0,245.11206388473508,82.0,76.0,0.0,0.0,0.5469038486480713,246.0642340183258,9.7943547361,255.8585887544258,244.5651559829712,3,4
3.0,790.0,7510.0,28.0,5.0,28.0,256.47451400756836,76.0,76.0,0.0,1.0,0.5782918930053711,257.37936997413635,6.198782992600001,263.57815296673635,255.89621901512146,3,4
3.0,790.0,7510.0,29.0,6.0,28.0,264.22756290435797,82.0,82.0,0.0,1.0,0.6152808666229248,265.1112458705902,6.2067479573,271.31799382789023,263.6122748851776,3,4
3.0,790.0,7510.0,30.0,7.0,28.0,271.84431791305536,76.0,82.0,3.0,0.0,0.4999129772186279,272.8436589241028,7.023105083000001,279.8667640071028,271.3444068431855,3,4
3.0,790.0,7510.0,31.0,8.0,28.0,280.47271490097046,82.0,76.0,2.0,0.0,0.5801849365234376,281.39260888099676,7.718719605,289.11132848599675,279.89252305030817,3,4
3.0,790.0,7510.0,32.0,0.0,29.0,289.6168360710144,82.0,82.0,0.0,1.0,0.4748339653015136,290.6411139965057,9.1766548792,299.81776887570567,289.14199900627136,3,4
3.0,790.0,7510.0,33.0,1.0,29.0,300.3644878864289,76.0,82.0,2.0,0.0,0.5247139930725098,301.3393969535828,6.394658274099998,307.7340552276828,299.83976984024054,3,4
3.0,790.0,7510.0,34.0,2.0,29.0,308.2610130310058,76.0,82.0,1.0,0.0,0.5062558650970458,309.25535702705383,8.1061257643,317.3614827913538,307.7547559738159,3,4
3.0,790.0,7510.0,35.0,3.0,29.0,317.88691997528076,82.0,76.0,0.0,0.0,0.4993050098419188,318.88656687736517,6.142144360600001,325.0287112379652,317.3876130580902,3,4
3.0,790.0,7510.0,36.0,4.0,29.0,325.5638020038605,76.0,76.0,0.0,1.0,0.5110969543457031,326.55276703834534,6.253368926,332.80613596434534,325.05270290374756,3,4
3.0,790.0,7510.0,37.0,5.0,29.0,333.3315389156341,76.0,82.0,0.0,0.0,0.4964849948883057,334.3353109359741,7.6808590475,342.01616998347413,332.8350520133972,3,4
3.0,790.0,7510.0,38.0,6.0,29.0,342.57023501396174,82.0,82.0,3.0,1.0,0.5188469886779785,343.55024385452276,6.1973386952,349.7475825497228,342.0513820648193,3,4
3.0,790.0,7510.0,39.0,0.0,30.0,350.2977399826049,82.0,82.0,0.0,1.0,0.5143539905548095,351.2828478813172,9.3791490669,360.6619969482172,349.78338098526,3,4
3.0,790.0,7510.0,40.0,1.0,30.0,361.1665830612183,82.0,76.0,1.0,0.0,0.4679160118103028,362.19746804237366,7.9662051958,370.16367323817366,360.69865894317627,3,4
3.0,790.0,7510.0,41.0,2.0,30.0,370.75437593460083,82.0,76.0,2.0,0.0,0.5575900077819824,371.696799993515,6.6455411483,378.34234114181504,370.1967768669128,3,4
3.0,790.0,7510.0,42.0,3.0,30.0,378.8728029727936,82.0,82.0,3.0,1.0,0.511322021484375,379.8614819049836,6.1614575639,386.0229394688836,378.3614699840545,3,4
3.0,790.0,7510.0,43.0,4.0,30.0,386.57984304428095,76.0,82.0,2.0,0.0,0.5348529815673827,387.54360485076893,8.637534137599998,396.1811389883689,386.04498195648193,3,4
3.0,790.0,7510.0,44.0,5.0,30.0,396.88896989822393,76.0,82.0,1.0,0.0,0.5696918964385985,397.8181910514832,8.342266416399998,406.1604574678832,396.31927204132086,3,4
3.0,790.0,7510.0,45.0,6.0,30.0,406.68761396408075,82.0,76.0,1.0,0.0,0.5029518604278564,407.6842129230499,6.8302877675,414.51450069054994,406.1846568584442,3,4
3.0,790.0,7510.0,46.0,7.0,30.0,415.14153385162354,82.0,76.0,1.0,0.0,0.5908031463623048,416.04982805252087,6.807756658400001,422.8575847109209,414.55072402954096,3,4
3.0,790.0,7510.0,47.0,8.0,30.0,423.41049385070795,76.0,82.0,2.0,0.0,0.5286848545074464,424.3818409442902,7.2176845819,431.59952552619023,422.88180589675903,3,4
3.0,790.0,7510.0,48.0,9.0,30.0,432.1452388763428,76.0,82.0,3.0,0.0,0.5136060714721681,433.1308789253235,6.5539072123,439.68478613762346,431.631628036499,3,4
3.0,790.0,7510.0,49.0,10.0,30.0,440.22996187210083,76.0,82.0,3.0,0.0,0.516064167022705,441.21332597732544,6.2736752093,447.48700118662543,439.7138919830322,3,4
3.0,790.0,7510.0,50.0,11.0,30.0,448.25078105926514,82.0,76.0,0.0,0.0,0.738680124282837,449.01140284538263,6.3175218564,455.3289247017826,447.51209902763367,3,4
3.0,790.0,7510.0,51.0,12.0,30.0,455.9175128936768,76.0,76.0,0.0,1.0,0.555792808532715,456.86050796508795,6.8236166026,463.68412456768795,455.36171603202814,3,4
3.0,790.0,7510.0,52.0,13.0,30.0,464.2206399440765,76.0,82.0,3.0,0.0,0.5113539695739745,465.2102479934691,6.3517212972,471.56196929066914,463.7092778682708,3,4
3.0,790.0,7510.0,53.0,14.0,30.0,472.3112280368805,82.0,76.0,0.0,0.0,0.7184560298919677,473.09158396720886,7.501984415,480.59356838220884,471.59276700019836,3,4
3.0,790.0,7510.0,54.0,15.0,30.0,481.29703187942494,82.0,76.0,3.0,0.0,0.6727690696716307,482.1243898868561,6.6360624811,488.7604523679561,480.62425899505615,3,4
3.0,790.0,7510.0,55.0,16.0,30.0,489.29269289970404,76.0,82.0,1.0,0.0,0.5035820007324218,490.28953289985657,8.360017595,498.64955049485656,488.789108991623,3,4
3.0,790.0,7510.0,56.0,17.0,30.0,499.1963829994201,76.0,82.0,0.0,0.0,0.5250120162963867,500.1715669631958,6.8253593412,506.9969263043958,498.6713650226593,3,4
3.0,790.0,7510.0,57.0,0.0,31.0,507.63322401046753,82.0,76.0,3.0,0.0,0.6120450496673585,508.51951289176947,7.115323055599999,515.6348359473694,507.02116703987116,3,4
3.0,790.0,7510.0,58.0,1.0,31.0,516.1268589496613,76.0,82.0,0.0,0.0,0.4568061828613281,517.1697409152985,8.2252081357,525.3949490509984,515.670047044754,3,4
3.0,790.0,7510.0,59.0,2.0,31.0,525.9885990619659,76.0,76.0,0.0,1.0,0.570950984954834,526.9176790714265,7.3765580097,534.2942370811265,525.4176409244537,3,4
