onset	duration	trial_type	rt	accuracy	epoch_length	epoch_trial	epoch_number
1.630306243896484375e-02	1.498910903930664062e+00	0.000000000000000000e+00	2.375090122222900391e-01	0.000000000000000000e+00	1.000000000000000000e+01	6.000000000000000000e+00	2.500000000000000000e+01
1.031501102447509766e+01	1.499300003051757812e+00	1.000000000000000000e+00	4.693489074707031250e-01	1.000000000000000000e+00	1.000000000000000000e+01	7.000000000000000000e+00	2.500000000000000000e+01
1.868010902404785156e+01	1.500160932540893555e+00	2.000000000000000000e+00	5.339570045471191406e-01	0.000000000000000000e+00	1.000000000000000000e+01	8.000000000000000000e+00	2.500000000000000000e+01
2.951173305511474609e+01	1.499597787857055664e+00	3.000000000000000000e+00	4.498841762542724609e-01	1.000000000000000000e+00	1.000000000000000000e+01	9.000000000000000000e+00	2.500000000000000000e+01
3.982779788970947266e+01	1.498394012451171875e+00	4.000000000000000000e+00	4.437398910522460938e-01	1.000000000000000000e+00	9.000000000000000000e+00	0.000000000000000000e+00	2.600000000000000000e+01
4.834223103523254395e+01	1.499503850936889648e+00	5.000000000000000000e+00	5.528910160064697266e-01	1.000000000000000000e+00	9.000000000000000000e+00	1.000000000000000000e+00	2.600000000000000000e+01
5.835840392112731934e+01	1.499063014984130859e+00	6.000000000000000000e+00	4.525389671325683594e-01	0.000000000000000000e+00	9.000000000000000000e+00	2.000000000000000000e+00	2.600000000000000000e+01
6.785594797134399414e+01	1.499649047851562500e+00	7.000000000000000000e+00	4.935669898986816406e-01	0.000000000000000000e+00	9.000000000000000000e+00	3.000000000000000000e+00	2.600000000000000000e+01
7.588879799842834473e+01	1.499443054199218750e+00	8.000000000000000000e+00	5.535709857940673828e-01	0.000000000000000000e+00	9.000000000000000000e+00	4.000000000000000000e+00	2.600000000000000000e+01
8.353798198699951172e+01	1.498862981796264648e+00	9.000000000000000000e+00	4.742608070373535156e-01	0.000000000000000000e+00	9.000000000000000000e+00	5.000000000000000000e+00	2.600000000000000000e+01
9.225217103958129883e+01	1.500711917877197266e+00	1.000000000000000000e+01	5.037579536437988281e-01	0.000000000000000000e+00	9.000000000000000000e+00	6.000000000000000000e+00	2.600000000000000000e+01
1.003858070373535156e+02	1.499255895614624023e+00	1.100000000000000000e+01	5.138518810272216797e-01	0.000000000000000000e+00	9.000000000000000000e+00	7.000000000000000000e+00	2.600000000000000000e+01
1.102506759166717529e+02	1.498701095581054688e+00	1.200000000000000000e+01	5.076198577880859375e-01	0.000000000000000000e+00	9.000000000000000000e+00	8.000000000000000000e+00	2.600000000000000000e+01
1.183993759155273438e+02	1.499974012374877930e+00	1.300000000000000000e+01	5.647139549255371094e-01	1.000000000000000000e+00	1.000000000000000000e+01	0.000000000000000000e+00	2.700000000000000000e+01
1.266645598411560059e+02	1.499744176864624023e+00	1.400000000000000000e+01	4.832439422607421875e-01	0.000000000000000000e+00	1.000000000000000000e+01	1.000000000000000000e+00	2.700000000000000000e+01
1.344135339260101318e+02	1.499947071075439453e+00	1.500000000000000000e+01	4.899771213531494141e-01	1.000000000000000000e+00	1.000000000000000000e+01	2.000000000000000000e+00	2.700000000000000000e+01
1.455624909400939941e+02	1.499474048614501953e+00	1.600000000000000000e+01	5.677309036254882812e-01	0.000000000000000000e+00	1.000000000000000000e+01	3.000000000000000000e+00	2.700000000000000000e+01
1.536449089050292969e+02	1.498794078826904297e+00	1.700000000000000000e+01	4.889750480651855469e-01	0.000000000000000000e+00	1.000000000000000000e+01	4.000000000000000000e+00	2.700000000000000000e+01
1.634924900531768799e+02	1.499830961227416992e+00	1.800000000000000000e+01	4.681439399719238281e-01	0.000000000000000000e+00	1.000000000000000000e+01	5.000000000000000000e+00	2.700000000000000000e+01
1.716746180057525635e+02	1.500318050384521484e+00	1.900000000000000000e+01	5.917418003082275391e-01	0.000000000000000000e+00	1.000000000000000000e+01	6.000000000000000000e+00	2.700000000000000000e+01
1.797411198616027832e+02	1.498953104019165039e+00	2.000000000000000000e+01	4.979720115661621094e-01	0.000000000000000000e+00	1.000000000000000000e+01	7.000000000000000000e+00	2.700000000000000000e+01
1.880399210453033447e+02	1.499483823776245117e+00	2.100000000000000000e+01	5.188679695129394531e-01	0.000000000000000000e+00	1.000000000000000000e+01	8.000000000000000000e+00	2.700000000000000000e+01
1.989036788940429688e+02	1.484205961227416992e+00	2.200000000000000000e+01	5.079278945922851562e-01	0.000000000000000000e+00	1.000000000000000000e+01	9.000000000000000000e+00	2.700000000000000000e+01
2.082524628639221191e+02	1.500380039215087891e+00	2.300000000000000000e+01	6.477639675140380859e-01	1.000000000000000000e+00	9.000000000000000000e+00	0.000000000000000000e+00	2.800000000000000000e+01
2.171855778694152832e+02	1.499555110931396484e+00	2.400000000000000000e+01	5.952610969543457031e-01	0.000000000000000000e+00	9.000000000000000000e+00	1.000000000000000000e+00	2.800000000000000000e+01
2.262343230247497559e+02	1.498880863189697266e+00	2.500000000000000000e+01	5.155301094055175781e-01	0.000000000000000000e+00	9.000000000000000000e+00	2.000000000000000000e+00	2.800000000000000000e+01
2.347823848724365234e+02	1.499624013900756836e+00	2.600000000000000000e+01	5.191118717193603516e-01	0.000000000000000000e+00	9.000000000000000000e+00	3.000000000000000000e+00	2.800000000000000000e+01
2.445651559829711914e+02	1.499078035354614258e+00	2.700000000000000000e+01	5.469038486480712891e-01	0.000000000000000000e+00	9.000000000000000000e+00	4.000000000000000000e+00	2.800000000000000000e+01
2.558962190151214600e+02	1.483150959014892578e+00	2.800000000000000000e+01	5.782918930053710938e-01	1.000000000000000000e+00	9.000000000000000000e+00	5.000000000000000000e+00	2.800000000000000000e+01
2.636122748851776123e+02	1.498970985412597656e+00	2.900000000000000000e+01	6.152808666229248047e-01	1.000000000000000000e+00	9.000000000000000000e+00	6.000000000000000000e+00	2.800000000000000000e+01
2.713444068431854248e+02	1.499252080917358398e+00	3.000000000000000000e+01	4.999129772186279297e-01	0.000000000000000000e+00	9.000000000000000000e+00	7.000000000000000000e+00	2.800000000000000000e+01
2.798925230503082275e+02	1.500085830688476562e+00	3.100000000000000000e+01	5.801849365234375000e-01	0.000000000000000000e+00	9.000000000000000000e+00	8.000000000000000000e+00	2.800000000000000000e+01
2.891419990062713623e+02	1.499114990234375000e+00	3.200000000000000000e+01	4.748339653015136719e-01	1.000000000000000000e+00	7.000000000000000000e+00	0.000000000000000000e+00	2.900000000000000000e+01
2.998397698402404785e+02	1.499627113342285156e+00	3.300000000000000000e+01	5.247139930725097656e-01	0.000000000000000000e+00	7.000000000000000000e+00	1.000000000000000000e+00	2.900000000000000000e+01
