stim_onset, stim_duration, trial_type, rt, accuracy, epoch_length,epoch_trial, epoch_number
3.333338699303567410e-02	1.499979736981913447e+00	0.000000000000000000e+00	nan	nan	9.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.666645250981673598e+00	1.499988418072462082e+00	1.000000000000000000e+00	7.154375258833169937e-01	1.000000000000000000e+00	9.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
3.299953646957874298e+00	1.499931675149127841e+00	2.000000000000000000e+00	7.491653149481862783e-01	1.000000000000000000e+00	9.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00
4.933266004081815481e+00	1.499933494022116065e+00	3.000000000000000000e+00	6.188600440509617329e-01	1.000000000000000000e+00	9.000000000000000000e+00	3.000000000000000000e+00	0.000000000000000000e+00
6.566532999044284225e+00	1.500001263106241822e+00	4.000000000000000000e+00	6.215785199310630560e-01	1.000000000000000000e+00	9.000000000000000000e+00	4.000000000000000000e+00	0.000000000000000000e+00
8.199906721943989396e+00	1.499953995225951076e+00	5.000000000000000000e+00	5.162833919748663902e-01	1.000000000000000000e+00	9.000000000000000000e+00	5.000000000000000000e+00	0.000000000000000000e+00
9.833179454086348414e+00	1.499936292879283428e+00	6.000000000000000000e+00	6.519828310701996088e-01	1.000000000000000000e+00	9.000000000000000000e+00	6.000000000000000000e+00	0.000000000000000000e+00
1.146649544197134674e+01	1.499979426153004169e+00	7.000000000000000000e+00	6.127425699960440397e-01	1.000000000000000000e+00	9.000000000000000000e+00	7.000000000000000000e+00	0.000000000000000000e+00
1.309980986104346812e+01	1.499975740909576416e+00	8.000000000000000000e+00	5.315316999331116676e-01	1.000000000000000000e+00	9.000000000000000000e+00	8.000000000000000000e+00	0.000000000000000000e+00
1.473312752996571362e+01	1.499971796991303563e+00	9.000000000000000000e+00	5.881829068530350924e-01	0.000000000000000000e+00	1.500000000000000000e+01	0.000000000000000000e+00	1.000000000000000000e+00
1.636642782110720873e+01	1.499972648918628693e+00	1.000000000000000000e+01	7.039015558548271656e-01	1.000000000000000000e+00	1.500000000000000000e+01	1.000000000000000000e+00	1.000000000000000000e+00
1.799973224708810449e+01	1.499976468970999122e+00	1.100000000000000000e+01	7.306235628202557564e-01	0.000000000000000000e+00	1.500000000000000000e+01	2.000000000000000000e+00	1.000000000000000000e+00
1.963306011911481619e+01	1.499980780994519591e+00	1.200000000000000000e+01	5.983216019812971354e-01	0.000000000000000000e+00	1.500000000000000000e+01	3.000000000000000000e+00	1.000000000000000000e+00
2.126634428207762539e+01	1.499991433927789330e+00	1.300000000000000000e+01	6.220562111120671034e-01	1.000000000000000000e+00	1.500000000000000000e+01	4.000000000000000000e+00	1.000000000000000000e+00
2.289964425400830805e+01	1.499963290058076382e+00	1.400000000000000000e+01	nan	nan	1.500000000000000000e+01	5.000000000000000000e+00	1.000000000000000000e+00
2.453294357703998685e+01	1.500002305954694748e+00	1.500000000000000000e+01	5.885191468987613916e-01	1.000000000000000000e+00	1.500000000000000000e+01	6.000000000000000000e+00	1.000000000000000000e+00
2.616627922910265625e+01	1.499943166039884090e+00	1.600000000000000000e+01	6.902219369076192379e-01	1.000000000000000000e+00	1.500000000000000000e+01	7.000000000000000000e+00	1.000000000000000000e+00
2.779953406495042145e+01	1.500027642119675875e+00	1.700000000000000000e+01	5.579923279583454132e-01	0.000000000000000000e+00	1.500000000000000000e+01	8.000000000000000000e+00	1.000000000000000000e+00
2.943283599196001887e+01	1.500060326186940074e+00	1.800000000000000000e+01	7.247224119491875172e-01	0.000000000000000000e+00	1.500000000000000000e+01	9.000000000000000000e+00	1.000000000000000000e+00
3.106620060815475881e+01	1.499945623800158501e+00	1.900000000000000000e+01	6.552910390309989452e-01	0.000000000000000000e+00	1.500000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+00
3.269951826310716569e+01	1.499966396018862724e+00	2.000000000000000000e+01	5.500722990836948156e-01	0.000000000000000000e+00	1.500000000000000000e+01	1.100000000000000000e+01	1.000000000000000000e+00
3.433283143397420645e+01	1.499959441134706140e+00	2.100000000000000000e+01	7.448340400587767363e-01	1.000000000000000000e+00	1.500000000000000000e+01	1.200000000000000000e+01	1.000000000000000000e+00
3.596608810406178236e+01	1.500009013107046485e+00	2.200000000000000000e+01	nan	nan	1.500000000000000000e+01	1.300000000000000000e+01	1.000000000000000000e+00
3.759941121609881520e+01	1.499997563892975450e+00	2.300000000000000000e+01	nan	nan	1.500000000000000000e+01	1.400000000000000000e+01	1.000000000000000000e+00
3.923274858412332833e+01	1.499919209862127900e+00	2.400000000000000000e+01	7.089921729639172554e-01	1.000000000000000000e+00	7.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00
4.086601715814322233e+01	1.499966333853080869e+00	2.500000000000000000e+01	4.817667389288544655e-01	1.000000000000000000e+00	7.000000000000000000e+00	1.000000000000000000e+00	2.000000000000000000e+00
4.249930996401235461e+01	1.499986454145982862e+00	2.600000000000000000e+01	5.914967269636690617e-01	1.000000000000000000e+00	7.000000000000000000e+00	2.000000000000000000e+00	2.000000000000000000e+00
4.413264071894809604e+01	1.499956480227410793e+00	2.700000000000000000e+01	4.731912319548428059e-01	1.000000000000000000e+00	7.000000000000000000e+00	3.000000000000000000e+00	2.000000000000000000e+00
4.576592378201894462e+01	1.499975264072418213e+00	2.800000000000000000e+01	4.889639131724834442e-01	1.000000000000000000e+00	7.000000000000000000e+00	4.000000000000000000e+00	2.000000000000000000e+00
4.739926013303920627e+01	1.500217939028516412e+00	2.900000000000000000e+01	5.926036660093814135e-01	1.000000000000000000e+00	7.000000000000000000e+00	5.000000000000000000e+00	2.000000000000000000e+00
4.903254232695326209e+01	1.499970851000398397e+00	3.000000000000000000e+01	6.744027829263359308e-01	1.000000000000000000e+00	7.000000000000000000e+00	6.000000000000000000e+00	2.000000000000000000e+00
5.066588013502769172e+01	1.499985573114827275e+00	3.100000000000000000e+01	6.940820990130305290e-01	0.000000000000000000e+00	1.100000000000000000e+01	0.000000000000000000e+00	3.000000000000000000e+00
5.229917114996351302e+01	1.499965605093166232e+00	3.200000000000000000e+01	4.908540400210767984e-01	1.000000000000000000e+00	1.100000000000000000e+01	1.000000000000000000e+00	3.000000000000000000e+00
5.393246678309515119e+01	1.499992695869877934e+00	3.300000000000000000e+01	5.586274228990077972e-01	1.000000000000000000e+00	1.100000000000000000e+01	2.000000000000000000e+00	3.000000000000000000e+00
5.556579138501547277e+01	1.499978231033310294e+00	3.400000000000000000e+01	5.602797789033502340e-01	1.000000000000000000e+00	1.100000000000000000e+01	3.000000000000000000e+00	3.000000000000000000e+00
5.719908391311764717e+01	1.499974110862240195e+00	3.500000000000000000e+01	5.660137289669364691e-01	1.000000000000000000e+00	1.100000000000000000e+01	4.000000000000000000e+00	3.000000000000000000e+00
5.883238433394581079e+01	1.499993600184097886e+00	3.600000000000000000e+01	5.097226700745522976e-01	1.000000000000000000e+00	1.100000000000000000e+01	5.000000000000000000e+00	3.000000000000000000e+00
6.046569216297939420e+01	1.499975273152813315e+00	3.700000000000000000e+01	6.534569538198411465e-01	1.000000000000000000e+00	1.100000000000000000e+01	6.000000000000000000e+00	3.000000000000000000e+00
6.209900878812186420e+01	1.499972322024405003e+00	3.800000000000000000e+01	5.081481079105287790e-01	1.000000000000000000e+00	1.100000000000000000e+01	7.000000000000000000e+00	3.000000000000000000e+00
6.373233082704246044e+01	1.499957677908241749e+00	3.900000000000000000e+01	6.268485910259187222e-01	0.000000000000000000e+00	1.100000000000000000e+01	8.000000000000000000e+00	3.000000000000000000e+00
6.536562063917517662e+01	1.499979302985593677e+00	4.000000000000000000e+01	6.636296748183667660e-01	1.000000000000000000e+00	1.100000000000000000e+01	9.000000000000000000e+00	3.000000000000000000e+00
6.699891828605905175e+01	1.499985140049830079e+00	4.100000000000000000e+01	4.893306479789316654e-01	1.000000000000000000e+00	1.100000000000000000e+01	1.000000000000000000e+01	3.000000000000000000e+00
