trial, subj_id, LR_choice, reward,cumulative_reward, rt, total_trial_time, iti,id_choice, id_solution, id_choice_acc, cum_acc, stim_onset, stim_offset, abs_response_time
0.000000000000000000e+00,8.600000000000000000e+02,nan,0.000000000000000000e+00,4.950000000000000000e+02,nan,6.281998929975088686e+00,1.469831257787645562e+00,nan,1.020000000000000000e+02,nan,nan,4.931266803760081530e-02,6.298761979036498815e+00,1.250228246033657342e+00
1.000000000000000000e+00,8.600000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,4.960000000000000000e+02,5.191144249984063208e-01,1.500676874013151973e+00,1.331193217957291841e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e-01,7.816478215041570365e+00,9.299490241042803973e+00,8.335598446021322161e+00
2.000000000000000000e+00,8.600000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,4.970000000000000000e+02,8.154707750072702765e-01,1.500249365984927863e+00,1.219929270109927577e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,6.666666666666666297e-01,1.068280665698694065e+01,1.216595723404316232e+01,1.149827858502976596e+01
3.000000000000000000e+00,8.600000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,4.980000000000000000e+02,5.324109929497353733e-01,1.501331814972218126e+00,1.258840854275693699e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,7.500000000000000000e-01,1.343291013000998646e+01,1.491584235400659963e+01,1.396532505203504115e+01
4.000000000000000000e+00,8.600000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00,4.980000000000000000e+02,6.564163939910940826e-01,1.501279896008782089e+00,1.002827431404971659e+00,1.090000000000000000e+02,1.020000000000000000e+02,0.000000000000000000e+00,5.999999999999999778e-01,1.623273822298506275e+01,1.771600975299952552e+01,1.688915936200646684e+01
5.000000000000000000e+00,8.600000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,4.990000000000000000e+02,7.992165149771608412e-01,1.500171771040186286e+00,1.389392678381961899e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,6.666666666666666297e-01,1.876586772699374706e+01,2.024923824600409716e+01,1.956508532998850569e+01
6.000000000000000000e+00,8.600000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+02,5.442463619983755052e-01,1.500521634996403009e+00,1.222878648764423426e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,7.142857142857143016e-01,2.168262329802382737e+01,2.316562096099369228e+01,2.222687172103906050e+01
7.000000000000000000e+00,8.600000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.010000000000000000e+02,6.839736470137722790e-01,1.500999976997263730e+00,1.377080782033488715e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,7.500000000000000000e-01,2.443261874798918143e+01,2.591574836603831500e+01,2.511659437499474734e+01
8.000000000000000000e+00,8.600000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.020000000000000000e+02,5.404023400042206049e-01,1.500383512000553310e+00,1.049920804992523493e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,7.777777777777777901e-01,2.734926150803221390e+01,2.883176354301394895e+01,2.788966623303713277e+01
9.000000000000000000e+00,8.600000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.030000000000000000e+02,4.633863409981131554e-01,1.501123451977036893e+00,1.222166378089702077e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,8.000000000000000444e-01,2.993196112703299150e+01,3.141504686500411481e+01,3.039535159198567271e+01
1.000000000000000000e+01,8.600000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.040000000000000000e+02,6.012648029718548059e-01,1.501339033013209701e+00,1.419220672997761890e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,8.181818181818182323e-01,3.268248250504257157e+01,3.416538269800366834e+01,3.328374899801565334e+01
1.100000000000000000e+01,8.600000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.050000000000000000e+02,8.061900829779915512e-01,1.501312351028900594e+00,1.269345202914611281e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,8.333333333333333703e-01,3.563200747099472210e+01,3.711607565998565406e+01,3.643819972401252016e+01
1.200000000000000000e+01,8.600000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.060000000000000000e+02,6.602140039904043078e-01,1.501369862002320588e+00,1.219774874792592501e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,8.461538461538461453e-01,3.843206591001944616e+01,3.991539805202046409e+01,3.909228455298580229e+01
1.300000000000000000e+01,8.600000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.070000000000000000e+02,4.554506700369529426e-01,1.500212875951547176e+00,1.174460161266064340e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,8.571428571428570953e-01,4.118166283902246505e+01,4.266548994201002643e+01,4.163711456500459462e+01
