onset	duration	trial_type	rt	accuracy	epoch_length	epoch_trial	epoch_number
1.835894584655761719e-02	1.497687101364135742e+00	0.000000000000000000e+00	nan	nan	2.800000000000000000e+01	7.000000000000000000e+00	5.000000000000000000e+00
8.383895874023437500e+00	1.498720169067382812e+00	1.000000000000000000e+00	4.427030086517333984e-01	0.000000000000000000e+00	2.800000000000000000e+01	8.000000000000000000e+00	5.000000000000000000e+00
1.641532588005065918e+01	1.498537063598632812e+00	2.000000000000000000e+00	5.028378963470458984e-01	1.000000000000000000e+00	2.800000000000000000e+01	9.000000000000000000e+00	5.000000000000000000e+00
2.711427903175354004e+01	1.497595787048339844e+00	3.000000000000000000e+00	6.812469959259033203e-01	0.000000000000000000e+00	2.800000000000000000e+01	1.000000000000000000e+01	5.000000000000000000e+00
3.801252388954162598e+01	1.497633934020996094e+00	4.000000000000000000e+00	4.466269016265869141e-01	0.000000000000000000e+00	2.800000000000000000e+01	1.100000000000000000e+01	5.000000000000000000e+00
4.779443502426147461e+01	1.497560024261474609e+00	5.000000000000000000e+00	6.674931049346923828e-01	1.000000000000000000e+00	2.800000000000000000e+01	1.200000000000000000e+01	5.000000000000000000e+00
5.744192790985107422e+01	1.482645988464355469e+00	6.000000000000000000e+00	7.115550041198730469e-01	0.000000000000000000e+00	2.800000000000000000e+01	1.300000000000000000e+01	5.000000000000000000e+00
6.530880498886108398e+01	1.497577905654907227e+00	7.000000000000000000e+00	6.094789505004882812e-01	0.000000000000000000e+00	2.800000000000000000e+01	1.400000000000000000e+01	5.000000000000000000e+00
7.322359299659729004e+01	1.498803853988647461e+00	8.000000000000000000e+00	5.764880180358886719e-01	0.000000000000000000e+00	2.800000000000000000e+01	1.500000000000000000e+01	5.000000000000000000e+00
8.087316203117370605e+01	1.497500896453857422e+00	9.000000000000000000e+00	4.145660400390625000e-01	0.000000000000000000e+00	2.800000000000000000e+01	1.600000000000000000e+01	5.000000000000000000e+00
9.062088203430175781e+01	1.499100923538208008e+00	1.000000000000000000e+01	5.493221282958984375e-01	0.000000000000000000e+00	2.800000000000000000e+01	1.700000000000000000e+01	5.000000000000000000e+00
9.846867203712463379e+01	1.500182867050170898e+00	1.100000000000000000e+01	5.804188251495361328e-01	1.000000000000000000e+00	2.800000000000000000e+01	1.800000000000000000e+01	5.000000000000000000e+00
1.070189528465270996e+02	1.497740983963012695e+00	1.200000000000000000e+01	nan	nan	2.800000000000000000e+01	1.900000000000000000e+01	5.000000000000000000e+00
1.160515699386596680e+02	1.498156070709228516e+00	1.300000000000000000e+01	5.328261852264404297e-01	0.000000000000000000e+00	2.800000000000000000e+01	2.000000000000000000e+01	5.000000000000000000e+00
1.259159920215606689e+02	1.498857975006103516e+00	1.400000000000000000e+01	7.319860458374023438e-01	0.000000000000000000e+00	2.800000000000000000e+01	2.100000000000000000e+01	5.000000000000000000e+00
1.342476489543914795e+02	1.499106884002685547e+00	1.500000000000000000e+01	6.770238876342773438e-01	0.000000000000000000e+00	2.800000000000000000e+01	2.200000000000000000e+01	5.000000000000000000e+00
1.445802688598632812e+02	1.497627973556518555e+00	1.600000000000000000e+01	5.950980186462402344e-01	0.000000000000000000e+00	2.800000000000000000e+01	2.300000000000000000e+01	5.000000000000000000e+00
1.527621748447418213e+02	1.497532129287719727e+00	1.700000000000000000e+01	7.118010520935058594e-01	0.000000000000000000e+00	2.800000000000000000e+01	2.400000000000000000e+01	5.000000000000000000e+00
1.640764269828796387e+02	1.499336004257202148e+00	1.800000000000000000e+01	nan	nan	2.800000000000000000e+01	2.500000000000000000e+01	5.000000000000000000e+00
1.724425120353698730e+02	1.497936964035034180e+00	1.900000000000000000e+01	5.975987911224365234e-01	0.000000000000000000e+00	2.800000000000000000e+01	2.600000000000000000e+01	5.000000000000000000e+00
1.805908758640289307e+02	1.498924970626831055e+00	2.000000000000000000e+01	nan	nan	2.800000000000000000e+01	2.700000000000000000e+01	5.000000000000000000e+00
1.888563389778137207e+02	1.498497009277343750e+00	2.100000000000000000e+01	6.181640625000000000e-01	1.000000000000000000e+00	2.800000000000000000e+01	0.000000000000000000e+00	6.000000000000000000e+00
1.966061139106750488e+02	1.497589111328125000e+00	2.200000000000000000e+01	6.152799129486083984e-01	1.000000000000000000e+00	2.800000000000000000e+01	1.000000000000000000e+00	6.000000000000000000e+00
2.043871748447418213e+02	1.498570203781127930e+00	2.300000000000000000e+01	6.020238399505615234e-01	1.000000000000000000e+00	2.800000000000000000e+01	2.000000000000000000e+00	6.000000000000000000e+00
2.130355179309844971e+02	1.498563051223754883e+00	2.400000000000000000e+01	nan	nan	2.800000000000000000e+01	3.000000000000000000e+00	6.000000000000000000e+00
2.217847929000854492e+02	1.498291969299316406e+00	2.500000000000000000e+01	6.096100807189941406e-01	0.000000000000000000e+00	2.800000000000000000e+01	4.000000000000000000e+00	6.000000000000000000e+00
2.295175349712371826e+02	1.497680902481079102e+00	2.600000000000000000e+01	6.766269207000732422e-01	0.000000000000000000e+00	2.800000000000000000e+01	5.000000000000000000e+00	6.000000000000000000e+00
2.385663590431213379e+02	1.497159957885742188e+00	2.700000000000000000e+01	6.784639358520507812e-01	0.000000000000000000e+00	2.800000000000000000e+01	6.000000000000000000e+00	6.000000000000000000e+00
2.474100358486175537e+02	1.482616186141967773e+00	2.800000000000000000e+01	nan	nan	2.800000000000000000e+01	7.000000000000000000e+00	6.000000000000000000e+00
2.567600948810577393e+02	1.497878074645996094e+00	2.900000000000000000e+01	5.423469543457031250e-01	0.000000000000000000e+00	2.800000000000000000e+01	8.000000000000000000e+00	6.000000000000000000e+00
2.648424859046936035e+02	1.497524976730346680e+00	3.000000000000000000e+01	6.336791515350341797e-01	1.000000000000000000e+00	2.800000000000000000e+01	9.000000000000000000e+00	6.000000000000000000e+00
2.731918430328369141e+02	1.497651815414428711e+00	3.100000000000000000e+01	6.093730926513671875e-01	1.000000000000000000e+00	2.800000000000000000e+01	1.000000000000000000e+01	6.000000000000000000e+00
2.826896889209747314e+02	1.497421026229858398e+00	3.200000000000000000e+01	6.849770545959472656e-01	0.000000000000000000e+00	2.800000000000000000e+01	1.100000000000000000e+01	6.000000000000000000e+00
2.925387549400329590e+02	1.497490882873535156e+00	3.300000000000000000e+01	6.826920509338378906e-01	1.000000000000000000e+00	2.800000000000000000e+01	1.200000000000000000e+01	6.000000000000000000e+00
3.006707379817962646e+02	1.498780965805053711e+00	3.400000000000000000e+01	6.646211147308349609e-01	0.000000000000000000e+00	2.800000000000000000e+01	1.300000000000000000e+01	6.000000000000000000e+00
3.083366839885711670e+02	1.496829032897949219e+00	3.500000000000000000e+01	nan	nan	2.800000000000000000e+01	1.400000000000000000e+01	6.000000000000000000e+00
3.168509039878845215e+02	1.498716831207275391e+00	3.600000000000000000e+01	5.545749664306640625e-01	0.000000000000000000e+00	2.800000000000000000e+01	1.500000000000000000e+01	6.000000000000000000e+00
3.257503838539123535e+02	1.498753070831298828e+00	3.700000000000000000e+01	6.510050296783447266e-01	0.000000000000000000e+00	2.800000000000000000e+01	1.600000000000000000e+01	6.000000000000000000e+00
3.334824309349060059e+02	1.498183965682983398e+00	3.800000000000000000e+01	6.618099212646484375e-01	0.000000000000000000e+00	2.800000000000000000e+01	1.700000000000000000e+01	6.000000000000000000e+00
3.418319950103759766e+02	1.497313022613525391e+00	3.900000000000000000e+01	6.182610988616943359e-01	0.000000000000000000e+00	2.800000000000000000e+01	1.800000000000000000e+01	6.000000000000000000e+00
3.503798689842224121e+02	1.499317884445190430e+00	4.000000000000000000e+01	5.858228206634521484e-01	0.000000000000000000e+00	2.800000000000000000e+01	1.900000000000000000e+01	6.000000000000000000e+00
3.598791689872741699e+02	1.497112989425659180e+00	4.100000000000000000e+01	5.582919120788574219e-01	0.000000000000000000e+00	2.800000000000000000e+01	2.000000000000000000e+01	6.000000000000000000e+00
