reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,button_press_onset,stim_onset,session_n,run_n
8.0,813.0,8530.0,0.0,0.0,0.0,,,0.017628192901611328,2,1
8.0,813.0,8530.0,1.0,1.0,0.0,,,8.383833169937132,2,1
8.0,813.0,8530.0,2.0,2.0,0.0,,,16.415648221969604,2,1
8.0,813.0,8530.0,3.0,3.0,0.0,82.0,27.782926082611077,27.113792181015008,2,1
8.0,813.0,8530.0,4.0,4.0,0.0,,,38.01262712478638,2,1
8.0,813.0,8530.0,5.0,5.0,0.0,,,47.794244050979614,2,1
8.0,813.0,8530.0,6.0,6.0,0.0,,,57.42684817314149,2,1
8.0,813.0,8530.0,7.0,7.0,0.0,82.0,66.0063531398773,65.3087282180786,2,1
8.0,813.0,8530.0,8.0,8.0,0.0,82.0,73.80307507514955,73.22380614280702,2,1
8.0,813.0,8530.0,9.0,9.0,0.0,,,80.87305307388306,2,1
8.0,813.0,8530.0,10.0,10.0,0.0,,,90.62109613418579,2,1
8.0,813.0,8530.0,11.0,11.0,0.0,,,98.46857118606567,2,1
8.0,813.0,8530.0,12.0,12.0,0.0,,,107.01882815361024,2,1
8.0,813.0,8530.0,13.0,13.0,0.0,82.0,116.54352927207947,116.05136919021606,2,1
8.0,813.0,8530.0,14.0,14.0,0.0,82.0,126.44025301933287,125.91611599922179,2,1
8.0,813.0,8530.0,15.0,15.0,0.0,82.0,134.7620930671692,134.24812412261963,2,1
8.0,813.0,8530.0,16.0,16.0,0.0,82.0,145.27736711502075,144.58000206947327,2,1
8.0,813.0,8530.0,17.0,17.0,0.0,,,152.76206803321836,2,1
8.0,813.0,8530.0,18.0,18.0,0.0,,,164.07672405242917,2,1
8.0,813.0,8530.0,19.0,19.0,0.0,,,172.42638206481934,2,1
8.0,813.0,8530.0,20.0,20.0,0.0,,,180.57393312454224,2,1
8.0,813.0,8530.0,21.0,21.0,0.0,76.0,189.49971985816956,188.84022903442383,2,1
8.0,813.0,8530.0,22.0,22.0,0.0,,,196.5888831615448,2,1
8.0,813.0,8530.0,23.0,23.0,0.0,,,204.3863060474396,2,1
8.0,813.0,8530.0,24.0,24.0,0.0,82.0,213.71883916854858,213.01965808868408,2,1
8.0,813.0,8530.0,25.0,25.0,0.0,82.0,222.3033890724182,221.76860213279724,2,1
8.0,813.0,8530.0,26.0,26.0,0.0,82.0,229.95320320129392,229.49980211257932,2,1
8.0,813.0,8530.0,27.0,27.0,0.0,82.0,239.09812092781067,238.54891300201416,2,1
8.0,813.0,8530.0,28.0,28.0,0.0,76.0,247.9565002918243,247.27926516532895,2,1
8.0,813.0,8530.0,29.0,29.0,0.0,,,256.62994718551636,2,1
8.0,813.0,8530.0,30.0,0.0,1.0,76.0,265.2638731002808,264.7123541831971,2,1
8.0,813.0,8530.0,31.0,1.0,1.0,76.0,273.6818001270294,273.06083512306213,2,1
8.0,813.0,8530.0,32.0,2.0,1.0,,,282.5592532157898,2,1
8.0,813.0,8530.0,33.0,3.0,1.0,76.0,293.08391714096075,292.40828204154974,2,1
8.0,813.0,8530.0,34.0,4.0,1.0,,,300.55507922172546,2,1
8.0,813.0,8530.0,35.0,5.0,1.0,82.0,308.69939613342285,308.20532608032227,2,1
8.0,813.0,8530.0,36.0,6.0,1.0,76.0,317.25587320327764,316.720409154892,2,1
8.0,813.0,8530.0,37.0,7.0,1.0,82.0,326.1107170581817,325.61833405494684,2,1
8.0,813.0,8530.0,38.0,8.0,1.0,76.0,333.8663110733032,333.3518691062927,2,1
8.0,813.0,8530.0,39.0,9.0,1.0,82.0,342.3749830722808,341.6993780136108,2,1
8.0,813.0,8530.0,40.0,10.0,1.0,76.0,350.8646521568298,350.2484600543975,2,1
8.0,813.0,8530.0,41.0,11.0,1.0,82.0,360.38637018203735,359.74789118766785,2,1
8.0,813.0,8530.0,42.0,12.0,1.0,82.0,370.23614907264715,369.612410068512,2,1
8.0,813.0,8530.0,43.0,13.0,1.0,,,377.9122431278229,2,1
8.0,813.0,8530.0,44.0,14.0,1.0,82.0,388.6111991405487,387.9266791343689,2,1
8.0,813.0,8530.0,45.0,15.0,1.0,,,397.17569899559027,2,1
8.0,813.0,8530.0,46.0,16.0,1.0,82.0,407.9375081062317,407.3406181335449,2,1
8.0,813.0,8530.0,47.0,17.0,1.0,82.0,416.81624436378473,416.27260017395014,2,1
8.0,813.0,8530.0,48.0,18.0,1.0,82.0,428.09269118309015,427.42141413688654,2,1
8.0,813.0,8530.0,49.0,19.0,1.0,,,435.2193281650544,2,1
8.0,813.0,8530.0,50.0,20.0,1.0,76.0,445.78901815414434,445.1010780334473,2,1
8.0,813.0,8530.0,51.0,21.0,1.0,76.0,453.610897064209,453.1678240299225,2,1
8.0,813.0,8530.0,52.0,22.0,1.0,76.0,461.3736820220947,460.8644700050354,2,1
8.0,813.0,8530.0,53.0,23.0,1.0,76.0,470.70431518554693,470.06455612182623,2,1
8.0,813.0,8530.0,54.0,24.0,1.0,76.0,480.99074316024786,480.3628242015839,2,1
8.0,813.0,8530.0,55.0,25.0,1.0,82.0,489.0505602359771,488.52814316749567,2,1
8.0,813.0,8530.0,56.0,26.0,1.0,82.0,499.82311201095575,499.3920481204986,2,1
8.0,813.0,8530.0,57.0,27.0,1.0,82.0,507.93478417396545,507.4587881565094,2,1
8.0,813.0,8530.0,58.0,28.0,1.0,82.0,515.7285041809082,515.1909141540527,2,1
8.0,813.0,8530.0,59.0,29.0,1.0,82.0,526.5792322158813,526.0224471092224,2,1
