reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,onset,session_n,run_n
2.0,790.0,6530.0,0.0,10.0,8.0,82.0,0.3459281921386718,8,4
2.0,790.0,6530.0,1.0,11.0,8.0,82.0,10.86970806121826,8,4
2.0,790.0,6530.0,2.0,12.0,8.0,76.0,19.252354145050045,8,4
2.0,790.0,6530.0,3.0,13.0,8.0,82.0,30.03700613975525,8,4
2.0,790.0,6530.0,4.0,14.0,8.0,82.0,40.40060901641846,8,4
2.0,790.0,6530.0,5.0,15.0,8.0,82.0,48.84629917144775,8,4
2.0,790.0,6530.0,6.0,16.0,8.0,76.0,58.92697119712829,8,4
2.0,790.0,6530.0,7.0,17.0,8.0,76.0,68.4557580947876,8,4
2.0,790.0,6530.0,8.0,18.0,8.0,76.0,76.55629205703734,8,4
2.0,790.0,6530.0,9.0,19.0,8.0,76.0,84.20729398727417,8,4
2.0,790.0,6530.0,10.0,20.0,8.0,82.0,92.831885099411,8,4
2.0,790.0,6530.0,11.0,21.0,8.0,76.0,100.92480802536012,8,4
2.0,790.0,6530.0,12.0,22.0,8.0,76.0,110.8001389503479,8,4
2.0,790.0,6530.0,13.0,23.0,8.0,76.0,118.94591188430786,8,4
2.0,790.0,6530.0,14.0,24.0,8.0,82.0,127.23761200904845,8,4
2.0,790.0,6530.0,15.0,25.0,8.0,76.0,134.9584789276123,8,4
2.0,790.0,6530.0,16.0,26.0,8.0,82.0,146.0999300479889,8,4
2.0,790.0,6530.0,17.0,27.0,8.0,76.0,154.18182015419006,8,4
2.0,790.0,6530.0,18.0,28.0,8.0,82.0,163.97736215591434,8,4
2.0,790.0,6530.0,19.0,29.0,8.0,82.0,172.20210099220276,8,4
2.0,790.0,6530.0,20.0,30.0,8.0,76.0,180.30575895309448,8,4
2.0,790.0,6530.0,21.0,31.0,8.0,82.0,188.57056593894958,8,4
2.0,790.0,6530.0,22.0,32.0,8.0,82.0,199.43744707107544,8,4
2.0,790.0,6530.0,23.0,33.0,8.0,76.0,208.83096098899844,8,4
2.0,790.0,6530.0,24.0,34.0,8.0,82.0,217.6975033283234,8,4
2.0,790.0,6530.0,25.0,0.0,9.0,82.0,226.8052761554718,8,4
2.0,790.0,6530.0,26.0,1.0,9.0,82.0,235.37190628051758,8,4
2.0,790.0,6530.0,27.0,2.0,9.0,82.0,245.16767597198483,8,4
2.0,790.0,6530.0,28.0,3.0,9.0,76.0,256.460330247879,8,4
2.0,790.0,6530.0,29.0,4.0,9.0,82.0,264.12425017356867,8,4
2.0,790.0,6530.0,30.0,5.0,9.0,76.0,271.9717850685119,8,4
2.0,790.0,6530.0,31.0,6.0,9.0,76.0,280.5153341293335,8,4
2.0,790.0,6530.0,32.0,7.0,9.0,76.0,289.84370803833013,8,4
2.0,790.0,6530.0,33.0,8.0,9.0,82.0,300.5044720172882,8,4
2.0,790.0,6530.0,34.0,9.0,9.0,76.0,308.3990800380706,8,4
2.0,790.0,6530.0,35.0,10.0,9.0,82.0,318.1238760948182,8,4
2.0,790.0,6530.0,36.0,11.0,9.0,76.0,325.77674412727356,8,4
2.0,790.0,6530.0,37.0,12.0,9.0,76.0,333.5415990352631,8,4
2.0,790.0,6530.0,38.0,13.0,9.0,76.0,342.7123069763183,8,4
2.0,790.0,6530.0,39.0,14.0,9.0,82.0,350.4670259952545,8,4
2.0,790.0,6530.0,40.0,15.0,9.0,82.0,361.4527821540832,8,4
2.0,790.0,6530.0,41.0,16.0,9.0,76.0,370.86237716674805,8,4
2.0,790.0,6530.0,42.0,17.0,9.0,82.0,378.9723019599915,8,4
2.0,790.0,6530.0,43.0,18.0,9.0,82.0,386.707070350647,8,4
2.0,790.0,6530.0,44.0,19.0,9.0,76.0,396.8997561931611,8,4
2.0,790.0,6530.0,45.0,20.0,9.0,82.0,406.70031285285955,8,4
2.0,790.0,6530.0,46.0,21.0,9.0,82.0,415.05536794662476,8,4
2.0,790.0,6530.0,47.0,22.0,9.0,82.0,423.4078509807586,8,4
2.0,790.0,6530.0,48.0,23.0,9.0,76.0,432.10214209556574,8,4
2.0,790.0,6530.0,49.0,24.0,9.0,82.0,440.2185151576996,8,4
2.0,790.0,6530.0,50.0,25.0,9.0,76.0,448.06545901298523,8,4
2.0,790.0,6530.0,51.0,26.0,9.0,82.0,455.91383719444275,8,4
2.0,790.0,6530.0,52.0,27.0,9.0,82.0,464.251840353012,8,4
2.0,790.0,6530.0,53.0,28.0,9.0,76.0,472.1535422801972,8,4
2.0,790.0,6530.0,54.0,29.0,9.0,76.0,481.1551899909973,8,4
2.0,790.0,6530.0,55.0,30.0,9.0,76.0,489.3830330371857,8,4
2.0,790.0,6530.0,56.0,31.0,9.0,82.0,499.1586081981659,8,4
2.0,790.0,6530.0,57.0,0.0,10.0,76.0,507.55854511260986,8,4
2.0,790.0,6530.0,58.0,1.0,10.0,82.0,516.2003481388092,8,4
2.0,790.0,6530.0,59.0,2.0,10.0,76.0,526.0008981227875,8,4
