reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,button_press_onset,stim_onset,session_n,run_n
2.0,790.0,6530.0,0.0,22.0,2.0,82.0,0.35706520080566406,0.0179440975189209,8,2
2.0,790.0,6530.0,1.0,23.0,2.0,82.0,9.365743160247803,8.76720905303955,8,2
2.0,790.0,6530.0,2.0,24.0,2.0,76.0,19.275372982025146,18.783122062683105,8,2
2.0,790.0,6530.0,3.0,0.0,3.0,76.0,30.299078226089478,29.68132710456848,8,2
2.0,790.0,6530.0,4.0,1.0,3.0,82.0,37.92865610122681,37.41326403617859,8,2
2.0,790.0,6530.0,5.0,2.0,3.0,76.0,46.38371801376343,45.74534797668457,8,2
2.0,790.0,6530.0,6.0,3.0,3.0,76.0,54.3832130432129,53.77726292610169,8,2
2.0,790.0,6530.0,7.0,4.0,3.0,82.0,63.67994809150695,63.1422529220581,8,2
2.0,790.0,6530.0,8.0,5.0,3.0,76.0,72.01350593566895,71.42455196380615,8,2
2.0,790.0,6530.0,9.0,6.0,3.0,82.0,80.47245407104492,79.7900230884552,8,2
2.0,790.0,6530.0,10.0,7.0,3.0,76.0,89.56695699691772,88.83871412277222,8,2
2.0,790.0,6530.0,11.0,8.0,3.0,76.0,99.05450010299681,98.33808803558348,8,2
2.0,790.0,6530.0,12.0,9.0,3.0,82.0,108.28940105438234,107.55261397361757,8,2
2.0,790.0,6530.0,13.0,10.0,3.0,76.0,117.49519181251526,116.80124592781067,8,2
2.0,790.0,6530.0,14.0,11.0,3.0,82.0,126.04362988471986,125.34964394569398,8,2
2.0,790.0,6530.0,15.0,12.0,3.0,76.0,136.33031511306763,135.6490399837494,8,2
2.0,790.0,6530.0,16.0,13.0,3.0,76.0,144.56225490570068,143.8311629295349,8,2
2.0,790.0,6530.0,17.0,14.0,3.0,82.0,153.17785620689392,152.4799771308899,8,2
2.0,790.0,6530.0,18.0,15.0,3.0,82.0,161.667799949646,161.02802300453186,8,2
2.0,790.0,6530.0,19.0,16.0,3.0,82.0,171.36928272247317,170.77656793594363,8,2
2.0,790.0,6530.0,20.0,17.0,3.0,82.0,179.82594299316406,179.12635493278503,8,2
2.0,790.0,6530.0,21.0,18.0,3.0,,,186.90730810165405,8,2
2.0,790.0,6530.0,22.0,19.0,3.0,76.0,195.3043060302734,194.75650906562802,8,2
2.0,790.0,6530.0,23.0,20.0,3.0,82.0,202.9733591079712,202.4227011203766,8,2
2.0,790.0,6530.0,24.0,21.0,3.0,76.0,211.2097060680389,210.58766508102414,8,2
2.0,790.0,6530.0,25.0,22.0,3.0,76.0,219.35170984268188,218.75312399864197,8,2
2.0,790.0,6530.0,26.0,23.0,3.0,82.0,227.38744997978205,226.8188080787658,8,2
2.0,790.0,6530.0,27.0,24.0,3.0,82.0,238.22706294059753,237.65005707740784,8,2
2.0,790.0,6530.0,28.0,25.0,3.0,82.0,246.1197488307953,245.4493339061737,8,2
