reward_code,subj_id,condition,trial,epoch_trial,epoch_number,button_press,LR_solution,LR,reward,p_accuracy,rt,trial_end,iti_length,iti_end,stim_onset,session_n,run_n
2.0,790.0,6530.0,0.0,22.0,2.0,0.357072114944458,82.0,82.0,0.0,1.0,0.33912110328674316,1.5167949199676514,7.2176845819,8.734479501867652,0.0179440975189209,8,2
2.0,790.0,6530.0,1.0,23.0,2.0,9.365752935409546,82.0,82.0,1.0,1.0,0.598534107208252,10.265424966812132,8.4826235838,18.748048550612133,8.76720905303955,8,2
2.0,790.0,6530.0,2.0,24.0,2.0,19.27538299560547,76.0,76.0,0.0,1.0,0.492250919342041,20.279673099517822,9.3791490669,29.65882216641782,18.783122062683105,8,2
2.0,790.0,6530.0,3.0,0.0,3.0,30.2990779876709,76.0,76.0,0.0,1.0,0.6177511215209961,31.1785409450531,6.2067479573,37.3852889023531,29.68132710456848,8,2
2.0,790.0,6530.0,4.0,1.0,3.0,37.928663969039924,76.0,82.0,0.0,0.0,0.5153920650482177,38.91157007217407,6.807756658400001,45.719326730574075,37.41326403617859,8,2
2.0,790.0,6530.0,5.0,2.0,3.0,46.38372707366944,76.0,76.0,3.0,1.0,0.6383700370788575,47.24240612983704,6.5102862759,53.752692405737044,45.74534797668457,8,2
2.0,790.0,6530.0,6.0,3.0,3.0,54.38321900367737,76.0,76.0,0.0,1.0,0.605950117111206,55.27474308013916,7.833443911,63.10818699113916,53.77726292610169,8,2
2.0,790.0,6530.0,7.0,4.0,3.0,63.67995691299438,76.0,82.0,0.0,0.0,0.5376951694488525,64.63987708091736,6.763984022100001,71.40386110301736,63.1422529220581,8,2
2.0,790.0,6530.0,8.0,5.0,3.0,72.01351594924927,76.0,76.0,3.0,1.0,0.588953971862793,72.92291498184204,6.8306028319,79.75351781374204,71.42455196380615,8,2
2.0,790.0,6530.0,9.0,6.0,3.0,80.47245693206787,82.0,82.0,0.0,1.0,0.6824309825897217,81.2882990837097,7.5219071665,88.8102062502097,79.7900230884552,8,2
2.0,790.0,6530.0,10.0,7.0,3.0,89.56693410873413,82.0,76.0,4.0,0.0,0.7282428741455078,90.33647012710573,7.9748496299,98.31131975700572,88.83871412277222,8,2
2.0,790.0,6530.0,11.0,8.0,3.0,99.054505109787,82.0,76.0,3.0,0.0,0.71641206741333,99.83511805534361,7.6808590475,107.5159771028436,98.33808803558348,8,2
2.0,790.0,6530.0,12.0,9.0,3.0,108.28940510749817,76.0,82.0,0.0,0.0,0.7367870807647706,109.05153894424437,7.718719605,116.77025854924437,107.55261397361757,8,2
2.0,790.0,6530.0,13.0,10.0,3.0,117.49519610404968,76.0,76.0,0.0,1.0,0.6939458847045898,118.29911899566649,7.028919837999999,125.32803883366648,116.80124592781067,8,2
2.0,790.0,6530.0,14.0,11.0,3.0,126.04363703727721,82.0,82.0,4.0,1.0,0.6939859390258789,126.84743094444275,8.7780430033,135.62547394774276,125.34964394569398,8,2
2.0,790.0,6530.0,15.0,12.0,3.0,136.33032393455503,76.0,76.0,0.0,1.0,0.6812751293182373,137.1464829444885,6.6602143789,143.8066973233885,135.6490399837494,8,2
2.0,790.0,6530.0,16.0,13.0,3.0,144.56226301193237,76.0,76.0,2.0,1.0,0.7310919761657715,145.32890105247492,7.115323055599999,152.4442241080749,143.8311629295349,8,2
2.0,790.0,6530.0,17.0,14.0,3.0,153.17785906791684,76.0,82.0,0.0,0.0,0.6978790760040283,153.9776439666748,7.023105083000001,161.0007490496748,152.4799771308899,8,2
2.0,790.0,6530.0,18.0,15.0,3.0,161.66780805587769,76.0,82.0,0.0,0.0,0.6397769451141357,162.52576398849487,8.2252081357,170.75097212419487,161.02802300453186,8,2
2.0,790.0,6530.0,19.0,16.0,3.0,171.3692851066589,82.0,82.0,0.0,1.0,0.592714786529541,172.2750051021576,6.8236166026,179.0986217047576,170.77656793594363,8,2
2.0,790.0,6530.0,20.0,17.0,3.0,179.82595109939578,82.0,82.0,0.0,1.0,0.6995880603790284,180.62366390228271,6.253368926,186.87703282828272,179.12635493278503,8,2
2.0,790.0,6530.0,22.0,19.0,3.0,195.30431103706363,82.0,76.0,0.0,0.0,0.5477969646453857,196.25427198410034,6.142144360600001,202.39641634470036,194.75650906562802,8,2
2.0,790.0,6530.0,23.0,20.0,3.0,202.97336292266843,82.0,82.0,3.0,1.0,0.5506579875946044,203.92037200927732,6.6455411483,210.5659131575773,202.4227011203766,8,2
2.0,790.0,6530.0,24.0,21.0,3.0,211.2097101211548,76.0,76.0,0.0,1.0,0.6220409870147704,212.0855948925018,6.6360624811,218.7216573736018,210.58766508102414,8,2
