reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,onset,session_n,run_n
4.0,790.0,7520.0,0.0,1.0,7.0,82.0,0.2608110904693603,4,2
4.0,790.0,7520.0,1.0,2.0,7.0,82.0,8.842716932296753,4,2
4.0,790.0,7520.0,2.0,3.0,8.0,82.0,16.962393760681152,4,2
4.0,790.0,7520.0,3.0,4.0,8.0,82.0,27.702376127243035,4,2
4.0,790.0,7520.0,4.0,5.0,8.0,82.0,38.49190402030945,4,2
4.0,790.0,7520.0,5.0,6.0,8.0,76.0,48.43601608276368,4,2
4.0,790.0,7520.0,6.0,7.0,8.0,82.0,57.90651011466981,4,2
4.0,790.0,7520.0,7.0,8.0,8.0,82.0,65.87850499153137,4,2
4.0,790.0,7520.0,8.0,9.0,8.0,76.0,73.79320693016051,4,2
4.0,790.0,7520.0,9.0,10.0,8.0,82.0,81.36799907684326,4,2
4.0,790.0,7520.0,10.0,0.0,8.0,82.0,91.27974891662596,4,2
4.0,790.0,7520.0,11.0,1.0,8.0,82.0,99.01175379753111,4,2
4.0,790.0,7520.0,12.0,2.0,8.0,82.0,107.54323911666872,4,2
4.0,790.0,7520.0,13.0,3.0,9.0,76.0,116.6133189201355,4,2
4.0,790.0,7520.0,14.0,4.0,9.0,76.0,126.51375603675845,4,2
4.0,790.0,7520.0,15.0,5.0,9.0,82.0,134.86183214187622,4,2
4.0,790.0,7520.0,16.0,6.0,9.0,76.0,145.16456985473633,4,2
4.0,790.0,7520.0,17.0,7.0,9.0,82.0,153.30037999153137,4,2
4.0,790.0,7520.0,18.0,8.0,9.0,82.0,164.59183597564694,4,2
4.0,790.0,7520.0,19.0,9.0,9.0,82.0,172.9498629570007,4,2
4.0,790.0,7520.0,20.0,10.0,10.0,76.0,181.10847902297974,4,2
4.0,790.0,7520.0,21.0,11.0,10.0,82.0,189.47051405906677,4,2
4.0,790.0,7520.0,22.0,12.0,10.0,76.0,197.2841429710388,4,2
4.0,790.0,7520.0,23.0,13.0,10.0,82.0,204.90013909339902,4,2
4.0,790.0,7520.0,24.0,14.0,10.0,76.0,213.5496621131897,4,2
4.0,790.0,7520.0,25.0,15.0,10.0,82.0,222.42577695846558,4,2
4.0,790.0,7520.0,26.0,16.0,10.0,82.0,229.9806590080261,4,2
4.0,790.0,7520.0,27.0,17.0,10.0,76.0,239.13812708854675,4,2
4.0,790.0,7520.0,28.0,18.0,11.0,82.0,247.70690178871158,4,2
4.0,790.0,7520.0,29.0,19.0,11.0,76.0,257.2347910404205,4,2
4.0,790.0,7520.0,30.0,20.0,11.0,76.0,265.3137300014495,4,2
4.0,790.0,7520.0,31.0,21.0,11.0,76.0,273.61654901504517,4,2
4.0,790.0,7520.0,32.0,22.0,11.0,82.0,283.1460459232331,4,2
4.0,790.0,7520.0,33.0,23.0,11.0,76.0,293.0738570690155,4,2
4.0,790.0,7520.0,34.0,24.0,11.0,82.0,300.97806787490845,4,2
4.0,790.0,7520.0,35.0,25.0,11.0,82.0,308.72865200042725,4,2
4.0,790.0,7520.0,36.0,0.0,11.0,82.0,317.23766016960144,4,2
4.0,790.0,7520.0,37.0,1.0,11.0,82.0,326.1211960315705,4,2
4.0,790.0,7520.0,38.0,2.0,11.0,76.0,333.8750088214874,4,2
4.0,790.0,7520.0,39.0,3.0,11.0,76.0,342.2238960266113,4,2
4.0,790.0,7520.0,40.0,4.0,12.0,82.0,350.78861808776855,4,2
4.0,790.0,7520.0,41.0,5.0,12.0,76.0,360.22428512573237,4,2
4.0,790.0,7520.0,42.0,6.0,12.0,76.0,370.1402428150177,4,2
4.0,790.0,7520.0,43.0,7.0,12.0,76.0,378.38002490997314,4,2
4.0,790.0,7520.0,44.0,8.0,12.0,82.0,388.34978199005127,4,2
4.0,790.0,7520.0,45.0,9.0,12.0,82.0,397.6136269569398,4,2
4.0,790.0,7520.0,46.0,10.0,12.0,76.0,407.81422591209406,4,2
4.0,790.0,7520.0,47.0,11.0,13.0,76.0,416.6809310913086,4,2
4.0,790.0,7520.0,48.0,12.0,13.0,82.0,427.85194897651667,4,2
4.0,790.0,7520.0,49.0,13.0,13.0,76.0,435.80462789535517,4,2
4.0,790.0,7520.0,50.0,14.0,13.0,76.0,445.5503747463227,4,2
4.0,790.0,7520.0,51.0,15.0,13.0,82.0,453.6872529983521,4,2
4.0,790.0,7520.0,52.0,16.0,13.0,82.0,461.2280600070953,4,2
4.0,790.0,7520.0,53.0,17.0,13.0,76.0,470.4986720085144,4,2
4.0,790.0,7520.0,54.0,18.0,14.0,82.0,480.7106001377105,4,2
4.0,790.0,7520.0,55.0,19.0,14.0,76.0,488.94744801521296,4,2
4.0,790.0,7520.0,56.0,20.0,14.0,76.0,499.885115146637,4,2
4.0,790.0,7520.0,57.0,0.0,14.0,82.0,507.8778879642487,4,2
4.0,790.0,7520.0,58.0,1.0,14.0,82.0,515.6067519187928,4,2
4.0,790.0,7520.0,59.0,2.0,14.0,82.0,526.4752199649811,4,2
