reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,onset,session_n,run_n
2.0,860.0,6530.0,0.0,27.0,8.0,82.0,0.55165696144104,3,5
2.0,860.0,6530.0,1.0,28.0,8.0,76.0,9.96340298652649,3,5
2.0,860.0,6530.0,2.0,29.0,8.0,82.0,17.564021825790405,3,5
2.0,860.0,6530.0,3.0,0.0,9.0,76.0,32.830710887908936,3,5
2.0,860.0,6530.0,4.0,1.0,9.0,76.0,44.85329723358154,3,5
2.0,860.0,6530.0,5.0,2.0,9.0,82.0,52.99413299560546,3,5
2.0,860.0,6530.0,6.0,3.0,9.0,76.0,59.67001795768738,3,5
2.0,860.0,6530.0,7.0,4.0,9.0,82.0,65.61291289329529,3,5
2.0,860.0,6530.0,8.0,5.0,9.0,76.0,75.39245510101317,3,5
2.0,860.0,6530.0,9.0,6.0,9.0,82.0,82.4366021156311,3,5
2.0,860.0,6530.0,10.0,7.0,9.0,76.0,88.19511103630064,3,5
2.0,860.0,6530.0,11.0,8.0,9.0,82.0,101.69682598114014,3,5
2.0,860.0,6530.0,12.0,9.0,9.0,76.0,109.08367705345154,3,5
2.0,860.0,6530.0,13.0,10.0,9.0,82.0,120.14921283721924,3,5
2.0,860.0,6530.0,14.0,11.0,9.0,76.0,126.76692700386045,3,5
2.0,860.0,6530.0,15.0,12.0,9.0,76.0,132.7441039085388,3,5
2.0,860.0,6530.0,16.0,13.0,9.0,82.0,139.40481805801392,3,5
2.0,860.0,6530.0,17.0,14.0,9.0,76.0,148.42939615249634,3,5
2.0,860.0,6530.0,18.0,15.0,9.0,76.0,157.93924283981323,3,5
2.0,860.0,6530.0,19.0,16.0,9.0,76.0,163.91711115837097,3,5
2.0,860.0,6530.0,20.0,17.0,9.0,76.0,172.78884601593015,3,5
2.0,860.0,6530.0,21.0,18.0,9.0,82.0,182.2144298553467,3,5
2.0,860.0,6530.0,22.0,19.0,9.0,82.0,188.1554250717163,3,5
2.0,860.0,6530.0,23.0,20.0,9.0,76.0,196.72406697273254,3,5
2.0,860.0,6530.0,24.0,21.0,9.0,76.0,206.0009868144989,3,5
2.0,860.0,6530.0,25.0,22.0,9.0,76.0,216.60353302955627,3,5
2.0,860.0,6530.0,26.0,23.0,9.0,76.0,222.8555738925934,3,5
2.0,860.0,6530.0,27.0,24.0,9.0,76.0,228.40241408348083,3,5
2.0,860.0,6530.0,28.0,25.0,9.0,82.0,235.3232460021973,3,5
2.0,860.0,6530.0,29.0,26.0,9.0,76.0,241.8970081806183,3,5
2.0,860.0,6530.0,30.0,27.0,9.0,76.0,247.69467306137082,3,5
2.0,860.0,6530.0,31.0,28.0,9.0,76.0,255.3433978557586,3,5
2.0,860.0,6530.0,32.0,29.0,9.0,76.0,270.0949580669403,3,5
2.0,860.0,6530.0,33.0,30.0,9.0,76.0,275.88900804519653,3,5
2.0,860.0,6530.0,34.0,31.0,9.0,82.0,281.96054315567017,3,5
2.0,860.0,6530.0,35.0,32.0,9.0,76.0,288.34948992729187,3,5
2.0,860.0,6530.0,36.0,33.0,9.0,76.0,298.1684501171112,3,5
2.0,860.0,6530.0,37.0,34.0,9.0,82.0,306.02905106544495,3,5
2.0,860.0,6530.0,38.0,35.0,9.0,76.0,313.1848318576812,3,5
2.0,860.0,6530.0,39.0,36.0,9.0,82.0,320.9487969875335,3,5
2.0,860.0,6530.0,40.0,37.0,9.0,76.0,330.5616850852966,3,5
2.0,860.0,6530.0,41.0,38.0,9.0,76.0,340.55925011634827,3,5
2.0,860.0,6530.0,42.0,39.0,9.0,82.0,346.5629100799561,3,5
2.0,860.0,6530.0,43.0,40.0,9.0,76.0,353.3507120609283,3,5
2.0,860.0,6530.0,44.0,41.0,9.0,76.0,360.38169598579407,3,5
2.0,860.0,6530.0,45.0,0.0,10.0,82.0,367.6196670532226,3,5
2.0,860.0,6530.0,46.0,1.0,10.0,82.0,377.22761201858515,3,5
2.0,860.0,6530.0,47.0,2.0,10.0,76.0,384.47317504882807,3,5
2.0,860.0,6530.0,48.0,3.0,10.0,82.0,390.28314304351807,3,5
2.0,860.0,6530.0,49.0,4.0,10.0,76.0,396.1310820579529,3,5
2.0,860.0,6530.0,50.0,5.0,10.0,82.0,404.83167290687555,3,5
2.0,860.0,6530.0,51.0,6.0,10.0,76.0,411.95670890808105,3,5
2.0,860.0,6530.0,52.0,7.0,10.0,82.0,421.3134789466858,3,5
2.0,860.0,6530.0,53.0,8.0,10.0,76.0,429.5731680393219,3,5
2.0,860.0,6530.0,54.0,9.0,10.0,76.0,436.8770370483399,3,5
2.0,860.0,6530.0,55.0,10.0,10.0,82.0,446.13998413085926,3,5
2.0,860.0,6530.0,56.0,11.0,10.0,76.0,452.0848071575165,3,5
2.0,860.0,6530.0,57.0,12.0,10.0,76.0,459.2266032695771,3,5
2.0,860.0,6530.0,58.0,13.0,10.0,76.0,469.91445207595825,3,5
2.0,860.0,6530.0,59.0,14.0,10.0,76.0,477.9119060039519,3,5
