onset	duration	trial_type	rt	accuracy	epoch_length	epoch_trial	epoch_number
1.616406440734863281e-02	1.489364862442016602e+00	0.000000000000000000e+00	6.032118797302246094e-01	0.000000000000000000e+00	2.500000000000000000e+01	2.400000000000000000e+01	7.000000000000000000e+00
8.365675926208496094e+00	1.488214015960693359e+00	1.000000000000000000e+00	4.451491832733154297e-01	0.000000000000000000e+00	1.300000000000000000e+01	0.000000000000000000e+00	8.000000000000000000e+00
1.638675308227539062e+01	1.494467973709106445e+00	2.000000000000000000e+00	5.457668304443359375e-01	1.000000000000000000e+00	1.300000000000000000e+01	1.000000000000000000e+00	8.000000000000000000e+00
2.707938694953918457e+01	1.488522052764892578e+00	3.000000000000000000e+00	5.388579368591308594e-01	1.000000000000000000e+00	1.300000000000000000e+01	2.000000000000000000e+00	8.000000000000000000e+00
3.797848105430603027e+01	1.488205909729003906e+00	4.000000000000000000e+00	5.234181880950927734e-01	1.000000000000000000e+00	1.300000000000000000e+01	3.000000000000000000e+00	8.000000000000000000e+00
4.774349689483642578e+01	1.488163232803344727e+00	5.000000000000000000e+00	7.479951381683349609e-01	0.000000000000000000e+00	1.300000000000000000e+01	4.000000000000000000e+00	8.000000000000000000e+00
5.735861110687255859e+01	1.488291978836059570e+00	6.000000000000000000e+00	5.339281558990478516e-01	1.000000000000000000e+00	1.300000000000000000e+01	5.000000000000000000e+00	8.000000000000000000e+00
6.522374606132507324e+01	1.488874912261962891e+00	7.000000000000000000e+00	6.012251377105712891e-01	0.000000000000000000e+00	1.300000000000000000e+01	6.000000000000000000e+00	8.000000000000000000e+00
7.312885808944702148e+01	1.493813037872314453e+00	8.000000000000000000e+00	5.609591007232666016e-01	1.000000000000000000e+00	1.300000000000000000e+01	7.000000000000000000e+00	8.000000000000000000e+00
8.077198100090026855e+01	1.487917900085449219e+00	9.000000000000000000e+00	4.914429187774658203e-01	1.000000000000000000e+00	1.300000000000000000e+01	8.000000000000000000e+00	8.000000000000000000e+00
9.050922012329101562e+01	1.494843006134033203e+00	1.000000000000000000e+01	4.170868396759033203e-01	1.000000000000000000e+00	1.300000000000000000e+01	9.000000000000000000e+00	8.000000000000000000e+00
9.835227894783020020e+01	1.488976001739501953e+00	1.100000000000000000e+01	4.558379650115966797e-01	1.000000000000000000e+00	1.300000000000000000e+01	1.000000000000000000e+01	8.000000000000000000e+00
1.069013490676879883e+02	1.488806009292602539e+00	1.200000000000000000e+01	4.513809680938720703e-01	1.000000000000000000e+00	1.300000000000000000e+01	1.100000000000000000e+01	8.000000000000000000e+00
1.159164659976959229e+02	1.488873004913330078e+00	1.300000000000000000e+01	3.888189792633056641e-01	1.000000000000000000e+00	1.300000000000000000e+01	1.200000000000000000e+01	8.000000000000000000e+00
1.257699708938598633e+02	1.495689153671264648e+00	1.400000000000000000e+01	5.851669311523437500e-01	1.000000000000000000e+00	1.700000000000000000e+01	0.000000000000000000e+00	9.000000000000000000e+00
1.340981619358062744e+02	1.487596988677978516e+00	1.500000000000000000e+01	4.255540370941162109e-01	0.000000000000000000e+00	1.700000000000000000e+01	1.000000000000000000e+00	9.000000000000000000e+00
1.444122049808502197e+02	1.488618135452270508e+00	1.600000000000000000e+01	4.382748603820800781e-01	1.000000000000000000e+00	1.700000000000000000e+01	2.000000000000000000e+00	9.000000000000000000e+00
1.525837221145629883e+02	1.494761943817138672e+00	1.700000000000000000e+01	6.203331947326660156e-01	1.000000000000000000e+00	1.700000000000000000e+01	3.000000000000000000e+00	9.000000000000000000e+00
1.638934369087219238e+02	1.487835168838500977e+00	1.800000000000000000e+01	5.104041099548339844e-01	1.000000000000000000e+00	1.700000000000000000e+01	4.000000000000000000e+00	9.000000000000000000e+00
1.722424499988555908e+02	1.488439083099365234e+00	1.900000000000000000e+01	5.871109962463378906e-01	1.000000000000000000e+00	1.700000000000000000e+01	5.000000000000000000e+00	9.000000000000000000e+00
1.803902759552001953e+02	1.488726139068603516e+00	2.000000000000000000e+01	5.240190029144287109e-01	1.000000000000000000e+00	1.700000000000000000e+01	6.000000000000000000e+00	9.000000000000000000e+00
