trial, subj_id, LR_choice, reward,cumulative_reward, rt, total_trial_time, iti,id_choice, id_solution, id_choice_acc, cum_acc, stim_onset, stim_offset, abs_response_time
0.000000000000000000e+00,8.130000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.010000000000000000e+02,6.276159286499023438e-01,1.501196861267089844e+00,1.047662952690708638e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.635599136352539062e-02,1.515589952468872070e+00,6.439759731292724609e-01
1.000000000000000000e+00,8.130000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00,5.010000000000000000e+02,5.579140186309814453e-01,1.501138210296630859e+00,1.149340935880085679e+00,1.090000000000000000e+02,1.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.582213878631591797e+00,4.082392930984497070e+00,3.140130043029785156e+00
2.000000000000000000e+00,8.130000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.020000000000000000e+02,4.750118255615234375e-01,1.501152992248535156e+00,1.002303539038597702e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.248938083648681641e+00,6.748384952545166016e+00,5.723953962326049805e+00
3.000000000000000000e+00,8.130000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.030000000000000000e+02,5.098779201507568359e-01,1.501118898391723633e+00,1.358867319335122170e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,7.781836032867431641e+00,9.269649028778076172e+00,8.291715860366821289e+00
4.000000000000000000e+00,8.130000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.040000000000000000e+02,4.834809303283691406e-01,1.501239061355590820e+00,1.169245047786447111e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.064820194244384766e+01,1.214777708053588867e+01,1.113168406486511230e+01
5.000000000000000000e+00,8.130000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.050000000000000000e+02,8.158531188964843750e-01,1.501117944717407227e+00,1.125562018330067415e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.334768986701965332e+01,1.483562397956848145e+01,1.416354393959045410e+01
6.000000000000000000e+00,8.130000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00,5.050000000000000000e+02,4.790887832641601562e-01,1.501212120056152344e+00,1.263750898843804649e+00,1.090000000000000000e+02,1.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.598054003715515137e+01,1.748029899597167969e+01,1.645963096618652344e+01
7.000000000000000000e+00,8.130000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.060000000000000000e+02,6.000671386718750000e-01,1.501294851303100586e+00,1.302603237794105917e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.876337003707885742e+01,2.026320791244506836e+01,1.936343789100646973e+01
8.000000000000000000e+00,8.130000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.070000000000000000e+02,4.948081970214843750e-01,1.501161098480224609e+00,1.124280214290092506e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.159649491310119629e+01,2.309656190872192383e+01,2.209130692481994629e+01
9.000000000000000000e+00,8.130000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.080000000000000000e+02,4.289767742156982422e-01,1.501191854476928711e+00,1.347446336242663190e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.424620103836059570e+01,2.573420906066894531e+01,2.467517995834350586e+01
