subject,session,date,timestamp,tsnr,fwhm_avg,dvars_nstd,fd_mean,gcor,snr
790,ses-07,2019-09-10,1568145518.0,41.738807678222656,2.517225,34.597832008559735,0.12744085294629287,0.0120002,6.395662300261326
790,ses-07,2019-09-10,1568146138.0,46.90074157714844,2.504685,35.39649986161465,0.10974984328469217,0.00659496,6.343691731497437
790,ses-07,2019-09-10,1568146738.0,47.48918151855469,2.5060433333333334,35.278213891709676,0.1161499151949179,0.00698429,6.311938094498109
790,ses-07,2019-09-10,1568147358.0,46.399112701416016,2.4898783333333334,35.68542839398094,0.11488233188370411,0.00629028,6.409017782465296
790,ses-07,2019-09-10,1568147978.0,47.107513427734375,2.4937233333333335,36.033359338792394,0.11376142030521687,0.00527117,6.393745260941825
790,ses-08,2019-09-24,1569331685.0,44.88385772705078,2.5139216666666666,37.28107190734055,0.1422028877435485,0.00804813,6.171821234843983
790,ses-08,2019-09-24,1569332325.0,45.836238861083984,2.4996500000000004,37.44412997483043,0.12876256447203352,0.0108117,6.206135209178538
790,ses-08,2019-09-24,1569332925.0,47.209598541259766,2.4926600000000003,37.73085105312077,0.12322763843848365,0.00733259,6.118903489751001
790,ses-08,2019-09-24,1569333545.0,46.565025329589844,2.4770516666666667,37.95067125151968,0.12126590684637535,0.00733267,6.142138103297215
790,ses-08,2019-09-24,1569334165.0,46.47948455810547,2.4812483333333333,38.01158143900948,0.12039193878038522,0.0077476,6.066049466488366
790,ses-09,2019-09-24,1569350685.0,45.841426849365234,2.50217,38.914432595441,0.1281128348683273,0.010466,6.069885861004609
790,ses-09,2019-09-24,1569351305.0,48.06643295288086,2.480865,39.09150901535953,0.10833302608438278,0.00544456,6.1011166914827415
790,ses-09,2019-09-24,1569351945.0,47.48506164550781,2.5002666666666666,39.23639635144022,0.11185349339283764,0.00525663,6.033775037358135
790,ses-09,2019-09-24,1569352545.0,48.55030822753906,2.5024149999999996,39.2239380216282,0.10952821650233382,0.00527264,6.047035960876637
790,ses-09,2019-09-24,1569353165.0,47.91546630859375,2.508315,39.270496681614645,0.11638822481657639,0.00699505,6.019014284366481
790,ses-10,2019-09-25,1569445431.0,47.81355285644531,2.5225883333333337,39.4431026334057,0.11829938879973717,0.00873169,6.096324571320338
790,ses-10,2019-09-25,1569446091.0,47.95004653930664,2.497645,39.13632517886025,0.09962234223202208,0.00724632,6.1213343079918605
790,ses-10,2019-09-25,1569446691.0,48.111961364746094,2.506393333333333,38.93260260936228,0.10514999581796447,0.00875146,6.0991114804958535
790,ses-10,2019-09-25,1569447311.0,46.92725372314453,2.505796666666667,38.64935844917232,0.10994748219936472,0.00651162,6.0898143428357745
790,ses-10,2019-09-25,1569447911.0,47.90081024169922,2.502866666666667,38.62339215932068,0.1032070281989244,0.00805181,6.129822099902039
LOKI-Test-Aug12,ses-02,2019-08-13,1565640279.0,99.7177734375,4.532871666666667,23.974010383337863,0.23293827644298545,0.0431287,9.789091204789848
19.08.13-14:28:59-DST-1.3.12.2.1107.5.2.43.166114,ses-02,2019-08-13,1565721758.0,129.87059020996094,6.970391666666667,11.780865182000003,0.013210256260976983,0.000570915,9.280323006997937
813,ses-02,2019-10-15,1571155178.0,,,,,,
813,ses-02,2019-10-15,1571155178.0,,,,,,
813,ses-02,2019-10-15,1571155178.0,,,,,,
813,ses-02,2019-10-15,1571154669.0,46.78608703613281,2.5523933333333333,32.07011738202723,0.09733330646965398,0.0102612,5.863238085765548
813,ses-02,2019-10-15,1571155863.0,,,,,,
813,ses-02,2019-10-15,1571155863.0,,,,,,
813,ses-02,2019-10-15,1571155863.0,,,,,,
813,ses-02,2019-10-15,1571155349.0,47.71147918701172,2.5462166666666666,31.999739503242886,0.09148057425477187,0.00624746,5.821473046885407
813,ses-02,2019-10-15,1571156496.0,,,,,,
813,ses-02,2019-10-15,1571156496.0,,,,,,
813,ses-02,2019-10-15,1571156496.0,,,,,,
813,ses-02,2019-10-15,1571155989.0,48.06098175048828,2.55071,31.996826695353267,0.09407340972839383,0.00421891,5.856538180922871
813,ses-02,2019-10-15,1571157118.0,,,,,,
813,ses-02,2019-10-15,1571157118.0,,,,,,
813,ses-02,2019-10-15,1571157118.0,,,,,,
813,ses-02,2019-10-15,1571156589.0,48.46357727050781,2.5463816666666665,31.761381793649978,0.09351410560436174,0.00567262,5.868666003012339
813,ses-02,2019-10-15,1571157739.0,,,,,,
813,ses-02,2019-10-15,1571157739.0,,,,,,
813,ses-02,2019-10-15,1571157739.0,,,,,,
813,ses-02,2019-10-15,1571157209.0,48.24171829223633,2.5396199999999998,31.96135832703804,0.09920318626161409,0.00440493,5.856163692986138
813,ses-02,2020-02-06,1581010396.0,46.80244445800781,2.5485582266163953,32.07398675421766,0.09726979146303602,0.0102586,5.857138400297509
813,ses-03,2019-10-17,1571327738.0,,,,,,
813,ses-03,2019-10-17,1571327738.0,,,,,,
813,ses-03,2019-10-17,1571327738.0,,,,,,
813,ses-03,2019-10-17,1571327231.0,47.58586502075195,2.549796666666667,31.462469779850558,0.09538300634179411,0.00692436,5.834278595941731
813,ses-03,2019-10-17,1571328362.0,,,,,,
813,ses-03,2019-10-17,1571328362.0,,,,,,
813,ses-03,2019-10-17,1571328362.0,,,,,,
813,ses-03,2019-10-17,1571327839.0,47.43355178833008,2.5547166666666663,31.142244082163252,0.08677162391397736,0.00882948,5.8940665464783475
813,ses-03,2019-10-17,1571328965.0,,,,,,
813,ses-03,2019-10-17,1571328965.0,,,,,,
813,ses-03,2019-10-17,1571328965.0,,,,,,
813,ses-03,2019-10-17,1571328459.0,47.76934814453125,2.5702683333333334,31.46393668240813,0.08751200661930515,0.00789661,5.7689202642607995
813,ses-03,2019-10-17,1571329571.0,,,,,,
813,ses-03,2019-10-17,1571329571.0,,,,,,
813,ses-03,2019-10-17,1571329571.0,,,,,,
813,ses-03,2019-10-17,1571329051.0,47.266624450683594,2.551615,31.65195546453804,0.0916390959646987,0.00805129,5.881798215317586
813,ses-03,2019-10-17,1571330199.0,,,,,,
813,ses-03,2019-10-17,1571330199.0,,,,,,
813,ses-03,2019-10-17,1571330199.0,,,,,,
813,ses-03,2019-10-17,1571329679.0,47.40406036376953,2.5539633333333334,32.19364948365489,0.09599920608569555,0.0072599,5.829888117750756
813,ses-04_old,2019-10-23,1571852528.0,,,,,,
813,ses-04_old,2019-10-23,1571852528.0,,,,,,
813,ses-04_old,2019-10-23,1571852528.0,,,,,,
813,ses-04_old,2019-10-23,1571852007.0,30.06308937072754,2.976848333333333,49.54633828879074,0.12237293505164615,0.00299124,4.615145352079919
813,ses-04_old,2019-10-23,1571853317.0,,,,,,
813,ses-04_old,2019-10-23,1571853317.0,,,,,,
813,ses-04_old,2019-10-23,1571853317.0,,,,,,
813,ses-04_old,2019-10-23,1571852787.0,30.781890869140625,3.0313666666666665,49.225444027625514,0.11615659582485419,0.00380711,4.441697502960407
813,ses-04_old,2019-10-23,1571853948.0,,,,,,
813,ses-04_old,2019-10-23,1571853948.0,,,,,,
813,ses-04_old,2019-10-23,1571853948.0,,,,,,
813,ses-04_old,2019-10-23,1571853427.0,30.661869049072266,3.0744849999999997,48.8236097803664,0.11719562968882957,0.00380365,4.32949945345419
813,ses-04_old,2019-10-23,1571854555.0,,,,,,
813,ses-04_old,2019-10-23,1571854555.0,,,,,,
813,ses-04_old,2019-10-23,1571854555.0,,,,,,
813,ses-04_old,2019-10-23,1571854027.0,30.405031204223633,3.046343333333333,48.80199754760865,0.12136750838852606,0.00474498,4.363217013131863
813,ses-04_old,2019-10-23,1571855330.0,,,,,,
813,ses-04_old,2019-10-23,1571855330.0,,,,,,
813,ses-04_old,2019-10-23,1571855330.0,,,,,,
813,ses-04_old,2019-10-23,1571854827.0,46.07845687866211,2.5788116666666667,32.3791746230068,0.10918490903241697,0.00482821,5.670038225189869
813,ses-05,2019-10-29,1572363911.0,,,,,,
813,ses-05,2019-10-29,1572363911.0,,,,,,
813,ses-05,2019-10-29,1572363911.0,,,,,,
813,ses-05,2019-10-29,1572363386.0,45.43320083618164,2.613306666666667,33.77071800423912,0.12175361285041289,0.00789835,5.743794647907854
813,ses-05,2019-10-29,1572364525.0,,,,,,
813,ses-05,2019-10-29,1572364525.0,,,,,,
813,ses-05,2019-10-29,1572364525.0,,,,,,
813,ses-05,2019-10-29,1572364006.0,45.420475006103516,2.641291666666667,31.956927048002715,0.1264211047176167,0.00383996,5.626367264669334
813,ses-05,2019-10-29,1572365139.0,,,,,,
813,ses-05,2019-10-29,1572365139.0,,,,,,
813,ses-05,2019-10-29,1572365139.0,,,,,,
813,ses-05,2019-10-29,1572364626.0,46.79235076904297,2.6110233333333337,31.327657111358704,0.12110625939248977,0.00370305,5.732147320552265
813,ses-05,2019-10-29,1572366318.0,,,,,,
813,ses-05,2019-10-29,1572366318.0,,,,,,
813,ses-05,2019-10-29,1572366318.0,,,,,,
813,ses-05,2019-10-29,1572365806.0,43.02933120727539,2.6633216666666666,35.63328798210596,0.12384468029692138,0.00512138,5.509573354969134
813,ses-05,2019-10-29,1572366936.0,,,,,,
813,ses-05,2019-10-29,1572366936.0,,,,,,
813,ses-05,2019-10-29,1572366936.0,,,,,,
813,ses-05,2019-10-29,1572366426.0,45.797481536865234,2.657906666666667,34.950430583499994,0.1721134315119702,0.00959089,5.5055389365037195
813,ses-05,2019-10-29,1572366426.0,45.93955993652344,2.6611816666666663,34.872640764279716,0.1230782142687303,0.00826567,5.473553877306742
813,ses-06,2019-10-30,1572455522.0,,,,,,
813,ses-06,2019-10-30,1572455522.0,,,,,,
813,ses-06,2019-10-30,1572455522.0,,,,,,
813,ses-06,2019-10-30,1572455003.0,45.084136962890625,2.5945500000000004,31.57753699168711,0.11997064321005523,0.00855683,5.705101159650963
813,ses-06,2019-10-30,1572456157.0,,,,,,
813,ses-06,2019-10-30,1572456157.0,,,,,,
813,ses-06,2019-10-30,1572456157.0,,,,,,
813,ses-06,2019-10-30,1572455643.0,46.04237365722656,2.5888416666666667,31.33363834044896,0.1264570516765763,0.00498508,5.700885371982512
813,ses-06,2019-10-30,1572456764.0,,,,,,
813,ses-06,2019-10-30,1572456764.0,,,,,,
813,ses-06,2019-10-30,1572456764.0,,,,,,
813,ses-06,2019-10-30,1572456243.0,43.77394485473633,2.6015533333333334,32.150152791929315,0.13561415254210998,0.00920484,5.623806186524643
813,ses-06,2019-10-30,1572457376.0,,,,,,
813,ses-06,2019-10-30,1572457376.0,,,,,,
813,ses-06,2019-10-30,1572457376.0,,,,,,
813,ses-06,2019-10-30,1572456863.0,46.062950134277344,2.6064849999999997,31.53122518637233,0.13539540523520333,0.00843748,5.5772168978496985
813,ses-06,2019-10-30,1572457978.0,,,,,,
813,ses-06,2019-10-30,1572457978.0,,,,,,
813,ses-06,2019-10-30,1572457978.0,,,,,,
813,ses-06,2019-10-30,1572457463.0,44.639163970947266,2.6046833333333335,31.565799668898,0.14406294260228444,0.00708199,5.56223491795277
813,ses-07,2019-10-31,1572536689.0,,,,,,
813,ses-07,2019-10-31,1572536689.0,,,,,,
813,ses-07,2019-10-31,1572536689.0,,,,,,
813,ses-07,2019-10-31,1572536168.0,46.871665954589844,2.5460316666666665,33.793897932146784,0.09924473443480526,0.00404731,5.847249084383629
813,ses-07,2019-10-31,1572537328.0,,,,,,
813,ses-07,2019-10-31,1572537328.0,,,,,,
813,ses-07,2019-10-31,1572537328.0,,,,,,
813,ses-07,2019-10-31,1572536815.0,47.085601806640625,2.5754550000000003,32.84463068716032,0.09591278792014209,0.00547642,5.752615364389035
813,ses-07,2019-10-31,1572537943.0,,,,,,
813,ses-07,2019-10-31,1572537943.0,,,,,,
813,ses-07,2019-10-31,1572537943.0,,,,,,
813,ses-07,2019-10-31,1572537428.0,45.56435775756836,2.56256,32.268880864918486,0.10594778596943198,0.00599725,5.752368749552099
813,ses-07,2019-10-31,1572538549.0,,,,,,
813,ses-07,2019-10-31,1572538549.0,,,,,,
813,ses-07,2019-10-31,1572538549.0,,,,,,
813,ses-07,2019-10-31,1572538028.0,44.7580451965332,2.568035,32.106809750733646,0.11119231581867857,0.00636288,5.754793304707144
813,ses-07,2019-10-31,1572539156.0,,,,,,
813,ses-07,2019-10-31,1572539156.0,,,,,,
813,ses-07,2019-10-31,1572539156.0,,,,,,
813,ses-07,2019-10-31,1572538635.0,48.8515625,2.5785716666666665,33.18600024684212,0.09855368443743938,0.00447961,5.735967442299498
813,ses-07,2019-10-31,1572538635.0,46.82101821899414,2.573766666666667,32.722348040956014,0.10472648187893487,0.00564374,5.728617458863772
813,ses-08,2019-11-06,1573057937.0,,,,,,
813,ses-08,2019-11-06,1573057937.0,,,,,,
813,ses-08,2019-11-06,1573057937.0,,,,,,
813,ses-08,2019-11-06,1573057427.0,45.4292106628418,2.6504816666666664,34.877763382122474,0.10700735463009357,0.00572044,5.416491073670555
813,ses-08,2019-11-06,1573058545.0,,,,,,
813,ses-08,2019-11-06,1573058545.0,,,,,,
813,ses-08,2019-11-06,1573058545.0,,,,,,
813,ses-08,2019-11-06,1573058027.0,45.87041091918945,2.628465,34.202053650502705,0.1063428832678104,0.0040173,5.487036002162089
813,ses-08,2019-11-06,1573059153.0,,,,,,
813,ses-08,2019-11-06,1573059153.0,,,,,,
813,ses-08,2019-11-06,1573059153.0,,,,,,
813,ses-08,2019-11-06,1573058647.0,45.68353271484375,2.6467716666666665,33.76189339672558,0.11413457697077369,0.00547427,5.416265486224386
813,ses-08,2019-11-06,1573059759.0,,,,,,
813,ses-08,2019-11-06,1573059759.0,,,,,,
813,ses-08,2019-11-06,1573059759.0,,,,,,
813,ses-08,2019-11-06,1573059247.0,46.104576110839844,2.6424800000000004,33.95183521001355,0.12040725108471335,0.00506965,5.452693962763659
813,ses-08,2019-11-06,1573060362.0,,,,,,
813,ses-08,2019-11-06,1573060362.0,,,,,,
813,ses-08,2019-11-06,1573060362.0,,,,,,
813,ses-08,2019-11-06,1573059847.0,46.983543395996094,2.6546016666666663,34.453731679578816,0.11597650256169921,0.00474995,5.411744216856174
813,ses-09,2019-11-07,1573158790.0,,,,,,
813,ses-09,2019-11-07,1573158790.0,,,,,,
813,ses-09,2019-11-07,1573158790.0,,,,,,
813,ses-09,2019-11-07,1573158287.0,44.900047302246094,2.57676,35.216325145760905,0.10909807050817145,0.00501928,5.695308597718097
813,ses-09,2019-11-07,1573159412.0,,,,,,
813,ses-09,2019-11-07,1573159412.0,,,,,,
813,ses-09,2019-11-07,1573159412.0,,,,,,
813,ses-09,2019-11-07,1573158907.0,46.32271957397461,2.5809016666666666,34.83543792721468,0.10667718822853825,0.00472799,5.633405074686079
813,ses-09,2019-11-07,1573160014.0,,,,,,
813,ses-09,2019-11-07,1573160014.0,,,,,,
813,ses-09,2019-11-07,1573160014.0,,,,,,
813,ses-09,2019-11-07,1573159493.0,46.471614837646484,2.5794216666666667,34.01290102889947,0.1074084370443909,0.00553369,5.664002727614216
813,ses-09,2019-11-07,1573160622.0,,,,,,
813,ses-09,2019-11-07,1573160622.0,,,,,,
813,ses-09,2019-11-07,1573160622.0,,,,,,
813,ses-09,2019-11-07,1573160107.0,46.77470779418945,2.58976,33.3204369080163,0.10891132144592093,0.00531526,5.606476222876134
813,ses-09,2019-11-07,1573161222.0,,,,,,
813,ses-09,2019-11-07,1573161222.0,,,,,,
813,ses-09,2019-11-07,1573161222.0,,,,,,
813,ses-09,2019-11-07,1573160707.0,45.475196838378906,2.608731666666667,33.24748256407605,0.11569837275387712,0.00736026,5.570865029442152
813,ses-10,2019-11-12,1573593683.0,,,,,,
813,ses-10,2019-11-12,1573593683.0,,,,,,
813,ses-10,2019-11-12,1573593683.0,,,,,,
813,ses-10,2019-11-12,1573593146.0,42.501583099365234,2.60535,33.956096393012196,0.11499014425948972,0.00559552,6.229565524431732
813,ses-10,2019-11-12,1573594018.0,,,,,,
813,ses-10,2019-11-12,1573594018.0,,,,,,
813,ses-10,2019-11-12,1573594018.0,,,,,,
813,ses-10,2019-11-12,1573593781.0,44.23345184326172,2.5846416666666667,33.6750923254942,0.11740351063421241,0.00321637,6.292039225437427
813,ses-10,2019-11-12,1573594834.0,,,,,,
813,ses-10,2019-11-12,1573594834.0,,,,,,
813,ses-10,2019-11-12,1573594834.0,,,,,,
813,ses-10,2019-11-12,1573594329.0,44.63489532470703,2.6154383333333335,31.810413127241823,0.11163276865460536,0.00473722,5.673676307796978
813,ses-10,2019-11-12,1573595433.0,,,,,,
813,ses-10,2019-11-12,1573595433.0,,,,,,
813,ses-10,2019-11-12,1573595433.0,,,,,,
813,ses-10,2019-11-12,1573594926.0,45.945556640625,2.608446666666667,32.14239176617367,0.11110749081690284,0.00556437,5.654666849975134
813,ses-10,2019-11-12,1573596026.0,,,,,,
813,ses-10,2019-11-12,1573596026.0,,,,,,
813,ses-10,2019-11-12,1573596026.0,,,,,,
813,ses-10,2019-11-12,1573595521.0,45.18443298339844,2.6321683333333334,32.025436041114155,0.11563777292525108,0.00459084,5.582734316946606
813,ses-10,2019-11-12,1573596634.0,,,,,,
813,ses-10,2019-11-12,1573596634.0,,,,,,
813,ses-10,2019-11-12,1573596634.0,,,,,,
813,ses-10,2019-11-12,1573596129.0,45.91054916381836,2.609323333333333,32.11869691865305,0.11919300012533096,0.00465642,5.63600983190272
813,ses-10,2019-11-12,1573597238.0,,,,,,
813,ses-10,2019-11-12,1573597238.0,,,,,,
813,ses-10,2019-11-12,1573597238.0,,,,,,
813,ses-10,2019-11-12,1573596726.0,45.189273834228516,2.617103333333333,32.00862186799731,0.11776309318167157,0.00397081,5.607578672852803
813,ses-04,2020-02-13,1581626337.0,,,,,,
813,ses-04,2020-02-13,1581626337.0,,,,,,
813,ses-04,2020-02-13,1581626337.0,,,,,,
813,ses-04,2020-02-13,1581625820.0,46.28556823730469,2.654896666666667,32.80088826614127,0.11517531992858768,0.00801523,5.3293919392017335
813,ses-04,2020-02-13,1581626948.0,,,,,,
813,ses-04,2020-02-13,1581626948.0,,,,,,
813,ses-04,2020-02-13,1581626948.0,,,,,,
813,ses-04,2020-02-13,1581626426.0,45.36127853393555,2.6755666666666666,33.091729990896695,0.11245636448218364,0.00684314,5.191871942384907
813,ses-04,2020-02-13,1581627567.0,,,,,,
813,ses-04,2020-02-13,1581627567.0,,,,,,
813,ses-04,2020-02-13,1581627567.0,,,,,,
813,ses-04,2020-02-13,1581627055.0,42.60775375366211,2.6804200000000002,33.00125914586393,0.10919709212568908,0.00551882,5.244931166418211
813,ses-04,2020-02-13,1581628191.0,,,,,,
813,ses-04,2020-02-13,1581628191.0,,,,,,
813,ses-04,2020-02-13,1581628191.0,,,,,,
813,ses-04,2020-02-13,1581627680.0,42.921791076660156,2.672098333333333,32.164073648641285,0.10318130297754913,0.00474457,5.190513231442599
813,ses-04,2020-02-13,1581628798.0,,,,,,
813,ses-04,2020-02-13,1581628798.0,,,,,,
813,ses-04,2020-02-13,1581628798.0,,,,,,
813,ses-04,2020-02-13,1581628286.0,45.243465423583984,2.6782116666666664,31.84756173137043,0.08378813568596334,0.0144404,5.200701384685479
811,ses-02,2020-01-31,1580503976.0,,,,,,
811,ses-02,2020-01-31,1580503976.0,,,,,,
811,ses-02,2020-01-31,1580503976.0,,,,,,
811,ses-02,2020-01-31,1580503458.0,42.180633544921875,2.6440367794308135,35.624828535788,0.2145966288048436,0.00650302,5.157154918172634
811,ses-02,2020-01-31,1580504685.0,,,,,,
811,ses-02,2020-01-31,1580504685.0,,,,,,
811,ses-02,2020-01-31,1580504685.0,,,,,,
811,ses-02,2020-01-31,1580504178.0,41.92512512207031,2.6509617795334326,35.845143727758185,0.22023149317352295,0.00598121,5.096683172312423
811,ses-02,2020-01-31,1580504938.0,39.94317626953125,2.6842017811165326,35.46619694639948,0.2186253560670915,0.00475522,5.053684425702847
811,ses-02,2020-01-31,1580505455.0,,,,,,
811,ses-02,2020-01-31,1580505455.0,,,,,,
811,ses-02,2020-01-31,1580505455.0,,,,,,
811,ses-02,2020-01-31,1580506062.0,,,,,,
811,ses-02,2020-01-31,1580506062.0,,,,,,
811,ses-02,2020-01-31,1580506062.0,,,,,,
811,ses-02,2020-01-31,1580505558.0,40.28394317626953,2.663666780197826,35.91101814284741,0.22686800362673754,0.0048227,5.086764953272874
811,ses-02,2020-01-31,1580506168.0,,,,,,
811,ses-02,2020-01-31,1580506168.0,,,,,,
811,ses-02,2020-01-31,1580506168.0,,,,,,
811,ses-02,2020-01-31,1580506168.0,50.886539459228516,2.6081151111618746,34.37253401,0.17334863877751683,0.00315563,5.122302332415634
811,ses-02,2020-01-31,1580506827.0,,,,,,
811,ses-02,2020-01-31,1580506827.0,,,,,,
811,ses-02,2020-01-31,1580506827.0,,,,,,
811,ses-02,2020-01-31,1580506298.0,41.83341979980469,2.659933446645048,35.67123172364444,0.21912216773048226,0.0062544,5.077010903765984
811,ses-02,2020-01-31,1580506298.0,41.41390609741211,2.6396717792092828,35.78527886728878,0.21429646472003616,0.00428031,5.118808343169029
811,ses-03,2020-02-04,1580850925.0,,,,,,
811,ses-03,2020-02-04,1580850925.0,,,,,,
811,ses-03,2020-02-04,1580850925.0,,,,,,
811,ses-03,2020-02-04,1580850404.0,37.248146057128906,2.497225106348203,35.63590920887075,0.19249471536658735,0.00791597,5.663112905046584
811,ses-03,2020-02-04,1580851562.0,,,,,,
811,ses-03,2020-02-04,1580851562.0,,,,,,
811,ses-03,2020-02-04,1580851562.0,,,,,,
811,ses-03,2020-02-04,1580851044.0,41.022369384765625,2.476515105553077,35.928568541190174,0.19118842971207808,0.00597451,5.653304223142448
811,ses-03,2020-02-04,1580852170.0,,,,,,
811,ses-03,2020-02-04,1580852170.0,,,,,,
811,ses-03,2020-02-04,1580852170.0,,,,,,
811,ses-03,2020-02-04,1580851647.0,38.675254821777344,2.4713601052762133,35.60925186946865,0.19471632692534335,0.00556051,5.653750307024737
811,ses-03,2020-02-04,1580852776.0,,,,,,
811,ses-03,2020-02-04,1580852776.0,,,,,,
811,ses-03,2020-02-04,1580852776.0,,,,,,
811,ses-03,2020-02-04,1580852263.0,43.055030822753906,2.4721534389029007,35.61820298521095,0.1926721901298852,0.00686112,5.595685299741515
811,ses-03,2020-02-04,1580853380.0,,,,,,
811,ses-03,2020-02-04,1580853380.0,,,,,,
