reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,button_press_onset,stim_onset,session_n,run_n
4.0,811.0,7520.0,0.0,0.0,6.0,82.0,0.5820918083190917,0.015939950942993164,4,3
4.0,811.0,7520.0,1.0,1.0,6.0,76.0,8.185686826705933,7.698652982711792,4,3
4.0,811.0,7520.0,2.0,2.0,6.0,82.0,19.73040223121643,19.130499124526978,4,3
4.0,811.0,7520.0,3.0,3.0,6.0,82.0,26.717294931411747,26.229860067367557,4,3
4.0,811.0,7520.0,4.0,4.0,6.0,76.0,37.528000831604004,37.028111934661865,4,3
4.0,811.0,7520.0,5.0,5.0,6.0,76.0,45.41479110717773,44.89354014396667,4,3
4.0,811.0,7520.0,6.0,6.0,6.0,82.0,52.70545005798339,52.225933074951165,4,3
4.0,811.0,7520.0,7.0,7.0,6.0,82.0,63.700303077697754,63.157355070114136,4,3
4.0,811.0,7520.0,8.0,8.0,6.0,82.0,71.43690800666809,70.90644097328186,4,3
4.0,811.0,7520.0,9.0,9.0,6.0,76.0,78.28189396858215,77.77247095108032,4,3
4.0,811.0,7520.0,10.0,10.0,6.0,76.0,88.60358691215515,88.05415892601013,4,3
4.0,811.0,7520.0,11.0,11.0,6.0,82.0,100.33113193511961,99.75288891792296,4,3
4.0,811.0,7520.0,12.0,12.0,6.0,82.0,108.60283589363098,108.05194592475891,4,3
4.0,811.0,7520.0,13.0,13.0,6.0,82.0,117.44762516021727,116.91652107238768,4,3
4.0,811.0,7520.0,14.0,14.0,6.0,82.0,128.10741710662842,127.58217191696168,4,3
4.0,811.0,7520.0,15.0,15.0,6.0,82.0,137.7510769367218,137.16334700584412,4,3
4.0,811.0,7520.0,16.0,16.0,6.0,82.0,147.0257749557495,146.42934703826904,4,3
4.0,811.0,7520.0,17.0,17.0,6.0,76.0,152.8645031452179,152.34460306167603,4,3
4.0,811.0,7520.0,18.0,18.0,6.0,76.0,159.6293621063232,159.0772609710693,4,3
4.0,811.0,7520.0,19.0,19.0,6.0,76.0,169.76004195213318,169.20916104316711,4,3
4.0,811.0,7520.0,20.0,20.0,6.0,76.0,179.36277580261228,178.75794291496274,4,3
4.0,811.0,7520.0,21.0,21.0,6.0,76.0,189.1825201511383,188.67297196388245,4,3
