cpp,b_t0,b_t1,MC,H,signed_B_diff,ideal_B,lambda_val,p_optimal,trial,subj_id,reward_code,condition,run_n,LR_choice,value_accuracy,value_LR_solution,reward,cumulative_reward,rt,total_trial_time,iti,cp_list,obs_cp_list,high_val_cue,high_p_cue,p_accuracy,p_LR_solution,p_id_solution,id_choice,stim_duration,stim_onset,stim_offset,abs_response_time,epoch_length,epoch_trial,epoch_number,shifted_epoch_trial_run,shifted_epoch_trial
0.04119428379087271,0.27590010334916737,1.923634458343945,0.7425988297868293,0.06666666666666668,1.5237241014316747,1.6477343549947778,20.0,0.85,19,860,7,8520,5,76.0,1.0,76.0,1.0,72.0,0.4692530632019043,1.5003809928894043,6.486373265245312,0.0,0.0,109.0,109.0,1.0,76.0,109.0,109.0,1.4982960224151614,139.8150599002838,141.31335592269895,140.28432011604306,13.0,4.0,13.0,4.0,4.0
0.09737929761652993,0.3263260218801797,1.90022453442044,0.7763155954290104,0.06666666666666668,1.6477343549947778,1.57389851254026,20.0,0.85,20,860,7,8520,5,76.0,1.0,76.0,3.0,75.0,0.496265172958374,1.501107931137085,8.768182675029863,0.0,0.0,109.0,109.0,1.0,76.0,109.0,109.0,1.4998888969421387,147.8128399848938,149.3127288818359,148.30911302566528,13.0,5.0,13.0,5.0,5.0
0.05373701508951252,0.4406175695002864,2.367285062904756,0.7001354808404148,0.06666666666666668,1.57389851254026,1.9266674934044696,20.0,0.85,21,860,7,8520,5,76.0,1.0,76.0,3.0,78.0,0.6279058456420897,1.5003130435943604,8.233672358622115,0.0,0.0,109.0,109.0,1.0,76.0,109.0,109.0,1.4995269775390623,158.09516596794128,159.59469294548035,158.72307896614072,13.0,6.0,13.0,6.0,6.0
0.16279601877677466,0.4975456191536139,2.6536154066582065,0.73777346595376,0.06666666666666668,1.9266674934044696,2.1560697875045927,20.0,0.85,22,860,7,8520,5,82.0,1.0,82.0,4.0,82.0,0.5781900882720947,1.5003738403320315,9.719677074657268,0.0,0.0,109.0,109.0,1.0,82.0,109.0,109.0,1.4995999336242676,167.8435909748077,169.343190908432,168.42179203033447,13.0,7.0,13.0,7.0,7.0
0.6095883571669815,0.6607412013607421,3.4269045126148283,0.5931877737518618,0.06666666666666668,2.1560697875045927,2.7661633112540858,20.0,0.85,23,860,7,8520,5,76.0,0.0,82.0,0.0,81.0,0.5073070526123047,1.5005681514739992,5.031424296971092,0.0,1.0,102.0,109.0,1.0,76.0,109.0,109.0,1.4997520446777344,179.07604694366458,180.57579898834229,179.58336806297302,13.0,8.0,13.0,8.0,8.0
0.14170573638057474,1.1723435936611821,0.7936279515618061,0.3633915749079121,0.06666666666666668,2.7661633112540858,-0.3787156420993758,20.0,0.85,24,860,7,8520,5,76.0,0.0,82.0,0.0,80.0,0.580327033996582,1.5007169246673584,5.802118873404872,0.0,1.0,109.0,109.0,0.0,82.0,109.0,102.0,1.4989919662475584,185.62486910820007,187.12386107444763,186.20520710945127,13.0,9.0,13.0,9.0,9.0
0.19965231691071167,1.218774386001237,2.4008871747632807,0.5631486314115284,0.06666666666666668,-0.3787156420993758,1.1821127887620442,20.0,0.85,25,860,7,8520,5,76.0,0.0,82.0,0.0,79.0,0.6759419441223145,1.5007431507110593,6.330165285358112,0.0,1.0,102.0,109.0,1.0,76.0,109.0,109.0,1.4995501041412351,192.93995189666748,194.43950200080872,193.61591005325317,13.0,10.0,13.0,-3.0,-3.0
0.4295720292268492,1.2749217314107275,1.0821151484336846,0.5430672015757629,0.06666666666666668,1.1821127887620442,-0.1928065829770429,20.0,0.85,26,860,7,8520,5,82.0,0.0,76.0,0.0,78.0,0.6966528892517089,1.5008189678192139,5.587836456616283,0.0,1.0,109.0,109.0,0.0,76.0,109.0,102.0,1.4991960525512698,200.78919291496283,202.28838896751407,201.48585796356198,13.0,11.0,13.0,-2.0,-2.0
0.09662994510629996,1.3716090599834871,3.262547342936858,0.4146937582200461,0.06666666666666668,-0.1928065829770429,1.8909382829533707,20.0,0.85,27,860,7,8520,5,76.0,0.0,82.0,0.0,77.0,0.40186905860900873,1.5001940727233884,4.108270479675444,0.0,0.0,109.0,109.0,0.0,82.0,109.0,102.0,1.4997599124908445,207.88791608810425,209.38767600059506,208.28979301452642,13.0,12.0,13.0,-1.0,-1.0
0.16494472031150434,1.3840154694694289,2.1782727037447938,0.5986217476300228,0.06666666666666668,1.8909382829533707,-0.7942572342753647,20.0,0.85,28,860,7,8520,5,76.0,0.0,82.0,0.0,76.0,0.5448238849639893,1.500870943069458,4.745412399745664,1.0,1.0,102.0,102.0,0.0,82.0,102.0,109.0,1.500899076461792,213.51254200935364,215.01344108581543,214.05736899375918,17.0,0.0,14.0,0.0,0.0
