onset	duration	trial_type	rt	accuracy	epoch_length	epoch_trial	epoch_number
1.014995574951171875e-02	1.500685930252075195e+00	0.000000000000000000e+00	5.775699615478515625e-01	0.000000000000000000e+00	1.300000000000000000e+01	0.000000000000000000e+00	2.300000000000000000e+01
8.359767913818359375e+00	1.499495983123779297e+00	1.000000000000000000e+00	5.397410392761230469e-01	1.000000000000000000e+00	1.300000000000000000e+01	1.000000000000000000e+00	2.300000000000000000e+01
1.639184904098510742e+01	1.488080024719238281e+00	2.000000000000000000e+00	5.301818847656250000e-01	0.000000000000000000e+00	1.300000000000000000e+01	2.000000000000000000e+00	2.300000000000000000e+01
2.707438683509826660e+01	1.498655080795288086e+00	3.000000000000000000e+00	6.583230495452880859e-01	1.000000000000000000e+00	1.300000000000000000e+01	3.000000000000000000e+00	2.300000000000000000e+01
3.797217702865600586e+01	1.488325834274291992e+00	4.000000000000000000e+00	5.221288204193115234e-01	1.000000000000000000e+00	1.300000000000000000e+01	4.000000000000000000e+00	2.300000000000000000e+01
4.773847603797912598e+01	1.487169027328491211e+00	5.000000000000000000e+00	6.478219032287597656e-01	1.000000000000000000e+00	1.300000000000000000e+01	5.000000000000000000e+00	2.300000000000000000e+01
5.735288786888122559e+01	1.487585067749023438e+00	6.000000000000000000e+00	5.419859886169433594e-01	1.000000000000000000e+00	1.300000000000000000e+01	6.000000000000000000e+00	2.300000000000000000e+01
6.521835803985595703e+01	1.488643884658813477e+00	7.000000000000000000e+00	7.332179546356201172e-01	1.000000000000000000e+00	1.300000000000000000e+01	7.000000000000000000e+00	2.300000000000000000e+01
7.311764788627624512e+01	1.498893022537231445e+00	8.000000000000000000e+00	6.828289031982421875e-01	1.000000000000000000e+00	1.300000000000000000e+01	8.000000000000000000e+00	2.300000000000000000e+01
8.076599383354187012e+01	1.488982200622558594e+00	9.000000000000000000e+00	5.511970520019531250e-01	1.000000000000000000e+00	1.300000000000000000e+01	9.000000000000000000e+00	2.300000000000000000e+01
9.049776101112365723e+01	1.500140905380249023e+00	1.000000000000000000e+01	5.862309932708740234e-01	1.000000000000000000e+00	1.300000000000000000e+01	1.000000000000000000e+01	2.300000000000000000e+01
9.833120393753051758e+01	1.499063014984130859e+00	1.100000000000000000e+01	6.306397914886474609e-01	1.000000000000000000e+00	1.300000000000000000e+01	1.100000000000000000e+01	2.300000000000000000e+01
1.068796889781951904e+02	1.499594926834106445e+00	1.200000000000000000e+01	5.077269077301025391e-01	1.000000000000000000e+00	1.300000000000000000e+01	1.200000000000000000e+01	2.300000000000000000e+01
1.159112899303436279e+02	1.488069057464599609e+00	1.300000000000000000e+01	5.159831047058105469e-01	1.000000000000000000e+00	9.000000000000000000e+00	0.000000000000000000e+00	2.400000000000000000e+01
1.257597949504852295e+02	1.500349998474121094e+00	1.400000000000000000e+01	5.691719055175781250e-01	1.000000000000000000e+00	9.000000000000000000e+00	1.000000000000000000e+00	2.400000000000000000e+01
1.340920948982238770e+02	1.487859964370727539e+00	1.500000000000000000e+01	5.715780258178710938e-01	0.000000000000000000e+00	9.000000000000000000e+00	2.000000000000000000e+00	2.400000000000000000e+01
1.444071938991546631e+02	1.488572120666503906e+00	1.600000000000000000e+01	4.603800773620605469e-01	1.000000000000000000e+00	9.000000000000000000e+00	3.000000000000000000e+00	2.400000000000000000e+01
1.525734388828277588e+02	1.499279022216796875e+00	1.700000000000000000e+01	5.878200531005859375e-01	1.000000000000000000e+00	9.000000000000000000e+00	4.000000000000000000e+00	2.400000000000000000e+01
1.638874628543853760e+02	1.488613128662109375e+00	1.800000000000000000e+01	5.203509330749511719e-01	0.000000000000000000e+00	9.000000000000000000e+00	5.000000000000000000e+00	2.400000000000000000e+01
1.722364368438720703e+02	1.488784074783325195e+00	1.900000000000000000e+01	6.432909965515136719e-01	1.000000000000000000e+00	9.000000000000000000e+00	6.000000000000000000e+00	2.400000000000000000e+01
1.803858599662780762e+02	1.488485097885131836e+00	2.000000000000000000e+01	5.996320247650146484e-01	1.000000000000000000e+00	9.000000000000000000e+00	7.000000000000000000e+00	2.400000000000000000e+01
1.886348700523376465e+02	1.499240875244140625e+00	2.100000000000000000e+01	6.153159141540527344e-01	1.000000000000000000e+00	9.000000000000000000e+00	8.000000000000000000e+00	2.400000000000000000e+01
1.963664140701293945e+02	1.500714778900146484e+00	2.200000000000000000e+01	4.974410533905029297e-01	0.000000000000000000e+00	9.000000000000000000e+00	0.000000000000000000e+00	2.500000000000000000e+01
2.041486499309539795e+02	1.487988948822021484e+00	2.300000000000000000e+01	4.421498775482177734e-01	1.000000000000000000e+00	9.000000000000000000e+00	1.000000000000000000e+00	2.500000000000000000e+01
2.127806780338287354e+02	1.500098943710327148e+00	2.400000000000000000e+01	4.517431259155273438e-01	0.000000000000000000e+00	9.000000000000000000e+00	2.000000000000000000e+00	2.500000000000000000e+01
2.215296349525451660e+02	1.488651037216186523e+00	2.500000000000000000e+01	6.376531124114990234e-01	1.000000000000000000e+00	9.000000000000000000e+00	3.000000000000000000e+00	2.500000000000000000e+01
2.292452058792114258e+02	1.488197088241577148e+00	2.600000000000000000e+01	5.316488742828369141e-01	1.000000000000000000e+00	9.000000000000000000e+00	4.000000000000000000e+00	2.500000000000000000e+01
2.382782568931579590e+02	1.486613988876342773e+00	2.700000000000000000e+01	6.995689868927001953e-01	1.000000000000000000e+00	9.000000000000000000e+00	5.000000000000000000e+00	2.500000000000000000e+01
2.469764399528503418e+02	1.488255977630615234e+00	2.800000000000000000e+01	5.212938785552978516e-01	0.000000000000000000e+00	9.000000000000000000e+00	6.000000000000000000e+00	2.500000000000000000e+01
2.563250918388366699e+02	1.488889217376708984e+00	2.900000000000000000e+01	5.179588794708251953e-01	0.000000000000000000e+00	9.000000000000000000e+00	7.000000000000000000e+00	2.500000000000000000e+01
2.643898570537567139e+02	1.488796949386596680e+00	3.000000000000000000e+01	5.050778388977050781e-01	0.000000000000000000e+00	9.000000000000000000e+00	8.000000000000000000e+00	2.500000000000000000e+01
2.727224659919738770e+02	1.500154972076416016e+00	3.100000000000000000e+01	6.531589031219482422e-01	0.000000000000000000e+00	8.000000000000000000e+00	0.000000000000000000e+00	2.600000000000000000e+01
2.822047238349914551e+02	1.499788999557495117e+00	3.200000000000000000e+01	5.078911781311035156e-01	0.000000000000000000e+00	8.000000000000000000e+00	1.000000000000000000e+00	2.600000000000000000e+01
2.920526978969573975e+02	1.489457130432128906e+00	3.300000000000000000e+01	6.223468780517578125e-01	0.000000000000000000e+00	8.000000000000000000e+00	2.000000000000000000e+00	2.600000000000000000e+01
3.001691029071807861e+02	1.499788999557495117e+00	3.400000000000000000e+01	5.918750762939453125e-01	0.000000000000000000e+00	8.000000000000000000e+00	3.000000000000000000e+00	2.600000000000000000e+01
3.078343858718872070e+02	1.499752998352050781e+00	3.500000000000000000e+01	nan	nan	8.000000000000000000e+00	4.000000000000000000e+00	2.600000000000000000e+01
3.163498558998107910e+02	1.499505043029785156e+00	3.600000000000000000e+01	4.435989856719970703e-01	1.000000000000000000e+00	8.000000000000000000e+00	5.000000000000000000e+00	2.600000000000000000e+01
3.252478559017181396e+02	1.488687992095947266e+00	3.700000000000000000e+01	6.913728713989257812e-01	1.000000000000000000e+00	8.000000000000000000e+00	6.000000000000000000e+00	2.600000000000000000e+01
3.329638118743896484e+02	1.499606132507324219e+00	3.800000000000000000e+01	5.232069492340087891e-01	1.000000000000000000e+00	8.000000000000000000e+00	7.000000000000000000e+00	2.600000000000000000e+01
3.413126659393310547e+02	1.488198041915893555e+00	3.900000000000000000e+01	6.122610569000244141e-01	0.000000000000000000e+00	7.000000000000000000e+00	0.000000000000000000e+00	2.700000000000000000e+01
3.498451318740844727e+02	1.488322973251342773e+00	4.000000000000000000e+01	5.571811199188232422e-01	0.000000000000000000e+00	7.000000000000000000e+00	1.000000000000000000e+00	2.700000000000000000e+01
3.593268208503723145e+02	1.500509023666381836e+00	4.100000000000000000e+01	nan	nan	7.000000000000000000e+00	2.000000000000000000e+00	2.700000000000000000e+01
3.691921339035034180e+02	1.488142013549804688e+00	4.200000000000000000e+01	4.658899307250976562e-01	0.000000000000000000e+00	7.000000000000000000e+00	3.000000000000000000e+00	2.700000000000000000e+01
3.774745869636535645e+02	1.488177061080932617e+00	4.300000000000000000e+01	5.889620780944824219e-01	1.000000000000000000e+00	7.000000000000000000e+00	4.000000000000000000e+00	2.700000000000000000e+01
3.874731328487396240e+02	1.488637208938598633e+00	4.400000000000000000e+01	5.953068733215332031e-01	1.000000000000000000e+00	7.000000000000000000e+00	5.000000000000000000e+00	2.700000000000000000e+01
3.967052860260009766e+02	1.488510847091674805e+00	4.500000000000000000e+01	5.248579978942871094e-01	1.000000000000000000e+00	7.000000000000000000e+00	6.000000000000000000e+00	2.700000000000000000e+01
4.068542468547821045e+02	1.487452983856201172e+00	4.600000000000000000e+01	6.977150440216064453e-01	0.000000000000000000e+00	6.000000000000000000e+00	0.000000000000000000e+00	2.800000000000000000e+01
4.157693049907684326e+02	1.487999916076660156e+00	4.700000000000000000e+01	6.302759647369384766e-01	0.000000000000000000e+00	6.000000000000000000e+00	1.000000000000000000e+00	2.800000000000000000e+01
4.269008169174194336e+02	1.488641023635864258e+00	4.800000000000000000e+01	4.653978347778320312e-01	1.000000000000000000e+00	6.000000000000000000e+00	2.000000000000000000e+00	2.800000000000000000e+01
4.346825368404388428e+02	1.500042200088500977e+00	4.900000000000000000e+01	4.695580005645751953e-01	1.000000000000000000e+00	6.000000000000000000e+00	3.000000000000000000e+00	2.800000000000000000e+01
4.445659470558166504e+02	1.498458862304687500e+00	5.000000000000000000e+01	5.738389492034912109e-01	1.000000000000000000e+00	6.000000000000000000e+00	4.000000000000000000e+00	2.800000000000000000e+01
4.526139268875122070e+02	1.499922037124633789e+00	5.100000000000000000e+01	4.818148612976074219e-01	1.000000000000000000e+00	6.000000000000000000e+00	5.000000000000000000e+00	2.800000000000000000e+01
4.602959029674530029e+02	1.488121986389160156e+00	5.200000000000000000e+01	4.805140495300292969e-01	0.000000000000000000e+00	1.200000000000000000e+01	0.000000000000000000e+00	2.900000000000000000e+01
4.694946818351745605e+02	1.499954223632812500e+00	5.300000000000000000e+01	7.172942161560058594e-01	1.000000000000000000e+00	1.200000000000000000e+01	1.000000000000000000e+00	2.900000000000000000e+01
4.797931728363037109e+02	1.488231182098388672e+00	5.400000000000000000e+01	6.215670108795166016e-01	1.000000000000000000e+00	1.200000000000000000e+01	2.000000000000000000e+00	2.900000000000000000e+01
4.879424719810485840e+02	1.488358020782470703e+00	5.500000000000000000e+01	5.779979228973388672e-01	1.000000000000000000e+00	1.200000000000000000e+01	3.000000000000000000e+00	2.900000000000000000e+01
4.987740378379821777e+02	1.487732172012329102e+00	5.600000000000000000e+01	5.842142105102539062e-01	0.000000000000000000e+00	1.200000000000000000e+01	4.000000000000000000e+00	2.900000000000000000e+01
5.068397920131683350e+02	1.487819910049438477e+00	5.700000000000000000e+01	4.802579879760742188e-01	0.000000000000000000e+00	1.200000000000000000e+01	5.000000000000000000e+00	2.900000000000000000e+01
5.145557599067687988e+02	1.499488115310668945e+00	5.800000000000000000e+01	5.581810474395751953e-01	1.000000000000000000e+00	1.200000000000000000e+01	6.000000000000000000e+00	2.900000000000000000e+01
5.253701150417327881e+02	1.499845981597900391e+00	5.900000000000000000e+01	6.072361469268798828e-01	1.000000000000000000e+00	1.200000000000000000e+01	7.000000000000000000e+00	2.900000000000000000e+01
