reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,button_press_onset,stim_onset,session_n,run_n
7.0,790.0,8520.0,0.0,0.0,0.0,82.0,0.32002067565917963,0.015633821487426754,5,1
7.0,790.0,8520.0,1.0,1.0,0.0,82.0,8.970483779907225,8.381236791610716,5,1
7.0,790.0,8520.0,2.0,2.0,0.0,82.0,16.85960078239441,16.413537979125977,5,1
7.0,790.0,8520.0,3.0,3.0,0.0,76.0,27.601083040237423,27.111960887908932,5,1
7.0,790.0,8520.0,4.0,4.0,0.0,82.0,38.52656078338623,38.010127782821655,5,1
7.0,790.0,8520.0,5.0,5.0,0.0,76.0,48.30633878707885,47.7917878627777,5,1
7.0,790.0,8520.0,6.0,6.0,0.0,76.0,57.89290189743042,57.424110889434814,5,1
7.0,790.0,8520.0,7.0,7.0,0.0,76.0,65.84376502037048,65.30611801147461,5,1
7.0,790.0,8520.0,8.0,8.0,0.0,76.0,73.7112967967987,73.22165894508362,5,1
7.0,790.0,8520.0,9.0,9.0,0.0,82.0,81.37805986404419,80.87085485458374,5,1
7.0,790.0,8520.0,10.0,10.0,0.0,82.0,91.22474789619447,90.61931180953981,5,1
7.0,790.0,8520.0,11.0,11.0,0.0,82.0,98.97636198997498,98.46820998191833,5,1
7.0,790.0,8520.0,12.0,12.0,0.0,76.0,107.53402781486511,107.01662278175354,5,1
7.0,790.0,8520.0,13.0,13.0,0.0,76.0,116.58694672584532,116.04865694046019,5,1
7.0,790.0,8520.0,14.0,14.0,0.0,82.0,126.4374496936798,125.91402888298033,5,1
7.0,790.0,8520.0,15.0,15.0,0.0,82.0,134.77300500869748,134.2464778423309,5,1
7.0,790.0,8520.0,16.0,16.0,0.0,82.0,145.06280565261838,144.57767081260678,5,1
7.0,790.0,8520.0,17.0,17.0,0.0,76.0,153.30048394203186,152.75978088378906,5,1
7.0,790.0,8520.0,18.0,18.0,0.0,76.0,164.61091876029965,164.0748789310455,5,1
7.0,790.0,8520.0,19.0,19.0,0.0,82.0,172.90757083892822,172.43974089622498,5,1
7.0,790.0,8520.0,20.0,20.0,0.0,76.0,181.1316518783569,180.5895628929138,5,1
