reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,button_press_onset,stim_onset,session_n,run_n
7.0,790.0,8520.0,0.0,18.0,7.0,82.0,0.3415038585662842,0.01642799377441406,5,3
7.0,790.0,8520.0,1.0,19.0,7.0,76.0,8.914291143417357,8.381104946136473,5,3
7.0,790.0,8520.0,2.0,20.0,7.0,82.0,16.96794295310974,16.41333794593811,5,3
7.0,790.0,8520.0,3.0,21.0,7.0,82.0,27.580569028854367,27.11157894134521,5,3
7.0,790.0,8520.0,4.0,22.0,7.0,82.0,38.57619404792785,38.010333061218255,5,3
7.0,790.0,8520.0,5.0,23.0,7.0,82.0,48.361608028411865,47.792118072509766,5,3
7.0,790.0,8520.0,6.0,24.0,7.0,82.0,57.95945310592651,57.42371010780334,5,3
7.0,790.0,8520.0,7.0,25.0,7.0,82.0,65.86198997497559,65.3060040473938,5,3
7.0,790.0,8520.0,8.0,26.0,7.0,76.0,73.68981099128725,73.22122597694398,5,3
7.0,790.0,8520.0,9.0,27.0,7.0,76.0,81.37672400474547,80.87043499946593,5,3
7.0,790.0,8520.0,10.0,28.0,7.0,76.0,91.19024991989134,90.61843895912169,5,3
7.0,790.0,8520.0,11.0,0.0,8.0,76.0,98.99205398559572,98.46766209602357,5,3
7.0,790.0,8520.0,12.0,1.0,8.0,82.0,107.67752218246459,107.01657414436339,5,3
7.0,790.0,8520.0,13.0,2.0,8.0,76.0,116.60226416587828,116.04841113090514,5,3
7.0,790.0,8520.0,14.0,3.0,8.0,82.0,126.38709998130798,125.91353297233582,5,3
7.0,790.0,8520.0,15.0,4.0,8.0,82.0,134.90321707725525,134.24564409255981,5,3
7.0,790.0,8520.0,16.0,5.0,8.0,76.0,145.10979509353635,144.5609300136566,5,3
7.0,790.0,8520.0,17.0,6.0,8.0,76.0,153.31885814666748,152.74374294281006,5,3
7.0,790.0,8520.0,18.0,7.0,8.0,82.0,164.57146215438846,164.05825901031497,5,3
7.0,790.0,8520.0,19.0,8.0,8.0,82.0,172.9231290817261,172.42372417449954,5,3
7.0,790.0,8520.0,20.0,9.0,8.0,82.0,181.08286499977112,180.59018111228943,5,3
7.0,790.0,8520.0,21.0,10.0,8.0,82.0,189.39168906211847,188.8546409606933,5,3
7.0,790.0,8520.0,22.0,11.0,8.0,76.0,197.19737410545352,196.6030299663544,5,3
7.0,790.0,8520.0,23.0,12.0,8.0,82.0,204.86566591262815,204.38606500625608,5,3
7.0,790.0,8520.0,24.0,13.0,8.0,76.0,213.50487804412842,213.0344979763031,5,3
7.0,790.0,8520.0,25.0,14.0,8.0,76.0,222.34460020065308,221.78353905677795,5,3
7.0,790.0,8520.0,26.0,15.0,8.0,82.0,230.05540084838864,229.515820980072,5,3
7.0,790.0,8520.0,27.0,16.0,8.0,76.0,239.11520791053775,238.56437206268313,5,3
7.0,790.0,8520.0,28.0,17.0,8.0,82.0,247.86103487014773,247.28001499176028,5,3
7.0,790.0,8520.0,29.0,18.0,8.0,82.0,257.14862990379333,256.64518308639526,5,3
7.0,790.0,8520.0,30.0,19.0,8.0,76.0,265.27842617034906,264.7275531291961,5,3
