reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,onset,session_n,run_n
1.0,860.0,6520.0,0.0,9.0,6.0,82.0,0.4799568653106689,6,3
1.0,860.0,6520.0,1.0,10.0,6.0,82.0,11.712292671203615,6,3
1.0,860.0,6520.0,2.0,11.0,6.0,76.0,19.200173854827884,6,3
1.0,860.0,6520.0,3.0,12.0,6.0,82.0,26.79486894607544,6,3
1.0,860.0,6520.0,4.0,13.0,6.0,76.0,33.49294400215149,6,3
1.0,860.0,6520.0,5.0,14.0,6.0,82.0,43.18554496765137,6,3
1.0,860.0,6520.0,6.0,15.0,6.0,82.0,56.11414289474487,6,3
1.0,860.0,6520.0,7.0,16.0,6.0,76.0,65.21376991271971,6,3
1.0,860.0,6520.0,8.0,17.0,6.0,82.0,72.22552394866943,6,3
1.0,860.0,6520.0,9.0,0.0,7.0,76.0,84.59320187568663,6,3
1.0,860.0,6520.0,10.0,1.0,7.0,76.0,98.00684881210327,6,3
1.0,860.0,6520.0,11.0,2.0,7.0,76.0,107.69137597084045,6,3
1.0,860.0,6520.0,12.0,3.0,7.0,76.0,114.00547289848326,6,3
1.0,860.0,6520.0,13.0,4.0,7.0,76.0,124.79390001296996,6,3
1.0,860.0,6520.0,14.0,5.0,7.0,82.0,131.67688083648682,6,3
1.0,860.0,6520.0,15.0,6.0,7.0,76.0,137.60945105552673,6,3
1.0,860.0,6520.0,16.0,7.0,7.0,76.0,149.50918984413144,6,3
1.0,860.0,6520.0,17.0,8.0,7.0,76.0,157.52789807319638,6,3
1.0,860.0,6520.0,18.0,9.0,7.0,82.0,165.2387897968292,6,3
1.0,860.0,6520.0,19.0,10.0,7.0,82.0,172.56439399719238,6,3
1.0,860.0,6520.0,20.0,11.0,7.0,76.0,178.0563459396362,6,3
1.0,860.0,6520.0,21.0,12.0,7.0,82.0,190.6779580116272,6,3
1.0,860.0,6520.0,22.0,13.0,7.0,82.0,201.3117561340332,6,3
1.0,860.0,6520.0,23.0,14.0,7.0,82.0,218.7401008605957,6,3
1.0,860.0,6520.0,24.0,15.0,7.0,82.0,225.62214899063108,6,3
1.0,860.0,6520.0,25.0,16.0,7.0,82.0,233.48499202728271,6,3
1.0,860.0,6520.0,26.0,17.0,7.0,82.0,240.46566581726074,6,3
1.0,860.0,6520.0,27.0,0.0,8.0,76.0,246.16250586509707,6,3
1.0,860.0,6520.0,28.0,1.0,8.0,76.0,252.23325490951538,6,3
1.0,860.0,6520.0,29.0,2.0,8.0,82.0,265.1960129737854,6,3
1.0,860.0,6520.0,30.0,3.0,8.0,82.0,280.623322725296,6,3
1.0,860.0,6520.0,31.0,4.0,8.0,82.0,286.31606101989746,6,3
1.0,860.0,6520.0,32.0,5.0,8.0,82.0,291.89596390724176,6,3
1.0,860.0,6520.0,33.0,6.0,8.0,82.0,300.5006630420685,6,3
1.0,860.0,6520.0,34.0,7.0,8.0,82.0,307.15355086326593,6,3
1.0,860.0,6520.0,35.0,8.0,8.0,82.0,313.30132484436035,6,3
1.0,860.0,6520.0,36.0,9.0,8.0,76.0,324.08115100860596,6,3
1.0,860.0,6520.0,37.0,10.0,8.0,82.0,334.963819026947,6,3
1.0,860.0,6520.0,38.0,11.0,8.0,76.0,340.81568980216974,6,3
1.0,860.0,6520.0,39.0,12.0,8.0,76.0,346.3606197834015,6,3
1.0,860.0,6520.0,40.0,13.0,8.0,82.0,353.080510854721,6,3
1.0,860.0,6520.0,41.0,14.0,8.0,76.0,361.2930889129638,6,3
1.0,860.0,6520.0,42.0,15.0,8.0,82.0,369.53181290626526,6,3
1.0,860.0,6520.0,43.0,16.0,8.0,82.0,375.7705538272858,6,3
1.0,860.0,6520.0,44.0,17.0,8.0,82.0,382.6954820156098,6,3
1.0,860.0,6520.0,45.0,18.0,8.0,76.0,390.4461908340454,6,3
1.0,860.0,6520.0,46.0,19.0,8.0,76.0,399.5828127861023,6,3
1.0,860.0,6520.0,47.0,20.0,8.0,82.0,406.1335589885711,6,3
1.0,860.0,6520.0,48.0,0.0,9.0,82.0,418.624370098114,6,3
1.0,860.0,6520.0,49.0,1.0,9.0,82.0,425.41000699996954,6,3
1.0,860.0,6520.0,50.0,2.0,9.0,82.0,436.98975515365606,6,3
1.0,860.0,6520.0,51.0,3.0,9.0,82.0,446.3934469223022,6,3
1.0,860.0,6520.0,52.0,4.0,9.0,76.0,455.31527590751654,6,3
1.0,860.0,6520.0,53.0,5.0,9.0,82.0,461.2898628711701,6,3
1.0,860.0,6520.0,54.0,6.0,9.0,76.0,470.2887599468232,6,3
1.0,860.0,6520.0,55.0,7.0,9.0,76.0,475.8044319152832,6,3
1.0,860.0,6520.0,56.0,8.0,9.0,76.0,482.0273561477661,6,3
1.0,860.0,6520.0,57.0,9.0,9.0,76.0,491.9622259140014,6,3
1.0,860.0,6520.0,58.0,10.0,9.0,82.0,498.67340302467346,6,3
1.0,860.0,6520.0,59.0,11.0,9.0,82.0,504.5968589782715,6,3
