onset	duration	trial_type	rt	accuracy	epoch_length	epoch_trial	epoch_number
1.609086990356445312e-02	1.491530179977416992e+00	0.000000000000000000e+00	4.495549201965332031e-01	0.000000000000000000e+00	3.100000000000000000e+01	2.200000000000000000e+01	1.400000000000000000e+01
8.356926918029785156e+00	1.499840974807739258e+00	1.000000000000000000e+00	4.665319919586181641e-01	1.000000000000000000e+00	3.100000000000000000e+01	2.300000000000000000e+01	1.400000000000000000e+01
1.638864707946777344e+01	1.492708921432495117e+00	2.000000000000000000e+00	4.176099300384521484e-01	1.000000000000000000e+00	3.100000000000000000e+01	2.400000000000000000e+01	1.400000000000000000e+01
2.718308687210083008e+01	1.499781131744384766e+00	3.000000000000000000e+00	5.368270874023437500e-01	1.000000000000000000e+00	3.100000000000000000e+01	2.500000000000000000e+01	1.400000000000000000e+01
3.808203101158142090e+01	1.500217914581298828e+00	4.000000000000000000e+00	4.286270141601562500e-01	1.000000000000000000e+00	3.100000000000000000e+01	2.600000000000000000e+01	1.400000000000000000e+01
4.784679794311523438e+01	1.500435113906860352e+00	5.000000000000000000e+00	4.665350914001464844e-01	0.000000000000000000e+00	3.100000000000000000e+01	2.700000000000000000e+01	1.400000000000000000e+01
5.747917294502258301e+01	1.491785049438476562e+00	6.000000000000000000e+00	6.318681240081787109e-01	0.000000000000000000e+00	3.100000000000000000e+01	2.800000000000000000e+01	1.400000000000000000e+01
6.534453892707824707e+01	1.491955995559692383e+00	7.000000000000000000e+00	4.652910232543945312e-01	1.000000000000000000e+00	3.100000000000000000e+01	2.900000000000000000e+01	1.400000000000000000e+01
7.324362206459045410e+01	1.500474929809570312e+00	8.000000000000000000e+00	4.119799137115478516e-01	1.000000000000000000e+00	3.100000000000000000e+01	3.000000000000000000e+01	1.400000000000000000e+01
8.089208006858825684e+01	1.491559028625488281e+00	9.000000000000000000e+00	3.793489933013916016e-01	1.000000000000000000e+00	2.700000000000000000e+01	0.000000000000000000e+00	1.500000000000000000e+01
9.062377691268920898e+01	1.500648021697998047e+00	1.000000000000000000e+01	5.552630424499511719e-01	0.000000000000000000e+00	2.700000000000000000e+01	1.000000000000000000e+00	1.500000000000000000e+01
9.845612287521362305e+01	1.499859094619750977e+00	1.100000000000000000e+01	4.566910266876220703e-01	1.000000000000000000e+00	2.700000000000000000e+01	2.000000000000000000e+00	1.500000000000000000e+01
