trial, subj_id, LR_choice, reward,cumulative_reward, rt, total_trial_time, iti,id_choice, id_solution, id_choice_acc, cum_acc, stim_onset, stim_offset, abs_response_time
0.000000000000000000e+00,7.900000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.010000000000000000e+02,6.636590957641601562e-01,1.501182794570922852e+00,1.181068794040355918e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.497100830078125000e-02,1.508175134658813477e+00,6.886329650878906250e-01
1.000000000000000000e+00,7.900000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.020000000000000000e+02,4.889750480651855469e-01,1.501170873641967773e+00,1.377328662335461917e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.716569185256958008e+00,4.207249164581298828e+00,3.205547094345092773e+00
2.000000000000000000e+00,7.900000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.030000000000000000e+02,6.481769084930419922e-01,1.501198053359985352e+00,1.279125922094756396e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.607319116592407227e+00,7.099174022674560547e+00,6.255498170852661133e+00
3.000000000000000000e+00,7.900000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.040000000000000000e+02,5.035738945007324219e-01,1.501179933547973633e+00,1.320768605671426510e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,8.406777143478393555e+00,9.899067163467407227e+00,8.910353183746337891e+00
4.000000000000000000e+00,7.900000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.050000000000000000e+02,4.606630802154541016e-01,1.501214981079101562e+00,1.167002676932835437e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.124857807159423828e+01,1.274019598960876465e+01,1.170924496650695801e+01
5.000000000000000000e+00,7.900000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.060000000000000000e+02,4.808778762817382812e-01,1.501188039779663086e+00,1.296745469739198464e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.393135213851928711e+01,1.542292213439941406e+01,1.441223216056823730e+01
6.000000000000000000e+00,7.900000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.070000000000000000e+02,4.977810382843017578e-01,1.501187086105346680e+00,1.186044280744417145e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.674744701385498047e+01,1.823916101455688477e+01,1.724522900581359863e+01
7.000000000000000000e+00,7.900000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.080000000000000000e+02,3.948171138763427734e-01,1.501116037368774414e+00,1.101935190706212486e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.943923997879028320e+01,2.093860101699829102e+01,1.983405804634094238e+01
8.000000000000000000e+00,7.900000000000000000e+02,8.200000000000000000e+01,0.000000000000000000e+00,5.080000000000000000e+02,7.132639884948730469e-01,1.501253843307495117e+00,1.168513845765563497e+00,1.090000000000000000e+02,1.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.206367802619934082e+01,2.355527305603027344e+01,2.277694296836853027e+01
9.000000000000000000e+00,7.900000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.090000000000000000e+02,4.876589775085449219e-01,1.501181840896606445e+00,1.078248669500383672e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.474615406990051270e+01,2.623745203018188477e+01,2.523381519317626953e+01
