trial, subj_id, LR_choice, reward,cumulative_reward, rt, total_trial_time, iti,id_choice, id_solution, id_choice_acc, cum_acc, stim_onset, stim_offset, abs_response_time
1.000000000000000000e+01,7.900000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.050000000000000000e+02,4.617960453033447266e-01,1.501084089279174805e+00,1.333837716558432307e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,9.090909090909090606e-01,3.262867212295532227e+01,3.412820911407470703e+01,3.309047007560729980e+01
1.100000000000000000e+01,7.900000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.060000000000000000e+02,4.573631286621093750e-01,1.501142978668212891e+00,1.294146963083536495e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,9.166666666666666297e-01,3.549602293968200684e+01,3.699488401412963867e+01,3.595338797569274902e+01
1.200000000000000000e+01,7.900000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.070000000000000000e+02,4.706330299377441406e-01,1.501116037368774414e+00,1.489180077311183403e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,9.230769230769231282e-01,3.831077003479003906e+01,3.981131005287170410e+01,3.878140401840209961e+01
1.300000000000000000e+01,7.900000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.080000000000000000e+02,6.350929737091064453e-01,1.501100063323974609e+00,1.479232853411839077e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,9.285714285714286031e-01,4.132807207107543945e+01,4.282721090316772461e+01,4.196316695213317871e+01
1.400000000000000000e+01,7.900000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.090000000000000000e+02,4.713728427886962891e-01,1.501204013824462891e+00,1.000343041119078569e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,9.333333333333333481e-01,4.432666802406311035e+01,4.582745790481567383e+01,4.479804205894470215e+01
1.500000000000000000e+01,7.900000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.100000000000000000e+02,6.743509769439697266e-01,1.501163005828857422e+00,1.095353137046526371e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,9.375000000000000000e-01,4.686065292358398438e+01,4.836000800132751465e+01,4.753500604629516602e+01
1.600000000000000000e+01,7.900000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.110000000000000000e+02,6.350049972534179688e-01,1.500496149063110352e+00,1.167303333834268431e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,9.411764705882352811e-01,4.949307107925415039e+01,5.097575306892395020e+01,5.012808012962341309e+01
1.700000000000000000e+01,7.900000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.120000000000000000e+02,6.161789894104003906e-01,1.501150131225585938e+00,1.456843457199020087e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,9.444444444444444198e-01,5.217676997184753418e+01,5.367592906951904297e+01,5.279295110702514648e+01
1.800000000000000000e+01,7.900000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.130000000000000000e+02,4.492549896240234375e-01,1.501113891601562500e+00,1.348729976232036165e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,9.473684210526315264e-01,5.515859794616699219e+01,5.665884089469909668e+01,5.560785412788391113e+01
1.900000000000000000e+01,7.900000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.140000000000000000e+02,5.754930973052978516e-01,1.501201152801513672e+00,1.353661771659707913e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,9.499999999999999556e-01,5.804131293296813965e+01,5.954148197174072266e+01,5.861680698394775391e+01
