trial, subj_id, LR_choice, reward,cumulative_reward, rt, total_trial_time, iti,id_choice, id_solution, id_choice_acc, cum_acc, stim_onset, stim_offset, abs_response_time
0.000000000000000000e+00,8.600000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.010000000000000000e+02,6.854619160003494471e-01,1.500199846021132544e+00,1.055610289068150909e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.651906599407084286e-02,1.516851777007104829e+00,7.219840280013158917e-01
1.000000000000000000e+00,8.600000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.020000000000000000e+02,4.479036499978974462e-01,1.501338091009529307e+00,1.086958808164695700e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.617045759019674733e+00,4.099642075016163290e+00,3.064951299020322040e+00
2.000000000000000000e+00,8.600000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.030000000000000000e+02,4.189867920067626983e-01,1.501261344004888088e+00,1.006524697132940904e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.233384396997280419e+00,6.716592180018778890e+00,5.652374243014492095e+00
3.000000000000000000e+00,8.600000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.040000000000000000e+02,4.209201569901779294e-01,1.501438390987459570e+00,1.100263588709899931e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,7.768167419999372214e+00,9.249862589000258595e+00,8.189093377994140610e+00
4.000000000000000000e+00,8.600000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.050000000000000000e+02,5.109366000106092542e-01,1.501293387002078816e+00,1.322997332258937897e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.039983261699671857e+01,1.188316094700712711e+01,1.091077600800781511e+01
5.000000000000000000e+00,8.600000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.060000000000000000e+02,5.020198950078338385e-01,1.500581704982323572e+00,1.304326411338615932e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.324982894101412967e+01,1.473317382001550868e+01,1.375185253901872784e+01
6.000000000000000000e+00,8.600000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.070000000000000000e+02,4.375186400138773024e-01,1.501310505991568789e+00,1.395479135115802460e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.608310051000444219e+01,1.756639073800761253e+01,1.652062355601810850e+01
7.000000000000000000e+00,8.600000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.080000000000000000e+02,4.961563890101388097e-01,1.501359190006041899e+00,1.459942711593292586e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.901647986599709839e+01,2.049946442301734351e+01,1.951263958500931039e+01
8.000000000000000000e+00,8.600000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.090000000000000000e+02,5.170689789811149240e-01,1.501336521992925555e+00,1.492939855960150108e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.201646920299390331e+01,2.349961168301524594e+01,2.253354437300004065e+01
9.000000000000000000e+00,8.600000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.100000000000000000e+02,4.516966670053079724e-01,1.501163849985459819e+00,1.307051865463549678e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.504960541700711474e+01,2.653280940101831220e+01,2.550130545199499466e+01
1.000000000000000000e+01,8.600000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.110000000000000000e+02,4.307308889983687550e-01,1.500294508994556963e+00,1.438844892989838087e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.786846730901743285e+01,2.936642655701143667e+01,2.829920127202058211e+01
1.100000000000000000e+01,8.600000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.120000000000000000e+02,4.883592129917815328e-01,1.501225723011884838e+00,1.100191396376206443e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.084963669200078584e+01,3.233300473299459554e+01,3.133799921799800359e+01
1.200000000000000000e+01,8.600000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.130000000000000000e+02,4.141060489928349853e-01,1.500917950004804879e+00,1.174526694155118900e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.346693800800130703e+01,3.496617447401513346e+01,3.388104724301956594e+01
1.300000000000000000e+01,8.600000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.140000000000000000e+02,6.501895730034448206e-01,1.500717179005732760e+00,1.072369456274756327e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.618274194499826990e+01,3.766476604799390770e+01,3.683293610601685941e+01
1.400000000000000000e+01,8.600000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.150000000000000000e+02,5.740281059988774359e-01,1.501363516988931224e+00,1.347711036650752314e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.878286606501205824e+01,4.026598509799805470e+01,3.935689996700966731e+01
1.500000000000000000e+01,8.600000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.160000000000000000e+02,4.552010869956575334e-01,1.501302507007494569e+00,1.491290938775300168e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,4.165050598999368958e+01,4.314960291501483880e+01,4.210571020800853148e+01
1.600000000000000000e+01,8.600000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.170000000000000000e+02,5.616184009995777160e-01,1.501261666009668261e+00,1.442997940917049027e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,4.468702746400958858e+01,4.618252893901080824e+01,4.524864945799345151e+01
1.700000000000000000e+01,8.600000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.180000000000000000e+02,4.905398990085814148e-01,1.501327618985669687e+00,1.047826291967364876e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,4.766707396300625987e+01,4.916608054999960586e+01,4.815761974200722761e+01
1.800000000000000000e+01,8.600000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.190000000000000000e+02,4.395040310046169907e-01,1.500121593999210745e+00,1.452614236476468479e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.025014261199976318e+01,5.175017773100989871e+01,5.068964965699706227e+01
1.900000000000000000e+01,8.600000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.200000000000000000e+02,5.033190019894391298e-01,1.501365303993225098e+00,1.494601988782480850e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.323284854000667110e+01,5.473256065801251680e+01,5.373617107901372947e+01
