trial, subj_id, LR_choice, reward,cumulative_reward, rt, total_trial_time, iti,id_choice, id_solution, id_choice_acc, cum_acc, stim_onset, stim_offset, abs_response_time
0.000000000000000000e+00,8.600000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.010000000000000000e+02,4.582040599925676361e-01,1.500553738005692139e+00,1.270693161484131029e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.232764999847859144e-02,1.515422696989844553e+00,4.905336329975398257e-01
1.000000000000000000e+00,8.600000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.020000000000000000e+02,4.925228249921929091e-01,1.501345805998425931e+00,1.174006368585297500e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.818095905997324735e+00,4.315339863998815417e+00,3.310620289994403720e+00
2.000000000000000000e+00,8.600000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.030000000000000000e+02,5.888149509992217645e-01,1.500600832005147822e+00,1.282854514541976299e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.532393866989878006e+00,7.015358320000814274e+00,6.121211464997031726e+00
3.000000000000000000e+00,8.600000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.040000000000000000e+02,5.360849990101996809e-01,1.500728116006939672e+00,1.064534805181446941e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,8.348917279989109375e+00,9.832103401990025304e+00,8.885005503994761966e+00
4.000000000000000000e+00,8.600000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.050000000000000000e+02,7.049888129986356944e-01,1.500257285995758139e+00,1.414720627430317679e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.094888601299317088e+01,1.243195552799443249e+01,1.165388110200001393e+01
5.000000000000000000e+00,8.600000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.060000000000000000e+02,4.320486679935129359e-01,1.500280556007055566e+00,1.089714865591612236e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.389844221199746244e+01,1.538171051099197939e+01,1.433049184999254066e+01
6.000000000000000000e+00,8.600000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.070000000000000000e+02,4.928451099985977635e-01,1.500438761999248527e+00,1.131929543810958005e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.651527212199289352e+01,1.799842941699898802e+01,1.700811790899024345e+01
7.000000000000000000e+00,8.600000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.080000000000000000e+02,4.603436890029115602e-01,1.500280881999060512e+00,1.014702408131700873e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.918160856499162037e+01,2.066554178099613637e+01,1.964195348399516661e+01
8.000000000000000000e+00,8.600000000000000000e+02,8.200000000000000000e+01,1.000000000000000000e+00,5.090000000000000000e+02,4.423863199917832389e-01,1.501306543010286987e+00,1.270880956429198960e+00,1.020000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.173218872500001453e+01,2.321500152299995534e+01,2.217457823798758909e+01
9.000000000000000000e+00,8.600000000000000000e+02,8.200000000000000000e+01,0.000000000000000000e+00,5.090000000000000000e+02,5.255897809984162450e-01,1.500291747986921109e+00,1.488301498097845510e+00,1.090000000000000000e+02,1.020000000000000000e+02,0.000000000000000000e+00,9.000000000000000222e-01,2.453195205298834480e+01,2.601504366598965134e+01,2.505754305799200665e+01
