reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,onset,session_n,run_n
0.0,813.0,6510.0,0.0,4.0,9.0,76.0,0.5165243148803711,7,2
0.0,813.0,6510.0,1.0,5.0,9.0,76.0,8.912406921386719,7,2
0.0,813.0,6510.0,2.0,6.0,9.0,82.0,16.848884105682373,7,2
0.0,813.0,6510.0,3.0,7.0,9.0,82.0,27.539590120315555,7,2
0.0,813.0,6510.0,4.0,8.0,9.0,82.0,38.66627407073974,7,2
0.0,813.0,6510.0,5.0,9.0,9.0,76.0,48.233949184417725,7,2
0.0,813.0,6510.0,6.0,10.0,9.0,82.0,57.94554400444032,7,2
0.0,813.0,6510.0,7.0,11.0,9.0,82.0,65.71027898788452,7,2
0.0,813.0,6510.0,8.0,0.0,10.0,76.0,73.66011309623718,7,2
0.0,813.0,6510.0,9.0,1.0,10.0,82.0,81.32789397239686,7,2
0.0,813.0,6510.0,10.0,2.0,10.0,82.0,91.1234731674194,7,2
0.0,813.0,6510.0,11.0,3.0,10.0,82.0,98.89004397392273,7,2
0.0,813.0,6510.0,12.0,4.0,10.0,76.0,107.55876398086548,7,2
0.0,813.0,6510.0,13.0,5.0,10.0,82.0,116.5127031803131,7,2
0.0,813.0,6510.0,14.0,6.0,10.0,76.0,126.41727519035338,7,2
0.0,813.0,6510.0,15.0,7.0,10.0,76.0,134.8340060710907,7,2
0.0,813.0,6510.0,16.0,8.0,10.0,82.0,145.04759836196902,7,2
0.0,813.0,6510.0,17.0,9.0,10.0,76.0,153.36752009391785,7,2
0.0,813.0,6510.0,18.0,10.0,10.0,82.0,164.46212887763977,7,2
0.0,813.0,6510.0,19.0,11.0,10.0,76.0,172.99373722076416,7,2
0.0,813.0,6510.0,20.0,0.0,11.0,76.0,181.0654861927032,7,2
0.0,813.0,6510.0,21.0,1.0,11.0,82.0,189.29117226600644,7,2
0.0,813.0,6510.0,22.0,2.0,11.0,76.0,197.1460120677948,7,2
0.0,813.0,6510.0,23.0,3.0,11.0,82.0,204.92479300498962,7,2
0.0,813.0,6510.0,24.0,4.0,11.0,82.0,213.37840890884397,7,2
0.0,813.0,6510.0,25.0,5.0,11.0,82.0,222.20215320587158,7,2
0.0,813.0,6510.0,26.0,6.0,11.0,76.0,229.93587493896484,7,2
0.0,813.0,6510.0,27.0,7.0,11.0,76.0,238.93851709365848,7,2
0.0,813.0,6510.0,28.0,8.0,11.0,76.0,247.74318218231204,7,2
0.0,813.0,6510.0,29.0,9.0,11.0,82.0,256.99906921386724,7,2
0.0,813.0,6510.0,30.0,10.0,11.0,82.0,265.15980029106134,7,2
0.0,813.0,6510.0,31.0,11.0,11.0,82.0,273.4282991886139,7,2
0.0,813.0,6510.0,32.0,12.0,11.0,76.0,282.9150869846344,7,2
0.0,813.0,6510.0,33.0,13.0,11.0,82.0,292.85576105117804,7,2
0.0,813.0,6510.0,34.0,14.0,11.0,76.0,300.9185800552368,7,2
0.0,813.0,6510.0,35.0,0.0,12.0,82.0,308.6593468189239,7,2
0.0,813.0,6510.0,36.0,1.0,12.0,82.0,317.21929526329035,7,2
0.0,813.0,6510.0,37.0,2.0,12.0,82.0,325.9546802043915,7,2
0.0,813.0,6510.0,38.0,3.0,12.0,,,7,2
0.0,813.0,6510.0,39.0,4.0,12.0,82.0,342.1819820404053,7,2
0.0,813.0,6510.0,40.0,5.0,12.0,82.0,350.6948561668396,7,2
0.0,813.0,6510.0,41.0,6.0,12.0,82.0,360.12562108039856,7,2
0.0,813.0,6510.0,42.0,7.0,12.0,82.0,369.9382619857788,7,2
0.0,813.0,6510.0,43.0,8.0,12.0,76.0,378.33200240135193,7,2
0.0,813.0,6510.0,44.0,9.0,12.0,82.0,388.24677920341486,7,2
0.0,813.0,6510.0,45.0,10.0,12.0,76.0,397.665360212326,7,2
0.0,813.0,6510.0,46.0,0.0,13.0,82.0,407.6481349468231,7,2
0.0,813.0,6510.0,47.0,1.0,13.0,76.0,416.64958906173706,7,2
0.0,813.0,6510.0,48.0,2.0,13.0,76.0,427.9862630367279,7,2
0.0,813.0,6510.0,49.0,3.0,13.0,76.0,435.75390815734863,7,2
0.0,813.0,6510.0,50.0,4.0,13.0,82.0,445.4088113307952,7,2
0.0,813.0,6510.0,51.0,5.0,13.0,76.0,453.55467915534973,7,2
0.0,813.0,6510.0,52.0,6.0,13.0,76.0,461.315190076828,7,2
0.0,813.0,6510.0,53.0,7.0,13.0,76.0,470.5700509548187,7,2
0.0,813.0,6510.0,54.0,0.0,14.0,82.0,480.62668228149414,7,2
0.0,813.0,6510.0,55.0,1.0,14.0,76.0,489.12527728080744,7,2
0.0,813.0,6510.0,56.0,2.0,14.0,,,7,2
0.0,813.0,6510.0,57.0,3.0,14.0,82.0,507.93069028854376,7,2
0.0,813.0,6510.0,58.0,4.0,14.0,76.0,515.4553463459015,7,2
0.0,813.0,6510.0,59.0,5.0,14.0,76.0,526.3840281963348,7,2
