reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,onset,session_n,run_n
0.0,813.0,6510.0,0.0,0.0,0.0,76.0,0.5405249595642091,7,1
0.0,813.0,6510.0,1.0,1.0,0.0,76.0,8.811398983001709,7,1
0.0,813.0,6510.0,2.0,2.0,0.0,76.0,16.865169763565063,7,1
0.0,813.0,6510.0,3.0,3.0,0.0,76.0,27.515717983245846,7,1
0.0,813.0,6510.0,4.0,4.0,0.0,76.0,38.36022782325744,7,1
0.0,813.0,6510.0,5.0,5.0,0.0,76.0,48.19090986251831,7,1
0.0,813.0,6510.0,6.0,6.0,0.0,82.0,57.93274188041687,7,1
0.0,813.0,6510.0,7.0,7.0,0.0,82.0,65.82445883750916,7,1
0.0,813.0,6510.0,8.0,8.0,0.0,82.0,73.61510610580444,7,1
0.0,813.0,6510.0,9.0,9.0,0.0,82.0,81.3319082260132,7,1
0.0,813.0,6510.0,10.0,10.0,0.0,82.0,91.02439379692078,7,1
0.0,813.0,6510.0,11.0,11.0,0.0,82.0,98.92238211631776,7,1
0.0,813.0,6510.0,12.0,0.0,1.0,82.0,107.44388604164124,7,1
0.0,813.0,6510.0,13.0,1.0,1.0,82.0,116.5557210445404,7,1
0.0,813.0,6510.0,14.0,2.0,1.0,76.0,126.39535593986508,7,1
0.0,813.0,6510.0,15.0,3.0,1.0,76.0,134.65418791770932,7,1
0.0,813.0,6510.0,16.0,0.0,2.0,82.0,144.94559311866763,7,1
0.0,813.0,6510.0,17.0,1.0,2.0,76.0,153.15543293952942,7,1
0.0,813.0,6510.0,18.0,2.0,2.0,76.0,164.50331306457517,7,1
0.0,813.0,6510.0,19.0,3.0,2.0,82.0,172.80083394050598,7,1
0.0,813.0,6510.0,20.0,4.0,2.0,76.0,180.98059797286984,7,1
0.0,813.0,6510.0,21.0,5.0,2.0,82.0,189.20126795768735,7,1
0.0,813.0,6510.0,22.0,6.0,2.0,82.0,197.11503291130063,7,1
0.0,813.0,6510.0,23.0,7.0,2.0,82.0,204.73561906814572,7,1
0.0,813.0,6510.0,24.0,8.0,2.0,82.0,213.3945918083191,7,1
0.0,813.0,6510.0,25.0,9.0,2.0,82.0,222.29105997085574,7,1
0.0,813.0,6510.0,26.0,10.0,2.0,82.0,230.0089349746704,7,1
0.0,813.0,6510.0,27.0,11.0,2.0,82.0,238.92080283164978,7,1
0.0,813.0,6510.0,28.0,0.0,3.0,82.0,247.67052674293518,7,1
0.0,813.0,6510.0,29.0,1.0,3.0,82.0,257.0939099788666,7,1
0.0,813.0,6510.0,30.0,2.0,3.0,82.0,265.3459010124207,7,1
0.0,813.0,6510.0,31.0,3.0,3.0,76.0,273.6966898441315,7,1
0.0,813.0,6510.0,32.0,4.0,3.0,82.0,283.00344491004944,7,1
0.0,813.0,6510.0,33.0,5.0,3.0,82.0,292.7820076942444,7,1
0.0,813.0,6510.0,34.0,0.0,4.0,,,7,1
0.0,813.0,6510.0,35.0,1.0,4.0,82.0,308.512324810028,7,1
0.0,813.0,6510.0,36.0,2.0,4.0,76.0,317.195928812027,7,1
0.0,813.0,6510.0,37.0,3.0,4.0,82.0,326.0376777648926,7,1
0.0,813.0,6510.0,38.0,4.0,4.0,76.0,333.8826348781585,7,1
0.0,813.0,6510.0,39.0,0.0,5.0,82.0,342.1521561145783,7,1
0.0,813.0,6510.0,40.0,1.0,5.0,82.0,350.63005280494696,7,1
0.0,813.0,6510.0,41.0,2.0,5.0,82.0,360.20673012733454,7,1
0.0,813.0,6510.0,42.0,3.0,5.0,76.0,370.13638782501215,7,1
0.0,813.0,6510.0,43.0,4.0,5.0,82.0,378.29806280136114,7,1
0.0,813.0,6510.0,44.0,5.0,5.0,76.0,388.37676692008966,7,1
0.0,813.0,6510.0,45.0,6.0,5.0,82.0,397.51945209503174,7,1
0.0,813.0,6510.0,46.0,7.0,5.0,82.0,407.69289088249207,7,1
0.0,813.0,6510.0,47.0,0.0,6.0,82.0,416.74668097496027,7,1
0.0,813.0,6510.0,48.0,1.0,6.0,82.0,428.0312967300415,7,1
0.0,813.0,6510.0,49.0,2.0,6.0,82.0,435.5891768932342,7,1
0.0,813.0,6510.0,50.0,3.0,6.0,82.0,445.4138579368592,7,1
0.0,813.0,6510.0,51.0,4.0,6.0,82.0,453.4905941486358,7,1
0.0,813.0,6510.0,52.0,5.0,6.0,82.0,461.1634147167206,7,1
0.0,813.0,6510.0,53.0,6.0,6.0,82.0,470.52488398551947,7,1
0.0,813.0,6510.0,54.0,7.0,6.0,82.0,480.7755579948424,7,1
0.0,813.0,6510.0,55.0,8.0,6.0,82.0,488.8146147727966,7,1
0.0,813.0,6510.0,56.0,9.0,6.0,76.0,499.7900960445404,7,1
0.0,813.0,6510.0,57.0,10.0,6.0,76.0,507.7896780967713,7,1
0.0,813.0,6510.0,58.0,11.0,6.0,76.0,515.5234060287476,7,1
0.0,813.0,6510.0,59.0,0.0,7.0,82.0,526.4172279834747,7,1
