onset	duration	trial_type	rt	accuracy	epoch_length	epoch_trial	epoch_number
1.604413986206054688e-02	1.490684032440185547e+00	0.000000000000000000e+00	5.929429531097412109e-01	0.000000000000000000e+00	3.300000000000000000e+01	2.000000000000000000e+00	8.000000000000000000e+00
8.356355190277099609e+00	1.500559806823730469e+00	1.000000000000000000e+00	6.193327903747558594e-01	1.000000000000000000e+00	3.300000000000000000e+01	3.000000000000000000e+00	8.000000000000000000e+00
1.638863396644592285e+01	1.492004156112670898e+00	2.000000000000000000e+00	5.179150104522705078e-01	1.000000000000000000e+00	3.300000000000000000e+01	4.000000000000000000e+00	8.000000000000000000e+00
2.707011818885803223e+01	1.500309944152832031e+00	3.000000000000000000e+00	5.012040138244628906e-01	1.000000000000000000e+00	3.300000000000000000e+01	5.000000000000000000e+00	8.000000000000000000e+00
3.796873211860656738e+01	1.500115871429443359e+00	4.000000000000000000e+00	4.631741046905517578e-01	1.000000000000000000e+00	3.300000000000000000e+01	6.000000000000000000e+00	8.000000000000000000e+00
4.773400616645812988e+01	1.499989032745361328e+00	5.000000000000000000e+00	4.744570255279541016e-01	1.000000000000000000e+00	3.300000000000000000e+01	7.000000000000000000e+00	8.000000000000000000e+00
5.736555314064025879e+01	1.492699861526489258e+00	6.000000000000000000e+00	5.238039493560791016e-01	1.000000000000000000e+00	3.300000000000000000e+01	8.000000000000000000e+00	8.000000000000000000e+00
6.523226213455200195e+01	1.491459846496582031e+00	7.000000000000000000e+00	nan	nan	3.300000000000000000e+01	9.000000000000000000e+00	8.000000000000000000e+00
7.313091802597045898e+01	1.499869108200073242e+00	8.000000000000000000e+00	4.439768791198730469e-01	1.000000000000000000e+00	3.300000000000000000e+01	1.000000000000000000e+01	8.000000000000000000e+00
8.076237416267395020e+01	1.500530004501342773e+00	9.000000000000000000e+00	5.924499034881591797e-01	0.000000000000000000e+00	3.300000000000000000e+01	1.100000000000000000e+01	8.000000000000000000e+00
9.051136898994445801e+01	1.491429090499877930e+00	1.000000000000000000e+01	5.060880184173583984e-01	1.000000000000000000e+00	3.300000000000000000e+01	1.200000000000000000e+01	8.000000000000000000e+00
9.834323596954345703e+01	1.492921113967895508e+00	1.100000000000000000e+01	5.991759300231933594e-01	1.000000000000000000e+00	3.300000000000000000e+01	1.300000000000000000e+01	8.000000000000000000e+00
