reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,onset,session_n,run_n
0.0,790.0,6510.0,0.0,0.0,33.0,82.0,0.32412672042846685,6,5
0.0,790.0,6510.0,1.0,1.0,33.0,82.0,8.847018003463743,6,5
0.0,790.0,6510.0,2.0,2.0,33.0,82.0,16.811628103256222,6,5
0.0,790.0,6510.0,3.0,3.0,33.0,82.0,27.586472749710083,6,5
0.0,790.0,6510.0,4.0,4.0,33.0,76.0,38.452160120010376,6,5
0.0,790.0,6510.0,5.0,5.0,33.0,76.0,48.22173810005189,6,5
0.0,790.0,6510.0,6.0,6.0,33.0,76.0,57.88550591468812,6,5
0.0,790.0,6510.0,7.0,7.0,33.0,82.0,65.74528884887695,6,5
0.0,790.0,6510.0,8.0,8.0,33.0,76.0,73.64630603790283,6,5
0.0,790.0,6510.0,9.0,9.0,33.0,76.0,81.27079415321349,6,5
0.0,790.0,6510.0,10.0,0.0,34.0,76.0,91.02587294578552,6,5
0.0,790.0,6510.0,11.0,1.0,34.0,82.0,98.78944182395936,6,5
0.0,790.0,6510.0,12.0,2.0,34.0,76.0,107.42522883415221,6,5
0.0,790.0,6510.0,13.0,3.0,34.0,82.0,116.47112393379209,6,5
0.0,790.0,6510.0,14.0,4.0,34.0,76.0,126.29184865951538,6,5
0.0,790.0,6510.0,15.0,5.0,34.0,82.0,134.6206269264221,6,5
0.0,790.0,6510.0,16.0,6.0,34.0,82.0,144.90348482131955,6,5
0.0,790.0,6510.0,17.0,7.0,34.0,82.0,153.1329047679901,6,5
0.0,790.0,6510.0,18.0,8.0,34.0,82.0,164.43559980392456,6,5
0.0,790.0,6510.0,19.0,9.0,34.0,76.0,172.81563186645508,6,5
0.0,790.0,6510.0,20.0,10.0,34.0,76.0,181.05316281318662,6,5
0.0,790.0,6510.0,21.0,11.0,34.0,82.0,189.1779618263245,6,5
0.0,790.0,6510.0,22.0,0.0,35.0,82.0,196.89100694656375,6,5
0.0,790.0,6510.0,23.0,1.0,35.0,82.0,204.72185182571405,6,5
0.0,790.0,6510.0,24.0,2.0,35.0,82.0,213.31146097183228,6,5
0.0,790.0,6510.0,25.0,3.0,35.0,76.0,222.0841870307922,6,5
0.0,790.0,6510.0,26.0,4.0,35.0,76.0,229.86503100395205,6,5
0.0,790.0,6510.0,27.0,5.0,35.0,82.0,238.81673383712766,6,5
0.0,790.0,6510.0,28.0,6.0,35.0,76.0,247.5255799293518,6,5
0.0,790.0,6510.0,29.0,7.0,35.0,82.0,256.9101240634918,6,5
0.0,790.0,6510.0,30.0,8.0,35.0,76.0,264.99689507484436,6,5
0.0,790.0,6510.0,31.0,9.0,35.0,82.0,273.3788540363312,6,5
0.0,790.0,6510.0,32.0,10.0,35.0,76.0,282.8055510520935,6,5
0.0,790.0,6510.0,33.0,11.0,35.0,76.0,292.7273938655853,6,5
0.0,790.0,6510.0,34.0,12.0,35.0,82.0,300.83224701881403,6,5
0.0,790.0,6510.0,35.0,0.0,36.0,82.0,308.45087599754333,6,5
0.0,790.0,6510.0,36.0,1.0,36.0,76.0,316.93160772323614,6,5
0.0,790.0,6510.0,37.0,2.0,36.0,82.0,325.80334115028376,6,5
0.0,790.0,6510.0,38.0,3.0,36.0,76.0,333.5481860637664,6,5
0.0,790.0,6510.0,39.0,4.0,36.0,82.0,341.8682160377502,6,5
0.0,790.0,6510.0,40.0,5.0,36.0,76.0,350.5107550621032,6,5
0.0,790.0,6510.0,41.0,6.0,36.0,82.0,359.9125790596009,6,5
0.0,790.0,6510.0,42.0,7.0,36.0,76.0,369.8831820487976,6,5
0.0,790.0,6510.0,43.0,8.0,36.0,76.0,378.1199278831482,6,5
0.0,790.0,6510.0,44.0,9.0,36.0,76.0,388.1030249595642,6,5
0.0,790.0,6510.0,45.0,10.0,36.0,82.0,397.27062082290644,6,5
0.0,790.0,6510.0,46.0,11.0,36.0,76.0,407.4852509498597,6,5
0.0,790.0,6510.0,47.0,12.0,36.0,76.0,416.37984418869024,6,5
0.0,790.0,6510.0,48.0,13.0,36.0,76.0,427.51363801956177,6,5
0.0,790.0,6510.0,49.0,14.0,36.0,82.0,435.2905638217926,6,5
0.0,790.0,6510.0,50.0,0.0,37.0,76.0,445.1250610351563,6,5
0.0,790.0,6510.0,51.0,1.0,37.0,76.0,453.3170108795166,6,5
0.0,790.0,6510.0,52.0,2.0,37.0,76.0,460.93986296653753,6,5
0.0,790.0,6510.0,53.0,3.0,37.0,82.0,470.09167194366455,6,5
0.0,790.0,6510.0,54.0,4.0,37.0,76.0,480.4164209365846,6,5
0.0,790.0,6510.0,55.0,5.0,37.0,82.0,488.5769557952881,6,5
0.0,790.0,6510.0,56.0,6.0,37.0,82.0,499.3708539009094,6,5
0.0,790.0,6510.0,57.0,7.0,37.0,76.0,507.5276429653167,6,5
0.0,790.0,6510.0,58.0,8.0,37.0,82.0,515.1394069194794,6,5
0.0,790.0,6510.0,59.0,9.0,37.0,82.0,525.9740509986877,6,5
