reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,button_press_onset,stim_onset,session_n,run_n
5.0,811.0,7530.0,0.0,15.0,5.0,76.0,0.6919598579406738,0.016193866729736325,2,3
5.0,811.0,7530.0,1.0,16.0,5.0,82.0,8.95674204826355,8.349005937576294,2,3
5.0,811.0,7530.0,2.0,17.0,5.0,82.0,16.9376699924469,16.37287998199463,2,3
5.0,811.0,7530.0,3.0,18.0,5.0,82.0,27.737265825271606,27.062232971191406,2,3
5.0,811.0,7530.0,4.0,19.0,5.0,82.0,38.63896512985229,37.961400985717766,2,3
5.0,811.0,7530.0,5.0,20.0,5.0,76.0,48.36184597015381,47.72680902481079,2,3
5.0,811.0,7530.0,6.0,21.0,5.0,82.0,57.976248025894165,57.34995198249817,2,3
5.0,811.0,7530.0,7.0,22.0,5.0,82.0,65.8712329864502,65.21531701087952,2,3
5.0,811.0,7530.0,8.0,23.0,5.0,76.0,73.71096086502075,73.12281584739685,2,3
5.0,811.0,7530.0,9.0,0.0,6.0,82.0,81.31581091880798,80.75454187393188,2,3
5.0,811.0,7530.0,10.0,1.0,6.0,82.0,91.18247818946838,90.49461102485657,2,3
5.0,811.0,7530.0,11.0,2.0,6.0,82.0,98.99853086471555,98.32755899429318,2,3
5.0,811.0,7530.0,12.0,3.0,6.0,76.0,107.32816004753113,106.868332862854,2,3
5.0,811.0,7530.0,13.0,4.0,6.0,82.0,116.48876285552977,115.88322997093199,2,3
5.0,811.0,7530.0,14.0,5.0,6.0,76.0,126.28766608238219,125.73991894721983,2,3
5.0,811.0,7530.0,15.0,6.0,6.0,82.0,134.69441485404965,134.06466794013974,2,3
5.0,811.0,7530.0,16.0,7.0,6.0,82.0,144.89118885993955,144.37958192825315,2,3
5.0,811.0,7530.0,17.0,8.0,6.0,76.0,153.10490489006042,152.55352997779846,2,3
5.0,811.0,7530.0,18.0,9.0,6.0,76.0,164.3884680271149,163.85980391502383,2,3
5.0,811.0,7530.0,19.0,10.0,6.0,76.0,172.74446988105777,172.20893192291263,2,3
5.0,811.0,7530.0,20.0,11.0,6.0,76.0,180.8810229301452,180.35706901550287,2,3
5.0,811.0,7530.0,21.0,12.0,6.0,76.0,189.06686902046204,188.6152160167694,2,3
5.0,811.0,7530.0,22.0,13.0,6.0,82.0,196.8997220993042,196.33823990821838,2,3
5.0,811.0,7530.0,23.0,14.0,6.0,82.0,204.76223397254947,204.1046009063721,2,3
5.0,811.0,7530.0,24.0,15.0,6.0,76.0,213.32805490493774,212.7359118461609,2,3
5.0,811.0,7530.0,25.0,16.0,6.0,82.0,222.0497868061066,221.46861195564273,2,3
5.0,811.0,7530.0,26.0,17.0,6.0,82.0,229.78983902931216,229.18439197540286,2,3
5.0,811.0,7530.0,27.0,18.0,6.0,76.0,238.9495229721069,238.22376298904416,2,3
5.0,811.0,7530.0,28.0,19.0,6.0,82.0,247.5742230415344,246.92323994636533,2,3
5.0,811.0,7530.0,29.0,20.0,6.0,76.0,256.8010392189026,256.2716820240021,2,3
5.0,811.0,7530.0,30.0,21.0,6.0,82.0,264.98865580558777,264.33702087402344,2,3
5.0,811.0,7530.0,31.0,22.0,6.0,82.0,273.3355658054352,272.6781749725342,2,3
5.0,811.0,7530.0,32.0,23.0,6.0,76.0,282.8351056575775,282.1597418785095,2,3
5.0,811.0,7530.0,33.0,24.0,6.0,82.0,292.58401274681086,291.99206185340876,2,3
5.0,811.0,7530.0,34.0,25.0,6.0,82.0,300.74505710601807,300.1070020198822,2,3
5.0,811.0,7530.0,35.0,26.0,6.0,76.0,308.3687028884887,307.7647459506988,2,3
5.0,811.0,7530.0,36.0,27.0,6.0,82.0,317.01427507400507,316.27124905586237,2,3
5.0,811.0,7530.0,37.0,28.0,6.0,76.0,325.7702519893646,325.16275000572205,2,3
5.0,811.0,7530.0,38.0,29.0,6.0,76.0,333.49902677536005,332.8770198822021,2,3
5.0,811.0,7530.0,39.0,0.0,7.0,,,341.21778392791754,2,3
5.0,811.0,7530.0,40.0,1.0,7.0,76.0,350.3715209960937,349.7585160732269,2,3
5.0,811.0,7530.0,41.0,2.0,7.0,82.0,359.8042998313903,359.24843788146967,2,3
5.0,811.0,7530.0,42.0,3.0,7.0,76.0,369.56377983093256,369.09697484970087,2,3
5.0,811.0,7530.0,43.0,4.0,7.0,76.0,377.87189292907715,377.37921690940857,2,3
5.0,811.0,7530.0,44.0,5.0,7.0,82.0,388.0522496700288,387.37752985954296,2,3
5.0,811.0,7530.0,45.0,6.0,7.0,82.0,397.14022612571716,396.6093580722809,2,3
5.0,811.0,7530.0,46.0,7.0,7.0,76.0,407.2339890003204,406.76732707023615,2,3
5.0,811.0,7530.0,47.0,8.0,7.0,82.0,416.15256786346436,415.6816589832306,2,3
5.0,811.0,7530.0,48.0,9.0,7.0,82.0,427.41933202743525,426.82249808311457,2,3
5.0,811.0,7530.0,49.0,10.0,7.0,,,434.61333298683167,2,3
5.0,811.0,7530.0,50.0,11.0,7.0,82.0,444.94574999809265,444.4868869781494,2,3
5.0,811.0,7530.0,51.0,12.0,7.0,76.0,452.9983990192412,452.5351140499114,2,3
5.0,811.0,7530.0,52.0,13.0,7.0,76.0,460.7263708114624,460.20924496650696,2,3
5.0,811.0,7530.0,53.0,14.0,7.0,76.0,469.8932089805602,469.4081079959868,2,3
5.0,811.0,7530.0,54.0,15.0,7.0,76.0,480.28286314010626,479.69796299934393,2,3
5.0,811.0,7530.0,55.0,16.0,7.0,76.0,488.34265184402466,487.84645891189575,2,3
5.0,811.0,7530.0,56.0,17.0,7.0,76.0,499.2483470439911,498.6868529319763,2,3
5.0,811.0,7530.0,57.0,18.0,7.0,76.0,507.21916198730474,506.75261807441717,2,3
5.0,811.0,7530.0,58.0,19.0,7.0,76.0,514.9629099369049,514.4761939048767,2,3
5.0,811.0,7530.0,59.0,20.0,7.0,82.0,525.9636089801788,525.2919149398804,2,3
