reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,button_press_onset,stim_onset,session_n,run_n
5.0,811.0,7530.0,0.0,16.0,2.0,76.0,0.7227261066436768,0.015885114669799805,2,2
5.0,811.0,7530.0,1.0,17.0,2.0,76.0,8.956516027450562,8.356845140457153,2,2
5.0,811.0,7530.0,2.0,18.0,2.0,76.0,16.935330152511597,16.380539178848267,2,2
5.0,811.0,7530.0,3.0,19.0,2.0,76.0,27.597865104675293,27.071343183517456,2,2
5.0,811.0,7530.0,4.0,20.0,2.0,82.0,38.69750213623046,37.96892309188842,2,2
5.0,811.0,7530.0,5.0,0.0,3.0,76.0,48.306236267089844,47.72585916519165,2,2
5.0,811.0,7530.0,6.0,1.0,3.0,82.0,57.859254121780396,57.34946799278259,2,2
5.0,811.0,7530.0,7.0,2.0,3.0,82.0,65.66983985900879,65.21492099761963,2,2
5.0,811.0,7530.0,8.0,3.0,3.0,82.0,73.73854708671568,73.12318301200865,2,2
5.0,811.0,7530.0,9.0,4.0,3.0,82.0,81.35238409042358,80.75456309318542,2,2
5.0,811.0,7530.0,10.0,5.0,3.0,76.0,91.07016706466676,90.49490308761598,2,2
5.0,811.0,7530.0,11.0,6.0,3.0,76.0,98.92390227317807,98.32690215110776,2,2
5.0,811.0,7530.0,12.0,7.0,3.0,76.0,107.52057600021361,106.87609004974364,2,2
5.0,811.0,7530.0,13.0,8.0,3.0,76.0,116.53754115104674,115.88257908821105,2,2
5.0,811.0,7530.0,14.0,9.0,3.0,76.0,126.27315187454222,125.74014496803282,2,2
5.0,811.0,7530.0,15.0,10.0,3.0,76.0,134.59493207931519,134.06369519233704,2,2
5.0,811.0,7530.0,16.0,11.0,3.0,82.0,145.05966210365293,144.37812399864194,2,2
5.0,811.0,7530.0,17.0,12.0,3.0,76.0,153.11342597007754,152.5533289909363,2,2
5.0,811.0,7530.0,18.0,13.0,3.0,82.0,164.4431669712067,163.8675379753113,2,2
5.0,811.0,7530.0,19.0,14.0,3.0,76.0,172.8488340377808,172.20879006385806,2,2
5.0,811.0,7530.0,20.0,15.0,3.0,82.0,181.0346791744232,180.35722708702085,2,2
5.0,811.0,7530.0,21.0,16.0,3.0,82.0,189.27364706993106,188.61409902572635,2,2
5.0,811.0,7530.0,22.0,17.0,3.0,82.0,196.88215517997742,196.33889317512512,2,2
5.0,811.0,7530.0,23.0,18.0,3.0,82.0,204.81399011611936,204.1115400791168,2,2
5.0,811.0,7530.0,24.0,19.0,3.0,,,212.7354800701141,2,2
5.0,811.0,7530.0,25.0,20.0,3.0,82.0,222.0685381889343,221.46806001663205,2,2
5.0,811.0,7530.0,26.0,21.0,3.0,76.0,229.6813552379608,229.1830790042877,2,2
5.0,811.0,7530.0,27.0,22.0,3.0,76.0,238.6772291660309,238.22435116767886,2,2
5.0,811.0,7530.0,28.0,23.0,3.0,76.0,247.63375902175906,246.91392612457278,2,2
5.0,811.0,7530.0,29.0,24.0,3.0,76.0,256.864666223526,256.2629430294037,2,2
5.0,811.0,7530.0,30.0,25.0,3.0,76.0,264.94727897644043,264.32749605178833,2,2
5.0,811.0,7530.0,31.0,26.0,3.0,76.0,273.2422132492065,272.66871714591974,2,2
5.0,811.0,7530.0,32.0,27.0,3.0,82.0,282.79671907424927,282.1508960723877,2,2
5.0,811.0,7530.0,33.0,28.0,3.0,76.0,292.55560207366943,291.9829921722412,2,2
5.0,811.0,7530.0,34.0,29.0,3.0,82.0,300.7143959999084,300.0977160930633,2,2
5.0,811.0,7530.0,35.0,30.0,3.0,82.0,308.30023622512823,307.7559821605683,2,2
5.0,811.0,7530.0,36.0,31.0,3.0,82.0,316.86888432502747,316.2704641819,2,2
5.0,811.0,7530.0,37.0,32.0,3.0,82.0,325.74473619461065,325.1608810424805,2,2
5.0,811.0,7530.0,38.0,33.0,3.0,76.0,333.44639897346497,332.8768661022186,2,2
5.0,811.0,7530.0,39.0,0.0,4.0,82.0,341.7313201427459,341.21691417694086,2,2
