reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,onset,session_n,run_n
6.0,860.0,8510.0,0.0,7.0,11.0,76.0,0.6595940589904785,9,3
6.0,860.0,8510.0,1.0,0.0,12.0,76.0,12.848187208175661,9,3
6.0,860.0,8510.0,2.0,1.0,12.0,82.0,22.738855838775635,9,3
6.0,860.0,8510.0,3.0,2.0,12.0,82.0,34.33141112327576,9,3
6.0,860.0,8510.0,4.0,3.0,12.0,76.0,40.0304799079895,9,3
6.0,860.0,8510.0,5.0,4.0,12.0,76.0,48.35501003265381,9,3
6.0,860.0,8510.0,6.0,5.0,12.0,76.0,55.085773944854736,9,3
6.0,860.0,8510.0,7.0,6.0,12.0,82.0,60.833665132522576,9,3
6.0,860.0,8510.0,8.0,7.0,12.0,82.0,73.64497518539429,9,3
6.0,860.0,8510.0,9.0,8.0,12.0,82.0,80.00282192230225,9,3
6.0,860.0,8510.0,10.0,9.0,12.0,82.0,87.05567407608032,9,3
6.0,860.0,8510.0,11.0,0.0,13.0,82.0,93.58555197715759,9,3
6.0,860.0,8510.0,12.0,1.0,13.0,76.0,99.28328609466553,9,3
6.0,860.0,8510.0,13.0,2.0,13.0,82.0,115.59574484825136,9,3
6.0,860.0,8510.0,14.0,3.0,13.0,82.0,127.05348300933836,9,3
6.0,860.0,8510.0,15.0,4.0,13.0,82.0,133.6841859817505,9,3
6.0,860.0,8510.0,16.0,5.0,13.0,76.0,139.5237429141998,9,3
6.0,860.0,8510.0,17.0,6.0,13.0,82.0,149.54273390769956,9,3
6.0,860.0,8510.0,18.0,7.0,13.0,76.0,159.0462121963501,9,3
6.0,860.0,8510.0,19.0,8.0,13.0,82.0,165.52901029586792,9,3
6.0,860.0,8510.0,20.0,9.0,13.0,82.0,175.79984092712402,9,3
6.0,860.0,8510.0,21.0,10.0,13.0,76.0,181.81233501434326,9,3
6.0,860.0,8510.0,22.0,11.0,13.0,82.0,193.58010292053223,9,3
6.0,860.0,8510.0,23.0,12.0,13.0,76.0,201.94686603546143,9,3
6.0,860.0,8510.0,24.0,13.0,13.0,82.0,207.57673192024228,9,3
6.0,860.0,8510.0,25.0,0.0,14.0,76.0,213.2014982700348,9,3
6.0,860.0,8510.0,26.0,1.0,14.0,82.0,222.82720589637756,9,3
6.0,860.0,8510.0,27.0,2.0,14.0,82.0,228.66705513000488,9,3
6.0,860.0,8510.0,28.0,3.0,14.0,,,9,3
6.0,860.0,8510.0,29.0,4.0,14.0,82.0,246.9963839054107,9,3
6.0,860.0,8510.0,30.0,5.0,14.0,76.0,253.09295415878293,9,3
6.0,860.0,8510.0,31.0,6.0,14.0,82.0,258.7918860912323,9,3
6.0,860.0,8510.0,32.0,7.0,14.0,82.0,266.53466606140137,9,3
6.0,860.0,8510.0,33.0,8.0,14.0,76.0,276.86813521385193,9,3
6.0,860.0,8510.0,34.0,9.0,14.0,76.0,284.6210207939148,9,3
6.0,860.0,8510.0,35.0,0.0,15.0,82.0,291.4577012062073,9,3
6.0,860.0,8510.0,36.0,1.0,15.0,82.0,297.25953197479254,9,3
6.0,860.0,8510.0,37.0,2.0,15.0,82.0,304.99129700660706,9,3
6.0,860.0,8510.0,38.0,3.0,15.0,76.0,315.22588992118835,9,3
6.0,860.0,8510.0,39.0,4.0,15.0,82.0,322.1337809562683,9,3
6.0,860.0,8510.0,40.0,5.0,15.0,82.0,332.47667503356934,9,3
6.0,860.0,8510.0,41.0,6.0,15.0,76.0,339.49210810661316,9,3
6.0,860.0,8510.0,42.0,7.0,15.0,82.0,345.868839263916,9,3
6.0,860.0,8510.0,43.0,8.0,15.0,82.0,351.92790603637695,9,3
6.0,860.0,8510.0,44.0,9.0,15.0,82.0,362.0956408977508,9,3
6.0,860.0,8510.0,45.0,10.0,15.0,82.0,368.1362040042877,9,3
6.0,860.0,8510.0,46.0,0.0,16.0,82.0,375.2378871440888,9,3
6.0,860.0,8510.0,47.0,1.0,16.0,82.0,382.45776414871204,9,3
6.0,860.0,8510.0,48.0,2.0,16.0,76.0,389.178493976593,9,3
6.0,860.0,8510.0,49.0,3.0,16.0,76.0,396.77711224555975,9,3
6.0,860.0,8510.0,50.0,4.0,16.0,82.0,404.19513297080994,9,3
6.0,860.0,8510.0,51.0,0.0,17.0,76.0,411.0127170085907,9,3
6.0,860.0,8510.0,52.0,1.0,17.0,82.0,426.1320259571075,9,3
6.0,860.0,8510.0,53.0,2.0,17.0,76.0,438.46601629257196,9,3
6.0,860.0,8510.0,54.0,3.0,17.0,76.0,452.0576498508453,9,3
6.0,860.0,8510.0,55.0,4.0,17.0,76.0,459.38417887687683,9,3
6.0,860.0,8510.0,56.0,5.0,17.0,82.0,472.33070898056036,9,3
6.0,860.0,8510.0,57.0,0.0,18.0,76.0,482.61949086189276,9,3
6.0,860.0,8510.0,58.0,1.0,18.0,82.0,489.86899590492243,9,3
6.0,860.0,8510.0,59.0,2.0,18.0,76.0,498.4207220077515,9,3
