trial, subj_id, reward_code, condition, run, LR_choice, value_accuracy, value_LR_solution, reward,cumulative_reward, rt, total_trial_time, iti, cp_list, obs_cp_list,high_val_cue,high_p_cue, p_accuracy, p_LR_solution, p_id_solution, id_choice, stim_duration,stim_onset, stim_offset, abs_response_time, epoch_length, epoch_trial,epoch_number
0.000000000000000000e+00	7.560000000000000000e+02	6.000000000000000000e+00	8.510000000000000000e+03	1.000000000000000000e+00	nan	nan	8.200000000000000000e+01	0.000000000000000000e+00	3.500000000000000000e+01	nan	1.500180006027221680e+00	4.730602831902750438e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.020000000000000000e+02	1.020000000000000000e+02	nan	8.200000000000000000e+01	1.020000000000000000e+02	nan	1.487503051757812500e+00	1.652407646179199219e-02	1.504027128219604492e+00	7.673521041870117188e-01	7.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	7.560000000000000000e+02	6.000000000000000000e+00	8.510000000000000000e+03	1.000000000000000000e+00	nan	nan	8.200000000000000000e+01	0.000000000000000000e+00	3.000000000000000000e+01	nan	1.500504016876220703e+00	4.410286275861389882e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.020000000000000000e+02	1.020000000000000000e+02	nan	8.200000000000000000e+01	1.020000000000000000e+02	nan	1.487802028656005859e+00	6.265670061111450195e+00	7.753472089767456055e+00	7.016098022460937500e+00	7.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
2.000000000000000000e+00	7.560000000000000000e+02	6.000000000000000000e+00	8.510000000000000000e+03	1.000000000000000000e+00	nan	nan	7.600000000000000000e+01	0.000000000000000000e+00	2.500000000000000000e+01	nan	1.500515937805175781e+00	7.076654879152549427e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.090000000000000000e+02	1.020000000000000000e+02	nan	8.200000000000000000e+01	1.020000000000000000e+02	nan	1.499577045440673828e+00	1.218133211135864258e+01	1.368090915679931641e+01	1.293168210983276367e+01	7.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00
3.000000000000000000e+00	7.560000000000000000e+02	6.000000000000000000e+00	8.510000000000000000e+03	1.000000000000000000e+00	nan	nan	7.600000000000000000e+01	0.000000000000000000e+00	2.000000000000000000e+01	nan	1.501260995864868164e+00	7.279149066906989596e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.020000000000000000e+02	1.020000000000000000e+02	nan	7.600000000000000000e+01	1.020000000000000000e+02	nan	1.499460935592651367e+00	2.078010010719299316e+01	2.227956104278564453e+01	2.153045320510864258e+01	7.000000000000000000e+00	3.000000000000000000e+00	0.000000000000000000e+00
4.000000000000000000e+00	7.560000000000000000e+02	6.000000000000000000e+00	8.510000000000000000e+03	1.000000000000000000e+00	nan	nan	8.200000000000000000e+01	0.000000000000000000e+00	1.500000000000000000e+01	nan	1.501157999038696289e+00	6.149659814929679946e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.020000000000000000e+02	1.020000000000000000e+02	nan	8.200000000000000000e+01	1.020000000000000000e+02	nan	1.499410152435302734e+00	2.957962703704833984e+01	3.107903718948364258e+01	3.032995510101318359e+01	7.000000000000000000e+00	4.000000000000000000e+00	0.000000000000000000e+00
5.000000000000000000e+00	7.560000000000000000e+02	6.000000000000000000e+00	8.510000000000000000e+03	1.000000000000000000e+00	nan	nan	7.600000000000000000e+01	0.000000000000000000e+00	1.000000000000000000e+01	nan	1.500639915466308594e+00	6.006125764341119222e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.020000000000000000e+02	1.020000000000000000e+02	nan	7.600000000000000000e+01	1.020000000000000000e+02	nan	1.499875068664550781e+00	3.724431014060974121e+01	3.874418520927429199e+01	3.799482703208923340e+01	7.000000000000000000e+00	5.000000000000000000e+00	0.000000000000000000e+00
6.000000000000000000e+00	7.560000000000000000e+02	6.000000000000000000e+00	8.510000000000000000e+03	1.000000000000000000e+00	nan	nan	7.600000000000000000e+01	0.000000000000000000e+00	5.000000000000000000e+00	nan	1.500648975372314453e+00	4.251721297171930480e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.020000000000000000e+02	1.020000000000000000e+02	nan	7.600000000000000000e+01	1.020000000000000000e+02	nan	1.488217830657958984e+00	4.477684116363525391e+01	4.626505899429321289e+01	4.552716898918151855e+01	7.000000000000000000e+00	6.000000000000000000e+00	0.000000000000000000e+00
7.000000000000000000e+00	7.560000000000000000e+02	6.000000000000000000e+00	8.510000000000000000e+03	1.000000000000000000e+00	nan	nan	8.200000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	nan	1.500642061233520508e+00	4.294658274142379994e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.090000000000000000e+02	1.090000000000000000e+02	nan	8.200000000000000000e+01	1.090000000000000000e+02	nan	1.488512992858886719e+00	5.054184818267822266e+01	5.203036117553710938e+01	5.129233002662658691e+01	1.400000000000000000e+01	0.000000000000000000e+00	1.000000000000000000e+00
8.000000000000000000e+00	7.560000000000000000e+02	6.000000000000000000e+00	8.510000000000000000e+03	1.000000000000000000e+00	nan	nan	8.200000000000000000e+01	0.000000000000000000e+00	-5.000000000000000000e+00	nan	1.500967025756835938e+00	4.018962944822950689e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.020000000000000000e+02	1.090000000000000000e+02	nan	7.600000000000000000e+01	1.090000000000000000e+02	nan	1.499840974807739258e+00	5.634166717529296875e+01	5.784150815010070801e+01	5.709206104278564453e+01	1.400000000000000000e+01	1.000000000000000000e+00	1.000000000000000000e+00
9.000000000000000000e+00	7.560000000000000000e+02	6.000000000000000000e+00	8.510000000000000000e+03	1.000000000000000000e+00	nan	nan	8.200000000000000000e+01	0.000000000000000000e+00	-1.000000000000000000e+01	nan	1.500720977783203125e+00	6.125208135660970221e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.090000000000000000e+02	1.090000000000000000e+02	nan	8.200000000000000000e+01	1.090000000000000000e+02	nan	1.488522052764892578e+00	6.189076614379882812e+01	6.337928819656372070e+01	6.264117217063903809e+01	1.400000000000000000e+01	2.000000000000000000e+00	1.000000000000000000e+00
1.000000000000000000e+01	7.560000000000000000e+02	6.000000000000000000e+00	8.510000000000000000e+03	1.000000000000000000e+00	nan	nan	8.200000000000000000e+01	0.000000000000000000e+00	-1.500000000000000000e+01	nan	1.500275850296020508e+00	4.217521856446159845e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.090000000000000000e+02	1.090000000000000000e+02	nan	8.200000000000000000e+01	1.090000000000000000e+02	nan	1.500180959701538086e+00	6.952295017242431641e+01	7.102313113212585449e+01	7.027340412139892578e+01	1.400000000000000000e+01	3.000000000000000000e+00	1.000000000000000000e+00
1.100000000000000000e+01	7.560000000000000000e+02	6.000000000000000000e+00	8.510000000000000000e+03	1.000000000000000000e+00	nan	nan	8.200000000000000000e+01	0.000000000000000000e+00	-2.000000000000000000e+01	nan	1.500516891479492188e+00	4.928919838028809508e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.090000000000000000e+02	1.090000000000000000e+02	nan	8.200000000000000000e+01	1.090000000000000000e+02	nan	1.487523078918457031e+00	7.527236413955688477e+01	7.675988721847534180e+01	7.602277302742004395e+01	1.400000000000000000e+01	4.000000000000000000e+00	1.000000000000000000e+00
1.200000000000000000e+01	7.560000000000000000e+02	6.000000000000000000e+00	8.510000000000000000e+03	1.000000000000000000e+00	nan	nan	8.200000000000000000e+01	0.000000000000000000e+00	-2.500000000000000000e+01	nan	1.500187873840332031e+00	5.401984415037559550e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.090000000000000000e+02	1.090000000000000000e+02	nan	8.200000000000000000e+01	1.090000000000000000e+02	nan	1.500133991241455078e+00	8.170480608940124512e+01	8.320494008064270020e+01	8.245521306991577148e+01	1.400000000000000000e+01	5.000000000000000000e+00	1.000000000000000000e+00
1.300000000000000000e+01	7.560000000000000000e+02	6.000000000000000000e+00	8.510000000000000000e+03	1.000000000000000000e+00	nan	nan	7.600000000000000000e+01	0.000000000000000000e+00	-3.000000000000000000e+01	nan	1.500760078430175781e+00	6.242266416419669284e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.090000000000000000e+02	1.090000000000000000e+02	nan	7.600000000000000000e+01	1.090000000000000000e+02	nan	1.498780965805053711e+00	8.863730120658874512e+01	9.013608217239379883e+01	8.938763499259948730e+01	1.400000000000000000e+01	6.000000000000000000e+00	1.000000000000000000e+00
1.400000000000000000e+01	7.560000000000000000e+02	6.000000000000000000e+00	8.510000000000000000e+03	1.000000000000000000e+00	nan	nan	7.600000000000000000e+01	0.000000000000000000e+00	-3.500000000000000000e+01	nan	1.501121044158935547e+00	4.707756658420299445e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.090000000000000000e+02	1.090000000000000000e+02	nan	7.600000000000000000e+01	1.090000000000000000e+02	nan	1.488103866577148438e+00	9.640236115455627441e+01	9.789046502113342285e+01	9.715276908874511719e+01	1.400000000000000000e+01	7.000000000000000000e+00	1.000000000000000000e+00
