reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,button_press_onset,stim_onset,session_n,run_n
8.0,790.0,8530.0,0.0,15.0,5.0,82.0,0.38755583763122553,0.01670694351196289,10,3
8.0,790.0,8530.0,1.0,16.0,5.0,76.0,10.62095880508423,10.16424083709717,10,3
8.0,790.0,8530.0,2.0,17.0,5.0,82.0,18.571691751480103,18.07077980041504,10,3
8.0,790.0,8530.0,3.0,18.0,5.0,76.0,26.77852988243103,26.13555598258972,10,3
8.0,790.0,8530.0,4.0,19.0,5.0,82.0,34.50060486793518,33.96813082695007,10,3
8.0,790.0,8530.0,5.0,20.0,5.0,76.0,44.816981077194214,44.26678490638733,10,3
8.0,790.0,8530.0,6.0,21.0,5.0,82.0,52.5107901096344,51.98213291168213,10,3
8.0,790.0,8530.0,7.0,22.0,5.0,82.0,63.887403964996345,63.29753494262696,10,3
8.0,790.0,8530.0,8.0,23.0,5.0,82.0,71.69112491607666,71.03005790710449,10,3
8.0,790.0,8530.0,9.0,24.0,5.0,76.0,80.05503797531127,79.5452558994293,10,3
8.0,790.0,8530.0,10.0,25.0,5.0,76.0,89.1326479911804,88.46041393280028,10,3
8.0,790.0,8530.0,11.0,26.0,5.0,76.0,98.83131074905396,98.22589683532715,10,3
8.0,790.0,8530.0,12.0,27.0,5.0,82.0,106.90297889709471,106.34122991561888,10,3
8.0,790.0,8530.0,13.0,28.0,5.0,76.0,117.81264090538025,117.23913478851318,10,3
8.0,790.0,8530.0,14.0,29.0,5.0,82.0,125.58344197273254,124.90524792671204,10,3
8.0,790.0,8530.0,15.0,30.0,5.0,82.0,133.5182478427887,132.77106094360352,10,3
8.0,790.0,8530.0,16.0,31.0,5.0,82.0,141.45585465431213,140.92049384117126,10,3
8.0,790.0,8530.0,17.0,32.0,5.0,82.0,149.8128089904785,149.2688429355621,10,3
8.0,790.0,8530.0,18.0,33.0,5.0,76.0,158.12341761589053,157.58368778228763,10,3
8.0,790.0,8530.0,19.0,0.0,6.0,76.0,167.78004384040833,167.2154188156128,10,3
8.0,790.0,8530.0,20.0,1.0,6.0,76.0,175.59700679779053,174.9311637878418,10,3
8.0,790.0,8530.0,21.0,2.0,6.0,76.0,183.98246884346005,183.46312093734738,10,3
8.0,790.0,8530.0,22.0,3.0,6.0,82.0,193.94108271598813,193.34514880180356,10,3
