reward_code,subj_id,condition,trial,epoch_trial,epoch_number,button_press,LR_solution,LR,reward,p_accuracy,rt,trial_end,iti_length,iti_end,stim_onset,session_n,run_n
8.0,790.0,8530.0,0.0,7.0,10.0,0.4565019607543945,82.0,82.0,4.0,1.0,0.4402608871459961,1.5064640045166016,6.2146412383,7.721105242816601,0.016234874725341797,10,5
8.0,790.0,8530.0,1.0,8.0,10.0,8.234267950057982,76.0,76.0,2.0,1.0,0.4943859577178956,9.2381808757782,8.796708646499999,18.0348895222782,7.739871025085449,10,5
8.0,790.0,8530.0,2.0,9.0,10.0,18.62497305870056,76.0,76.0,1.0,1.0,0.5710330009460448,19.554103851318363,6.5996902655,26.15379411681836,18.053930044174194,10,5
8.0,790.0,8530.0,3.0,10.0,10.0,26.67961001396179,82.0,76.0,0.0,0.0,0.5101768970489501,27.67055606842041,9.6231719091,37.29372797752041,26.169427871704098,10,5
8.0,790.0,8530.0,4.0,11.0,10.0,37.843427896499634,76.0,76.0,2.0,1.0,0.5249330997467041,38.8106620311737,7.401030339199998,46.2116923703737,37.3184928894043,10,5
8.0,790.0,8530.0,5.0,12.0,10.0,46.753227949142456,82.0,82.0,2.0,1.0,0.5198040008544922,47.72627687454224,8.2252081357,55.951485010242244,46.233420848846436,10,5
8.0,790.0,8530.0,6.0,13.0,10.0,56.475904941558845,76.0,76.0,4.0,1.0,0.5101919174194336,57.46529102325441,6.6602143789,64.1255054021544,55.965705871582024,10,5
8.0,790.0,8530.0,7.0,14.0,10.0,64.71078395843506,82.0,82.0,3.0,1.0,0.5631799697875977,65.64082884788513,7.718719605,73.35954845288514,64.14760184288025,10,5
8.0,790.0,8530.0,8.0,15.0,10.0,73.89838790893553,82.0,76.0,3.0,0.0,0.5183930397033691,74.879469871521,6.3175218564,81.196991727921,73.37998986244202,10,5
8.0,790.0,8530.0,9.0,16.0,10.0,81.79415702819824,82.0,76.0,0.0,0.0,0.5822880268096924,82.7123808860779,6.1614575639,88.8738384499779,81.21186184883116,10,5
8.0,790.0,8530.0,10.0,17.0,10.0,89.44987702369691,82.0,82.0,0.0,1.0,0.5555911064147949,90.38633489608766,6.142144360600001,96.52847925668766,88.89428400993347,10,5
8.0,790.0,8530.0,11.0,18.0,10.0,97.08186888694766,82.0,82.0,1.0,1.0,0.5383520126342772,98.04336285591124,6.253368926,104.29673178191123,96.54350900650023,10,5
8.0,790.0,8530.0,12.0,19.0,10.0,104.83853793144225,76.0,76.0,2.0,1.0,0.5298039913177489,105.80836701393127,6.3517212972,112.16008831113128,104.30872988700865,10,5
8.0,790.0,8530.0,13.0,20.0,10.0,112.7012150287628,82.0,82.0,2.0,1.0,0.5269141197204589,113.6737220287323,9.1766548792,122.8503769079323,112.1742949485779,10,5
8.0,790.0,8530.0,14.0,21.0,10.0,123.41280889511107,82.0,82.0,3.0,1.0,0.5402121543884276,124.36504101753236,7.115323055599999,131.48036407313236,122.87261390686034,10,5
8.0,790.0,8530.0,15.0,22.0,10.0,132.04359006881714,76.0,76.0,3.0,1.0,0.5384840965270996,132.9978139400482,6.1189629448,139.11677688484818,131.5051019191742,10,5
