reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,onset,session_n,run_n
2.0,813.0,6530.0,0.0,6.0,5.0,76.0,0.7333219051361085,3,3
2.0,813.0,6530.0,1.0,7.0,5.0,82.0,8.84312891960144,3,3
2.0,813.0,6530.0,2.0,8.0,5.0,76.0,16.874681949615482,3,3
2.0,813.0,6530.0,3.0,9.0,5.0,76.0,27.606260776519772,3,3
2.0,813.0,6530.0,4.0,10.0,5.0,82.0,38.44108700752258,3,3
2.0,813.0,6530.0,5.0,11.0,5.0,82.0,48.48588991165161,3,3
2.0,813.0,6530.0,6.0,12.0,5.0,76.0,57.9534249305725,3,3
2.0,813.0,6530.0,7.0,13.0,5.0,82.0,65.81622505187988,3,3
2.0,813.0,6530.0,8.0,14.0,5.0,76.0,73.60994076728821,3,3
2.0,813.0,6530.0,9.0,15.0,5.0,76.0,81.34572482109068,3,3
2.0,813.0,6530.0,10.0,16.0,5.0,82.0,91.12221693992615,3,3
2.0,813.0,6530.0,11.0,17.0,5.0,82.0,98.8079490661621,3,3
2.0,813.0,6530.0,12.0,18.0,5.0,82.0,107.28963685035706,3,3
2.0,813.0,6530.0,13.0,19.0,5.0,82.0,116.38340783119202,3,3
2.0,813.0,6530.0,14.0,20.0,5.0,82.0,126.38910794258118,3,3
2.0,813.0,6530.0,15.0,21.0,5.0,,,3,3
2.0,813.0,6530.0,16.0,22.0,5.0,82.0,144.95631885528567,3,3
2.0,813.0,6530.0,17.0,23.0,5.0,82.0,153.07206296920776,3,3
2.0,813.0,6530.0,18.0,24.0,5.0,82.0,164.3898229598999,3,3
2.0,813.0,6530.0,19.0,25.0,5.0,82.0,172.75737500190735,3,3
2.0,813.0,6530.0,20.0,0.0,6.0,82.0,181.0602920055389,3,3
2.0,813.0,6530.0,21.0,1.0,6.0,82.0,189.27498173713687,3,3
2.0,813.0,6530.0,22.0,2.0,6.0,82.0,196.832811832428,3,3
2.0,813.0,6530.0,23.0,3.0,6.0,,,3,3
2.0,813.0,6530.0,24.0,4.0,6.0,82.0,213.29719996452334,3,3
2.0,813.0,6530.0,25.0,5.0,6.0,76.0,222.15673685073853,3,3
2.0,813.0,6530.0,26.0,6.0,6.0,76.0,229.7815878391266,3,3
2.0,813.0,6530.0,27.0,7.0,6.0,82.0,238.7772798538208,3,3
2.0,813.0,6530.0,28.0,8.0,6.0,82.0,247.6477930545807,3,3
2.0,813.0,6530.0,29.0,9.0,6.0,76.0,256.91585302352905,3,3
2.0,813.0,6530.0,30.0,10.0,6.0,76.0,265.05228781700134,3,3
2.0,813.0,6530.0,31.0,11.0,6.0,82.0,273.2631437778473,3,3
2.0,813.0,6530.0,32.0,12.0,6.0,82.0,282.6336889266968,3,3
2.0,813.0,6530.0,33.0,13.0,6.0,76.0,292.5664427280426,3,3
2.0,813.0,6530.0,34.0,14.0,6.0,82.0,300.81020283699036,3,3
2.0,813.0,6530.0,35.0,15.0,6.0,82.0,308.5110456943512,3,3
2.0,813.0,6530.0,36.0,16.0,6.0,82.0,316.91550779342646,3,3
2.0,813.0,6530.0,37.0,17.0,6.0,,,3,3
2.0,813.0,6530.0,38.0,18.0,6.0,82.0,333.40213370323187,3,3
2.0,813.0,6530.0,39.0,19.0,6.0,76.0,341.8389937877655,3,3
2.0,813.0,6530.0,40.0,20.0,6.0,82.0,350.3444128036499,3,3
2.0,813.0,6530.0,41.0,21.0,6.0,82.0,359.82728385925293,3,3
2.0,813.0,6530.0,42.0,22.0,6.0,82.0,369.60586166381836,3,3
2.0,813.0,6530.0,43.0,23.0,6.0,82.0,377.82074069976807,3,3
2.0,813.0,6530.0,44.0,24.0,6.0,76.0,388.0192039012909,3,3
2.0,813.0,6530.0,45.0,25.0,6.0,76.0,397.24483776092535,3,3
2.0,813.0,6530.0,46.0,26.0,6.0,82.0,407.2756159305572,3,3
2.0,813.0,6530.0,47.0,27.0,6.0,82.0,416.1833488941193,3,3
2.0,813.0,6530.0,48.0,28.0,6.0,82.0,427.3860068321228,3,3
2.0,813.0,6530.0,49.0,29.0,6.0,82.0,435.18072414398193,3,3
2.0,813.0,6530.0,50.0,30.0,6.0,76.0,445.0813937187195,3,3
2.0,813.0,6530.0,51.0,31.0,6.0,76.0,453.04805302619934,3,3
2.0,813.0,6530.0,52.0,32.0,6.0,82.0,460.92773485183716,3,3
2.0,813.0,6530.0,53.0,0.0,7.0,82.0,469.98954391479487,3,3
2.0,813.0,6530.0,54.0,1.0,7.0,82.0,480.3232090473175,3,3
2.0,813.0,6530.0,55.0,2.0,7.0,82.0,488.6329019069671,3,3
2.0,813.0,6530.0,56.0,3.0,7.0,,,3,3
2.0,813.0,6530.0,57.0,4.0,7.0,76.0,507.50537967681885,3,3
2.0,813.0,6530.0,58.0,5.0,7.0,76.0,515.1182639598846,3,3
2.0,813.0,6530.0,59.0,6.0,7.0,76.0,526.0649888515472,3,3
